Scan;Index;Time (s);WE(1).Potential (V);WE(1).Current (A);Current range
1;1;6.07229898466892;0.00302734374999999;7.93457031249972E-05;1 A
1;2;6.08449898463812;0.0054656982421875;0.0001068115234375;1 A
1;3;6.09669898460731;0.007904052734375;0.000128173828124994;1 A
1;4;6.10889898457651;0.0103912353515625;0.000149536132812503;1 A
1;5;6.12109898454571;0.01282958984375;0.000161743164062506;1 A
1;6;6.13329898451491;0.015283203125;0.000186157226562497;1 A
1;7;6.14549898448411;0.0177642822265625;0.0001983642578125;1 A
1;8;6.1576989844533;0.0201873779296875;0.000210571289062503;1 A
1;9;6.1698989844225;0.022674560546875;0.000216674804687497;1 A
1;10;6.1820989843917;0.02513427734375;0.000225830078125003;1 A
1;11;6.1942989843609;0.027587890625;0.000241088867187503;1 A
1;12;6.2064989843301;0.0300567626953125;0.000253295898437506;1 A
1;13;6.21869898429929;0.0325042724609375;0.000265502929687494;1 A
1;14;6.23089898426849;0.034967041015625;0.000274658203125;1 A
1;15;6.24309898423769;0.03743896484375;0.000280761718749994;1 A
1;16;6.25529898420689;0.03988037109375;0.0002899169921875;1 A
1;17;6.26749898417609;0.042352294921875;0.000292968749999997;1 A
1;18;6.27969898414528;0.044805908203125;0.000302124023437503;1 A
1;19;6.29189898411448;0.047265625;0.000314331054687506;1 A
1;20;6.30409898408368;0.04970703125;0.000314331054687506;1 A
1;21;6.31629898405288;0.0521240234375;0.000329589843750006;1 A
1;22;6.32849898402208;0.0545654296875;0.000335693359375;1 A
1;23;6.34069898399127;0.05706787109375;0.000341796874999994;1 A
1;24;6.35289898396047;0.05950927734375;0.000354003906249997;1 A
1;25;6.36509898392967;0.061981201171875;0.000363159179687503;1 A
1;26;6.37729898389887;0.064483642578125;0.0003662109375;1 A
1;27;6.38949898386807;0.06695556640625;0.000369262695312497;1 A
1;28;6.40169898383726;0.0693359375;0.0003814697265625;1 A
1;29;6.41389898380646;0.07177734375;0.000387573242187494;1 A
1;30;6.42609898377566;0.074310302734375;0.000396728515625;1 A
1;31;6.43829898374486;0.0767822265625;0.000393676757812503;1 A
1;32;6.45049898371406;0.079132080078125;0.000402832031249994;1 A
1;33;6.46269898368325;0.08160400390625;0.0004119873046875;1 A
1;34;6.47489898365245;0.0841064453125;0.000415039062499997;1 A
1;35;6.48709898362165;0.08660888671875;0.000424194335937503;1 A
1;36;6.49929898359085;0.089019775390625;0.00042724609375;1 A
1;37;6.51149898356005;0.091461181640625;0.000433349609374994;1 A
1;38;6.52369898352924;0.093963623046875;0.000439453125000003;1 A
1;39;6.53589898349844;0.096435546875;0.000448608398437494;1 A
1;40;6.54809898346764;0.098876953125;0.000454711914062503;1 A
1;41;6.56029898343684;0.101318359375;0.000457763671875;1 A
1;42;6.57249898340604;0.103759765625;0.000463867187499994;1 A
1;43;6.58469898337523;0.106231689453125;0.0004730224609375;1 A
1;44;6.59689898334443;0.10870361328125;0.000479125976562494;1 A
1;45;6.60909898331363;0.11114501953125;0.00048828125;1 A
1;46;6.62129898328283;0.11358642578125;0.000491333007812497;1 A
1;47;6.63349898325203;0.11602783203125;0.000497436523437506;1 A
1;48;6.64569898322122;0.11859130859375;0.000506591796874997;1 A
1;49;6.65789898319042;0.1209716796875;0.000512695312500006;1 A
1;50;6.67009898315962;0.12347412109375;0.000512695312500006;1 A
1;51;6.68229898312882;0.125885009765625;0.000521850585937497;1 A
1;52;6.69449898309801;0.12835693359375;0.000527954101562506;1 A
1;53;6.70669898306721;0.13079833984375;0.000531005859375003;1 A
1;54;6.71889898303641;0.13323974609375;0.000543212890625006;1 A
1;55;6.73109898300561;0.1357421875;0.000543212890625006;1 A
1;56;6.74329898297481;0.138153076171875;0.000546264648437503;1 A
1;57;6.755498982944;0.140625;0.000555419921874994;1 A
1;58;6.7676989829132;0.14306640625;0.0005645751953125;1 A
1;59;6.7798989828824;0.145538330078125;0.000573730468750006;1 A
1;60;6.7920989828516;0.14801025390625;0.000576782226562503;1 A
1;61;6.8042989828208;0.1505126953125;0.000579833984375;1 A
1;62;6.81649898278999;0.1529541015625;0.000588989257812506;1 A
1;63;6.82869898275919;0.1553955078125;0.000604248046875006;1 A
1;64;6.84089898272839;0.15777587890625;0.000604248046875006;1 A
1;65;6.85309898269759;0.160308837890625;0.000613403320312497;1 A
1;66;6.86529898266679;0.162750244140625;0.000616455078124994;1 A
1;67;6.87749898263598;0.16522216796875;0.0006256103515625;1 A
1;68;6.88969898260518;0.167724609375;0.000628662109374997;1 A
1;69;6.90189898257438;0.170074462890625;0.000640869140625;1 A
1;70;6.91409898254358;0.172607421875;0.000640869140625;1 A
1;71;6.92629898251278;0.175048828125;0.000646972656249994;1 A
1;72;6.93849898248197;0.177520751953125;0.000650024414062506;1 A
1;73;6.95069898245117;0.179962158203125;0.000659179687499997;1 A
1;74;6.96289898242037;0.182464599609375;0.000665283203125006;1 A
1;75;6.97509898238957;0.18487548828125;0.000668334960937503;1 A
1;76;6.98729898235877;0.187347412109375;0.000674438476562497;1 A
1;77;6.99949898232796;0.1898193359375;0.000680541992187506;1 A
1;78;7.01169898229716;0.19232177734375;0.000692749023437494;1 A
1;79;7.02389898226636;0.19476318359375;0.000692749023437494;1 A
1;80;7.03609898223556;0.197174072265625;0.000708007812499994;1 A
1;81;7.04829898220476;0.199676513671875;0.000711059570312506;1 A
1;82;7.06049898217395;0.2021484375;0.000711059570312506;1 A
1;83;7.07269898214315;0.204559326171875;0.000720214843749997;1 A
1;84;7.08489898211235;0.20703125;0.000726318359375006;1 A
1;85;7.09709898208155;0.20947265625;0.000735473632812497;1 A
1;86;7.10929898205075;0.211944580078125;0.000741577148437506;1 A
1;87;7.12149898201994;0.21441650390625;0.000741577148437506;1 A
1;88;7.13369898198914;0.216888427734375;0.000750732421874997;1 A
1;89;7.14589898195834;0.219329833984375;0.000762939453125;1 A
1;90;7.15809898192754;0.2218017578125;0.000762939453125;1 A
1;91;7.17029898189674;0.22418212890625;0.000769042968749994;1 A
1;92;7.18249898186593;0.226715087890625;0.000775146484375003;1 A
1;93;7.19469898183513;0.229156494140625;0.000781249999999997;1 A
1;94;7.20689898180433;0.231597900390625;0.000787353515625006;1 A
1;95;7.21909898177353;0.23406982421875;0.00079345703125;1 A
1;96;7.23129898174273;0.23651123046875;0.000802612304687506;1 A
1;97;7.24349898171192;0.239013671875;0.000811767578124997;1 A
1;98;7.25569898168112;0.241485595703125;0.000814819335937494;1 A
1;99;7.26789898165032;0.24395751953125;0.000820922851562503;1 A
1;100;7.28009898161952;0.24639892578125;0.000827026367187497;1 A
1;101;7.29229898158871;0.248809814453125;0.000833129882812506;1 A
1;102;7.30449898155791;0.251312255859375;0.000836181640625003;1 A
1;103;7.31669898152711;0.253692626953125;0.000842285156249997;1 A
1;104;7.32889898149631;0.256195068359375;0.000848388671875006;1 A
1;105;7.34109898146551;0.25860595703125;0.0008544921875;1 A
1;106;7.3532989814347;0.261138916015625;0.000860595703124994;1 A
1;107;7.3654989814039;0.26361083984375;0.000863647460937506;1 A
1;108;7.3776989813731;0.266021728515625;0.0008697509765625;1 A
1;109;7.3898989813423;0.26849365234375;0.000878906250000006;1 A
1;110;7.4020989813115;0.27093505859375;0.000885009765625;1 A
1;111;7.41429898128069;0.273406982421875;0.000891113281249994;1 A
1;112;7.42649898124989;0.275848388671875;0.000897216796875003;1 A
1;113;7.43869898121909;0.278289794921875;0.0009002685546875;1 A
1;114;7.45089898118829;0.280792236328125;0.000906372070312494;1 A
1;115;7.46309898115749;0.283294677734375;0.000912475585937503;1 A
1;116;7.47529898112668;0.28564453125;0.000918579101562497;1 A
1;117;7.48749898109588;0.28814697265625;0.000918579101562497;1 A
1;118;7.49969898106508;0.2906494140625;0.000924682617187506;1 A
1;119;7.51189898103428;0.293121337890625;0.000933837890624997;1 A
1;120;7.52409898100348;0.2955322265625;0.0009307861328125;1 A
1;121;7.53629898097267;0.297943115234375;0.000942993164062503;1 A
1;122;7.54849898094187;0.300445556640625;0.000942993164062503;1 A
1;123;7.56069898091107;0.3028564453125;0.000946044921875;1 A
1;124;7.57289898088027;0.30535888671875;0.000949096679687497;1 A
1;125;7.58509898084947;0.30780029296875;0.000955200195312506;1 A
1;126;7.59729898081866;0.310302734375;0.0009613037109375;1 A
1;127;7.60949898078786;0.312713623046875;0.000958251953125003;1 A
1;128;7.62169898075706;0.315185546875;0.000967407226562494;1 A
1;129;7.63389898072626;0.317657470703125;0.000973510742187503;1 A
1;130;7.64609898069546;0.320068359375;0.0009765625;1 A
1;131;7.65829898066465;0.322601318359375;0.0009765625;1 A
1;132;7.67049898063385;0.32501220703125;0.000985717773437506;1 A
1;133;7.68269898060305;0.3275146484375;0.000985717773437506;1 A
1;134;7.69489898057225;0.329925537109375;0.0009918212890625;1 A
1;135;7.70709898054145;0.332427978515625;0.0009918212890625;1 A
1;136;7.71929898051064;0.334808349609375;0.0010040283203125;1 A
1;137;7.73149898047984;0.337310791015625;0.00101318359374999;1 A
1;138;7.74369898044904;0.3397216796875;0.00101623535156251;1 A
1;139;7.75589898041824;0.34222412109375;0.00101623535156251;1 A
1;140;7.76809898038744;0.34466552734375;0.0010223388671875;1 A
1;141;7.78029898035663;0.347137451171875;0.00103149414062501;1 A
1;142;7.79249898032583;0.34954833984375;0.00102844238281249;1 A
1;143;7.80469898029503;0.35205078125;0.00103759765625;1 A
1;144;7.81689898026423;0.3544921875;0.00103759765625;1 A
1;145;7.82909898023343;0.35699462890625;0.00104370117187499;1 A
1;146;7.84129898020262;0.35943603515625;0.00104370117187499;1 A
1;147;7.85349898017182;0.361907958984375;0.0010528564453125;1 A
1;148;7.86569898014102;0.3643798828125;0.001055908203125;1 A
1;149;7.87789898011022;0.3668212890625;0.001055908203125;1 A
1;150;7.89009898007942;0.3692626953125;0.0010528564453125;1 A
1;151;7.90229898004861;0.371734619140625;0.0010650634765625;1 A
1;152;7.91449898001781;0.3741455078125;0.0010711669921875;1 A
1;153;7.92669897998701;0.376678466796875;0.001068115234375;1 A
1;154;7.93889897995621;0.379119873046875;0.00107727050781251;1 A
1;155;7.9510989799254;0.381591796875;0.0010833740234375;1 A
1;156;7.9632989798946;0.384002685546875;0.00108642578125;1 A
1;157;7.9754989798638;0.386444091796875;0.00108947753906249;1 A
1;158;7.987698979833;0.388916015625;0.00109252929687501;1 A
1;159;7.9998989798022;0.391387939453125;0.0010986328125;1 A
1;160;8.01209897977139;0.393829345703125;0.0011016845703125;1 A
1;161;8.02429897974059;0.39630126953125;0.00110473632812499;1 A
1;162;8.03649897970979;0.39874267578125;0.0011138916015625;1 A
1;163;8.04869897967899;0.401214599609375;0.00112304687500001;1 A
1;164;8.06089897964819;0.403656005859375;0.00112304687500001;1 A
1;165;8.07309897961738;0.406158447265625;0.0011322021484375;1 A
1;166;8.08529897958658;0.408538818359375;0.00113830566406251;1 A
1;167;8.09749897955578;0.4110107421875;0.00113830566406251;1 A
1;168;8.10969897952498;0.413543701171875;0.0011444091796875;1 A
1;169;8.12189897949418;0.41595458984375;0.0011474609375;1 A
1;170;8.13409897946337;0.41839599609375;0.00115051269531249;1 A
1;171;8.14629897943257;0.420867919921875;0.00115356445312501;1 A
1;172;8.15849897940177;0.423309326171875;0.00115966796875;1 A
1;173;8.17069897937097;0.425750732421875;0.00116577148437499;1 A
1;174;8.18289897934017;0.428253173828125;0.001171875;1 A
1;175;8.19509897930936;0.430633544921875;0.001177978515625;1 A
1;176;8.20729897927856;0.43316650390625;0.00118103027343749;1 A
1;177;8.21949897924776;0.435638427734375;0.0011932373046875;1 A
