Scan;Index;Time (s);WE(1).Potential (V);WE(1).Current (A);Current range
1;1;6.01529798481283;0.0030059814453125;0.000329589843750006;1 A
1;2;6.02749798478203;0.0054656982421875;0.000387573242187494;1 A
1;3;6.03969798475123;0.00792846679687501;0.000436401367187506;1 A
1;4;6.05189798472043;0.0103851318359375;0.000476074218749997;1 A
1;5;6.06409798468962;0.0128326416015625;0.000500488281250003;1 A
1;6;6.07629798465882;0.01527099609375;0.000537109374999997;1 A
1;7;6.08849798462802;0.0177459716796875;0.000561523437500003;1 A
1;8;6.10069798459722;0.02021484375;0.000585937499999994;1 A
1;9;6.11289798456642;0.0226715087890625;0.000588989257812506;1 A
1;10;6.12509798453561;0.0251129150390625;0.000613403320312497;1 A
1;11;6.13729798450481;0.027569580078125;0.000643920898437497;1 A
1;12;6.14949798447401;0.030035400390625;0.0006561279296875;1 A
1;13;6.16169798444321;0.0324981689453125;0.0006561279296875;1 A
1;14;6.17389798441241;0.03494873046875;0.000668334960937503;1 A
1;15;6.1860979843816;0.0374481201171875;0.000683593750000003;1 A
1;16;6.1982979843508;0.03985595703125;0.000695800781250006;1 A
1;17;6.21049798432;0.042340087890625;0.000714111328125003;1 A
1;18;6.2226979842892;0.0448028564453125;0.000726318359375006;1 A
1;19;6.2348979842584;0.0472503662109375;0.000741577148437506;1 A
1;20;6.24709798422759;0.0497039794921875;0.000732421875;1 A
1;21;6.25929798419679;0.052093505859375;0.000750732421874997;1 A
1;22;6.27149798416599;0.054595947265625;0.000765991210937497;1 A
1;23;6.28369798413519;0.057037353515625;0.000769042968749994;1 A
1;24;6.29589798410439;0.059478759765625;0.000769042968749994;1 A
1;25;6.30809798407358;0.061981201171875;0.000781249999999997;1 A
1;26;6.32029798404278;0.064453125;0.00079345703125;1 A
1;27;6.33249798401198;0.06689453125;0.000805664062500003;1 A
1;28;6.34469798398118;0.069305419921875;0.000799560546874994;1 A
1;29;6.35689798395038;0.071746826171875;0.000820922851562503;1 A
1;30;6.36909798391957;0.07427978515625;0.000833129882812506;1 A
1;31;6.38129798388877;0.07672119140625;0.0008392333984375;1 A
1;32;6.39349798385797;0.079193115234375;0.0008392333984375;1 A
1;33;6.40569798382717;0.081634521484375;0.000860595703124994;1 A
1;34;6.41789798379637;0.084075927734375;0.000872802734374997;1 A
1;35;6.43009798376556;0.0865478515625;0.0008697509765625;1 A
1;36;6.44229798373476;0.089019775390625;0.000881958007812503;1 A
1;37;6.45449798370396;0.09149169921875;0.000894165039062506;1 A
1;38;6.46669798367316;0.093902587890625;0.000897216796875003;1 A
1;39;6.47889798364236;0.096405029296875;0.0009002685546875;1 A
1;40;6.49109798361155;0.09881591796875;0.000912475585937503;1 A
1;41;6.50329798358075;0.101226806640625;0.000927734375000003;1 A
