Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A);Current range;Cutoffs
15.8944119598705;-0.30816650390625;0;1;-0.207855224609375;1 A;
15.8957119598672;-0.41937255859375;0.00129999999671782;2;-0.209228515625;1 A;
15.8970119598639;-0.481231689453125;0.00259999999343563;3;-0.209564208984375;1 A;
15.8983119598606;-0.51953125;0.00389999999015345;4;-0.20965576171875;1 A;
15.8996119598573;-0.54632568359375;0.00519999998687126;5;-0.209686279296875;1 A;
15.9009119598541;-0.566650390625;0.00649999998358908;6;-0.209747314453125;1 A;
15.9022119598508;-0.582977294921875;0.00779999998030689;7;-0.209686279296875;1 A;
15.9035119598475;-0.59674072265625;0.00909999997702471;8;-0.20977783203125;1 A;
15.9048119598442;-0.60888671875;0.0103999999737425;9;-0.209747314453125;1 A;
15.9061119598409;-0.619476318359375;0.0116999999704603;10;-0.2098388671875;1 A;
15.9074119598376;-0.628753662109375;0.0129999999671782;11;-0.209808349609375;1 A;
15.9087119598344;-0.637176513671875;0.014299999963896;12;-0.20977783203125;1 A;
15.9100119598311;-0.64581298828125;0.0155999999606138;13;-0.2098388671875;1 A;
15.9113119598278;-0.65484619140625;0.0168999999573316;14;-0.2098388671875;1 A;
15.9126119598245;-0.664031982421875;0.0181999999540494;15;-0.2098388671875;1 A;
15.9139119598212;-0.6732177734375;0.0194999999507672;16;-0.2098388671875;1 A;
15.915211959818;-0.6824951171875;0.020799999947485;17;-0.209747314453125;1 A;
15.9165119598147;-0.69183349609375;0.0220999999442029;18;-0.20977783203125;1 A;
15.9178119598114;-0.701171875;0.0233999999409207;19;-0.2098388671875;1 A;
15.9191119598081;-0.710418701171875;0.0246999999376385;20;-0.209808349609375;1 A;
15.9204119598048;-0.719512939453125;0.0259999999343563;21;-0.209808349609375;1 A;
15.9217119598015;-0.728240966796875;0.0272999999310741;22;-0.209808349609375;1 A;
15.9230119597983;-0.73638916015625;0.0285999999277919;23;-0.209808349609375;1 A;
15.924311959795;-0.743865966796875;0.0298999999245098;24;-0.2098388671875;1 A;
15.9256119597917;-0.75042724609375;0.0311999999212276;25;-0.209869384765625;1 A;
15.9269119597884;-0.75653076171875;0.0324999999179454;26;-0.209869384765625;1 A;
15.9282119597851;-0.76202392578125;0.0337999999146632;27;-0.209808349609375;1 A;
15.9295119597818;-0.7666015625;0.035099999911381;28;-0.2098388671875;1 A;
15.9308119597786;-0.77056884765625;0.0363999999080988;29;-0.209869384765625;1 A;
15.9321119597753;-0.77423095703125;0.0376999999048167;30;-0.20989990234375;1 A;
15.933411959772;-0.7769775390625;0.0389999999015345;31;-0.209869384765625;1 A;
15.9347119597687;-0.77911376953125;0.0402999998982523;32;-0.2098388671875;1 A;
15.9360119597654;-0.780029296875;0.0415999998949701;33;-0.20989990234375;1 A;
15.9373119597622;-0.7794189453125;0.0428999998916879;34;-0.209869384765625;1 A;
15.9386119597589;-0.77728271484375;0.0441999998884057;35;-0.209930419921875;1 A;
15.9399119597556;-0.77484130859375;0.0454999998851235;36;-0.209930419921875;1 A;
15.9412119597523;-0.77239990234375;0.0467999998818414;37;-0.209930419921875;1 A;
15.942511959749;-0.771484375;0.0480999998785592;38;-0.20989990234375;1 A;
15.9438119597457;-0.77056884765625;0.049399999875277;39;-0.20989990234375;1 A;
15.9451119597425;-0.76995849609375;0.0506999998719948;40;-0.20989990234375;1 A;
15.9464119597392;-0.76934814453125;0.0519999998687126;41;-0.20989990234375;1 A;
15.9477119597359;-0.76873779296875;0.0532999998654304;42;-0.209930419921875;1 A;
15.9490119597326;-0.76812744140625;0.0545999998621483;43;-0.20989990234375;1 A;
15.9503119597293;-0.76812744140625;0.0558999998588661;44;-0.20989990234375;1 A;
15.9516119597261;-0.76751708984375;0.0571999998555839;45;-0.209869384765625;1 A;
15.9529119597228;-0.76690673828125;0.0584999998523017;46;-0.20989990234375;1 A;
15.9542119597195;-0.7672119140625;0.0597999998490195;47;-0.209808349609375;1 A;
15.9555119597162;-0.7666015625;0.0610999998457373;48;-0.20989990234375;1 A;
15.9568119597129;-0.7666015625;0.0623999998424551;49;-0.209869384765625;1 A;
15.9581119597096;-0.7659912109375;0.063699999839173;50;-0.2098388671875;1 A;
15.9594119597064;-0.76629638671875;0.0649999998358908;51;-0.209930419921875;1 A;
15.9607119597031;-0.7659912109375;0.0662999998326086;52;-0.209869384765625;1 A;
15.9620119596998;-0.76568603515625;0.0675999998293264;53;-0.2098388671875;1 A;
15.9633119596965;-0.765380859375;0.0688999998260442;54;-0.209869384765625;1 A;
15.9646119596932;-0.765380859375;0.070199999822762;55;-0.209869384765625;1 A;
15.9659119596899;-0.76568603515625;0.0714999998194799;56;-0.2098388671875;1 A;
15.9672119596867;-0.765380859375;0.0727999998161977;57;-0.209869384765625;1 A;
15.9685119596834;-0.76507568359375;0.0740999998129155;58;-0.20989990234375;1 A;
15.9698119596801;-0.7647705078125;0.0753999998096333;59;-0.20977783203125;1 A;
15.9711119596768;-0.76507568359375;0.0766999998063511;60;-0.209869384765625;1 A;
15.9724119596735;-0.7647705078125;0.0779999998030689;61;-0.209869384765625;1 A;
15.9737119596703;-0.76446533203125;0.0792999997997867;62;-0.209869384765625;1 A;
15.975011959667;-0.7647705078125;0.0805999997965046;63;-0.20989990234375;1 A;
15.9763119596637;-0.76446533203125;0.0818999997932224;64;-0.20989990234375;1 A;
15.9776119596604;-0.76416015625;0.0831999997899402;65;-0.209869384765625;1 A;
15.9789119596571;-0.76416015625;0.084499999786658;66;-0.2098388671875;1 A;
15.9802119596538;-0.76416015625;0.0857999997833758;67;-0.20989990234375;1 A;
15.9815119596506;-0.76446533203125;0.0870999997800936;68;-0.209869384765625;1 A;
15.9828119596473;-0.76446533203125;0.0883999997768115;69;-0.2098388671875;1 A;
