Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A);Current range;Cutoffs
203.06101048732;-0.449310302734375;0;1;-0.269317626953125;1 A;
203.062310487317;-0.5079345703125;0.00129999999671782;2;-0.269561767578125;1 A;
203.063610487314;-0.54229736328125;0.00259999999343563;3;-0.269744873046875;1 A;
203.06491048731;-0.5660400390625;0.00389999999015345;4;-0.2696533203125;1 A;
203.066210487307;-0.58380126953125;0.00519999998687126;5;-0.269683837890625;1 A;
203.067510487304;-0.59869384765625;0.00649999998358908;6;-0.269683837890625;1 A;
203.068810487301;-0.611846923828125;0.00779999998030689;7;-0.269775390625;1 A;
203.070110487297;-0.623321533203125;0.00909999997702471;8;-0.269744873046875;1 A;
203.071410487294;-0.6331787109375;0.0103999999737425;9;-0.269744873046875;1 A;
203.072710487291;-0.642333984375;0.0116999999704603;10;-0.269775390625;1 A;
203.074010487287;-0.651519775390625;0.0129999999671782;11;-0.269805908203125;1 A;
203.075310487284;-0.660888671875;0.014299999963896;12;-0.26971435546875;1 A;
203.076610487281;-0.670135498046875;0.0155999999606138;13;-0.269775390625;1 A;
203.077910487278;-0.67926025390625;0.0168999999573316;14;-0.26971435546875;1 A;
203.079210487274;-0.6883544921875;0.0181999999540494;15;-0.269805908203125;1 A;
203.080510487271;-0.69732666015625;0.0194999999507672;16;-0.269775390625;1 A;
203.081810487268;-0.70611572265625;0.020799999947485;17;-0.269744873046875;1 A;
203.083110487264;-0.714691162109375;0.0220999999442029;18;-0.26971435546875;1 A;
203.084410487261;-0.722930908203125;0.0233999999409207;19;-0.269744873046875;1 A;
203.085710487258;-0.730682373046875;0.0246999999376385;20;-0.269775390625;1 A;
203.087010487255;-0.7379150390625;0.0259999999343563;21;-0.269805908203125;1 A;
203.088310487251;-0.744659423828125;0.0272999999310741;22;-0.269775390625;1 A;
203.089610487248;-0.75042724609375;0.0285999999277919;23;-0.269805908203125;1 A;
203.090910487245;-0.7562255859375;0.0298999999245098;24;-0.269744873046875;1 A;
203.092210487241;-0.7611083984375;0.0311999999212276;25;-0.269775390625;1 A;
203.093510487238;-0.7647705078125;0.0324999999179454;26;-0.26983642578125;1 A;
203.094810487235;-0.7672119140625;0.0337999999146632;27;-0.269805908203125;1 A;
203.096110487232;-0.76812744140625;0.035099999911381;28;-0.269866943359375;1 A;
203.097410487228;-0.7672119140625;0.0363999999080988;29;-0.26983642578125;1 A;
203.098710487225;-0.7659912109375;0.0376999999048167;30;-0.269866943359375;1 A;
203.100010487222;-0.76446533203125;0.0389999999015345;31;-0.26983642578125;1 A;
203.101310487218;-0.7635498046875;0.0402999998982523;32;-0.269805908203125;1 A;
203.102610487215;-0.762939453125;0.0415999998949701;33;-0.26983642578125;1 A;
203.103910487212;-0.762939453125;0.0428999998916879;34;-0.26983642578125;1 A;
203.105210487209;-0.76263427734375;0.0441999998884057;35;-0.269866943359375;1 A;
203.106510487205;-0.7623291015625;0.0454999998851235;36;-0.26983642578125;1 A;
203.107810487202;-0.76263427734375;0.0467999998818414;37;-0.269805908203125;1 A;
203.109110487199;-0.76171875;0.0480999998785592;38;-0.269866943359375;1 A;
203.110410487196;-0.7623291015625;0.049399999875277;39;-0.26983642578125;1 A;
203.111710487192;-0.76202392578125;0.0506999998719948;40;-0.26983642578125;1 A;
203.113010487189;-0.76171875;0.0519999998687126;41;-0.269866943359375;1 A;
203.114310487186;-0.76141357421875;0.0532999998654304;42;-0.26983642578125;1 A;
203.115610487182;-0.76171875;0.0545999998621483;43;-0.269805908203125;1 A;
203.116910487179;-0.76141357421875;0.0558999998588661;44;-0.269866943359375;1 A;
203.118210487176;-0.76171875;0.0571999998555839;45;-0.269775390625;1 A;
203.119510487173;-0.76171875;0.0584999998523017;46;-0.2698974609375;1 A;
203.120810487169;-0.7611083984375;0.0597999998490195;47;-0.269805908203125;1 A;
203.122110487166;-0.7611083984375;0.0610999998457373;48;-0.269805908203125;1 A;
