Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A);Current range;Cutoffs
76.9626128056881;0.072021484375;0;1;0.1300048828125;100 mA;
76.9639128056848;0.08758544921875;0.00129999999671782;2;0.1300048828125;100 mA;
76.9652128056815;0.097869873046875;0.00259999999343563;3;0.129974365234375;100 mA;
76.9665128056782;0.1055908203125;0.00389999999015345;4;0.1300048828125;100 mA;
76.967812805675;0.11181640625;0.00519999998687126;5;0.1300048828125;100 mA;
76.9691128056717;0.11700439453125;0.00649999998358908;6;0.129974365234375;100 mA;
76.9704128056684;0.121551513671875;0.00779999998030689;7;0.130035400390625;100 mA;
76.9717128056651;0.125518798828125;0.00909999997702471;8;0.130035400390625;100 mA;
76.9730128056618;0.12908935546875;0.0103999999737425;9;0.13006591796875;100 mA;
76.9743128056585;0.13226318359375;0.0116999999704603;10;0.129974365234375;100 mA;
76.9756128056553;0.135223388671875;0.0129999999671782;11;0.130035400390625;100 mA;
76.976912805652;0.137969970703125;0.014299999963896;12;0.129974365234375;100 mA;
76.9782128056487;0.1405029296875;0.0155999999606138;13;0.129974365234375;100 mA;
76.9795128056454;0.142852783203125;0.0168999999573316;14;0.129974365234375;100 mA;
76.9808128056421;0.14508056640625;0.0181999999540494;15;0.130035400390625;100 mA;
76.9821128056388;0.147216796875;0.0194999999507672;16;0.129974365234375;100 mA;
76.9834128056356;0.14923095703125;0.020799999947485;17;0.13006591796875;100 mA;
76.9847128056323;0.151123046875;0.0220999999442029;18;0.129974365234375;100 mA;
76.986012805629;0.152923583984375;0.0233999999409207;19;0.1300048828125;100 mA;
76.9873128056257;0.154632568359375;0.0246999999376385;20;0.129974365234375;100 mA;
76.9886128056224;0.15631103515625;0.0259999999343563;21;0.129974365234375;100 mA;
76.9899128056192;0.157867431640625;0.0272999999310741;22;0.129974365234375;100 mA;
76.9912128056159;0.159393310546875;0.0285999999277919;23;0.129974365234375;100 mA;
76.9925128056126;0.160858154296875;0.0298999999245098;24;0.129974365234375;100 mA;
76.9938128056093;0.1622314453125;0.0311999999212276;25;0.129974365234375;100 mA;
76.995112805606;0.16363525390625;0.0324999999179454;26;0.12994384765625;100 mA;
76.9964128056027;0.164886474609375;0.0337999999146632;27;0.1300048828125;100 mA;
76.9977128055995;0.16619873046875;0.035099999911381;28;0.130035400390625;100 mA;
76.9990128055962;0.16748046875;0.0363999999080988;29;0.130035400390625;100 mA;
77.0003128055929;0.168670654296875;0.0376999999048167;30;0.130035400390625;100 mA;
77.0016128055896;0.16986083984375;0.0389999999015345;31;0.129974365234375;100 mA;
77.0029128055863;0.17095947265625;0.0402999998982523;32;0.1300048828125;100 mA;
77.0042128055831;0.172088623046875;0.0415999998949701;33;0.1300048828125;100 mA;
77.0055128055798;0.173126220703125;0.0428999998916879;34;0.130035400390625;100 mA;
77.0068128055765;0.1741943359375;0.0441999998884057;35;0.13006591796875;100 mA;
77.0081128055732;0.175201416015625;0.0454999998851235;36;0.13006591796875;100 mA;
77.0094128055699;0.176177978515625;0.0467999998818414;37;0.1300048828125;100 mA;
