Scan;Index;Time (s);WE(1).Potential (V);WE(1).Current (A);Current range
1;1;5.96553998493846;0.00301513671875001;0.00127410888671875;100 mA
1;2;5.9679799849323;0.0054931640625;0.00140716552734375;100 mA
1;3;5.97041998492614;0.0079315185546875;0.001571044921875;100 mA
1;4;5.97285998491998;0.010369873046875;0.00170989990234375;100 mA
1;5;5.97529998491382;0.012823486328125;0.00176849365234375;100 mA
1;6;5.97773998490766;0.0152557373046875;0.0019049072265625;100 mA
1;7;5.9801799849015;0.0177093505859375;0.00195098876953125;100 mA
1;8;5.98261998489534;0.0201507568359375;0.00197021484375;100 mA
1;9;5.98505998488918;0.02261962890625;0.0020220947265625;100 mA
1;10;5.98749998488302;0.025067138671875;0.00204498291015625;100 mA
1;11;5.98993998487686;0.0275299072265625;0.00208953857421875;100 mA
1;12;5.99237998487069;0.029962158203125;0.00213226318359375;100 mA
1;13;5.99481998486453;0.03240966796875;0.0021942138671875;100 mA
1;14;5.99725998485837;0.034869384765625;0.002186279296875;100 mA
1;15;5.99969998485221;0.037310791015625;0.002254638671875;100 mA
1;16;6.00213998484605;0.0397552490234375;0.002296142578125;100 mA
1;17;6.00457998483989;0.042193603515625;0.00230560302734375;100 mA
1;18;6.00701998483373;0.0446746826171875;0.00232452392578125;100 mA
1;19;6.00945998482757;0.0471038818359375;0.00238800048828125;100 mA
1;20;6.01189998482141;0.04954833984375;0.00240936279296875;100 mA
1;21;6.01433998481525;0.051910400390625;0.0024066162109375;100 mA
1;22;6.01677998480909;0.05438232421875;0.00243133544921875;100 mA
1;23;6.01921998480293;0.05682373046875;0.00241180419921875;100 mA
1;24;6.02165998479677;0.05926513671875;0.002489013671875;100 mA
1;25;6.02409998479061;0.061676025390625;0.00250946044921875;100 mA
1;26;6.02653998478445;0.064117431640625;0.002496337890625;100 mA
1;27;6.02897998477829;0.066619873046875;0.00254180908203125;100 mA
1;28;6.03141998477213;0.069091796875;0.002537841796875;100 mA
1;29;6.03385998476597;0.071563720703125;0.00259674072265625;100 mA
1;30;6.03629998475981;0.073974609375;0.002581787109375;100 mA
1;31;6.03873998475365;0.07647705078125;0.00260986328125;100 mA
1;32;6.04117998474749;0.078857421875;0.00265380859375;100 mA
1;33;6.04361998474133;0.081298828125;0.00266510009765625;100 mA
1;34;6.04605998473517;0.083770751953125;0.00264373779296875;100 mA
1;35;6.04849998472901;0.08624267578125;0.0026556396484375;100 mA
1;36;6.05093998472285;0.088623046875;0.0027081298828125;100 mA
1;37;6.05337998471668;0.091094970703125;0.00272491455078125;100 mA
1;38;6.05581998471052;0.0936279296875;0.00273040771484375;100 mA
1;39;6.05825998470436;0.096038818359375;0.0027520751953125;100 mA
