Scan;Index;Time (s);WE(1).Potential (V);WE(1).Current (A);Current range
1;1;6.40025498384091;0.0029296875;0.00318298339843751;1 A
1;2;6.40838498382038;0.00535888671875;0.00379638671875;1 A
1;3;6.41651498379986;0.0077850341796875;0.00457763671875;1 A
1;4;6.42464498377933;0.0102294921875;0.0050689697265625;1 A
1;5;6.4327749837588;0.0126708984375;0.00569763183593749;1 A
1;6;6.44090498373828;0.015106201171875;0.00621643066406249;1 A
1;7;6.44903498371775;0.0175323486328125;0.00691833496093749;1 A
1;8;6.45716498369723;0.019989013671875;0.00713195800781249;1 A
1;9;6.4652949836767;0.022430419921875;0.00748291015624999;1 A
1;10;6.47342498365617;0.0248626708984375;0.00794677734375;1 A
1;11;6.48155498363565;0.0273284912109375;0.00848999023437499;1 A
1;12;6.48968498361512;0.0297454833984375;0.00897216796875;1 A
1;13;6.49781498359459;0.0321807861328125;0.0095672607421875;1 A
1;14;6.50594498357407;0.034649658203125;0.00998840332031251;1 A
1;15;6.51407498355354;0.0370635986328125;0.010540771484375;1 A
1;16;6.52220498353302;0.0395263671875;0.01114501953125;1 A
1;17;6.53033498351249;0.04193115234375;0.0116455078125;1 A
1;18;6.53846498349196;0.0443817138671875;0.0122894287109375;1 A
1;19;6.54659498347144;0.0468353271484375;0.0127655029296875;1 A
1;20;6.55472498345091;0.04925537109375;0.0135040283203125;1 A
1;21;6.56285498343038;0.051666259765625;0.0140106201171875;1 A
1;22;6.57098498340986;0.0540771484375;0.0149871826171875;1 A
1;23;6.57911498338933;0.056610107421875;0.015447998046875;1 A
1;24;6.58724498336881;0.058929443359375;0.0165008544921875;1 A
1;25;6.59537498334828;0.061431884765625;0.017266845703125;1 A
1;26;6.60350498332775;0.063812255859375;0.0178436279296875;1 A
1;27;6.61163498330723;0.066314697265625;0.0181121826171875;1 A
1;28;6.6197649832867;0.0687255859375;0.0188079833984375;1 A
1;29;6.62789498326617;0.071136474609375;0.0194793701171875;1 A
1;30;6.63602498324565;0.073638916015625;0.0203826904296875;1 A
1;31;6.64415498322512;0.0760498046875;0.0211029052734375;1 A
1;32;6.65228498320459;0.0784912109375;0.0218658447265625;1 A
1;33;6.66041498318407;0.080902099609375;0.0226715087890625;1 A
1;34;6.66854498316354;0.083343505859375;0.0236541748046875;1 A
