Scan;Index;Time (s);WE(1).Potential (V);WE(1).Current (A);Baseline corrected WE(1).Current (A);Current range;Overload
2;1729;12.0963309694597;0.22540283203125;0.231597900390625;;1 A;
2;1730;12.0998209694509;0.227874755859375;0.2352294921875;;1 A;
2;1731;12.1033109694421;0.2303466796875;0.23944091796875;;1 A;
2;1732;12.1068009694333;0.23272705078125;0.24444580078125;;1 A;
2;1733;12.1102909694245;0.235260009765625;0.248260498046875;;1 A;
2;1734;12.1137809694156;0.237701416015625;0.252349853515625;;1 A;
2;1735;12.1172709694068;0.240142822265625;0.256439208984375;;1 A;
2;1736;12.120760969398;0.2425537109375;0.260528564453125;;1 A;
2;1737;12.1242509693892;0.244964599609375;0.2652587890625;;1 A;
2;1738;12.1277409693804;0.2474365234375;0.269378662109375;;1 A;
2;1739;12.1312309693716;0.249847412109375;0.272674560546875;;1 A;
2;1740;12.1347209693628;0.25225830078125;0.27691650390625;;1 A;
2;1741;12.138210969354;0.254730224609375;0.280975341796875;;1 A;
2;1742;12.1417009693452;0.257232666015625;0.28497314453125;;1 A;
2;1743;12.1451909693363;0.259613037109375;0.289154052734375;;1 A;
2;1744;12.1486809693275;0.2620849609375;0.29217529296875;;1 A;
2;1745;12.1521709693187;0.2645263671875;0.295928955078125;;1 A;
2;1746;12.1556609693099;0.26690673828125;0.29986572265625;;1 A;
2;1747;12.1591509693011;0.269378662109375;0.30340576171875;;1 A;
2;1748;12.1626409692923;0.271820068359375;0.30712890625;;1 A;
2;1749;12.1661309692835;0.27423095703125;0.309844970703125;;1 A;
2;1750;12.1696209692747;0.2767333984375;0.31304931640625;;1 A;
2;1751;12.1731109692658;0.279205322265625;0.31707763671875;;1 A;
2;1752;12.176600969257;0.28155517578125;0.3199462890625;;1 A;
2;1753;12.1800909692482;0.284088134765625;0.32275390625;;1 A;
2;1754;12.1835809692394;0.286529541015625;0.32550048828125;;1 A;
2;1755;12.1870709692306;0.288909912109375;0.328277587890625;;1 A;
2;1756;12.1905609692218;0.291351318359375;0.331787109375;;1 A;
2;1757;12.194050969213;0.293853759765625;0.3341064453125;;1 A;
2;1758;12.1975409692042;0.2962646484375;0.33612060546875;;1 A;
2;1759;12.2010309691954;0.29864501953125;0.33856201171875;;1 A;
2;1760;12.2045209691865;0.301116943359375;0.340911865234375;;1 A;
2;1761;12.2080109691777;0.3035888671875;0.34356689453125;;1 A;
2;1762;12.2115009691689;0.305999755859375;0.34576416015625;;1 A;
2;1763;12.2149909691601;0.308441162109375;0.34686279296875;;1 A;
2;1764;12.2184809691513;0.3109130859375;0.348785400390625;;1 A;
2;1765;12.2219709691425;0.31341552734375;0.350830078125;;1 A;
2;1766;12.2254609691337;0.3157958984375;0.352264404296875;;1 A;
2;1767;12.2289509691249;0.318267822265625;0.353759765625;;1 A;
2;1768;12.2324409691161;0.3206787109375;0.35443115234375;;1 A;
2;1769;12.2359309691072;0.323150634765625;0.35546875;;1 A;
2;1770;12.2394209690984;0.32562255859375;0.357208251953125;;1 A;
2;1771;12.2429109690896;0.3280029296875;0.357940673828125;;1 A;
2;1772;12.2464009690808;0.330474853515625;0.35870361328125;;1 A;
2;1773;12.249890969072;0.332916259765625;0.359039306640625;;1 A;
2;1774;12.2533809690632;0.3353271484375;0.35943603515625;;1 A;
2;1775;12.2568709690544;0.3377685546875;0.360595703125;;1 A;
2;1776;12.2603609690456;0.34027099609375;0.360748291015625;;1 A;
2;1777;12.2638509690368;0.34271240234375;0.3607177734375;;1 A;
2;1778;12.2673409690279;0.3450927734375;0.3607177734375;;1 A;
2;1779;12.2708309690191;0.347564697265625;0.36065673828125;;1 A;
2;1780;12.2743209690103;0.35003662109375;0.36090087890625;;1 A;
2;1781;12.2778109690015;0.3524169921875;0.360809326171875;;1 A;
2;1782;12.2813009689927;0.354827880859375;0.359954833984375;;1 A;
