Scan;Index;Time (s);WE(1).Potential (V);WE(1).Current (A);Baseline corrected WE(1).Current (A);Current range;Overload
1;1;6.15216898446727;0.002947998046875;0.00306396484375;;1 A;
1;2;6.15521898445957;0.0053741455078125;0.0041778564453125;;1 A;
1;3;6.15826898445187;0.007830810546875;0.00511474609375;;1 A;
1;4;6.16131898444416;0.0102630615234375;0.0059326171875;;1 A;
1;5;6.16436898443646;0.012701416015625;0.00662841796874999;;1 A;
1;6;6.16741898442876;0.015130615234375;0.0074615478515625;;1 A;
1;7;6.17046898442106;0.017596435546875;0.0081207275390625;;1 A;
1;8;6.17351898441336;0.020013427734375;0.008941650390625;;1 A;
1;9;6.17656898440566;0.0224639892578125;0.00966796875000001;;1 A;
1;10;6.17961898439796;0.0248931884765625;0.0104095458984375;;1 A;
1;11;6.18266898439026;0.02735595703125;0.0110809326171875;;1 A;
1;12;6.18571898438256;0.0297607421875;0.0118743896484375;;1 A;
1;13;6.18876898437486;0.032208251953125;0.0127227783203125;;1 A;
1;14;6.19181898436716;0.034661865234375;0.013494873046875;;1 A;
1;15;6.19486898435946;0.0371185302734375;0.01427001953125;;1 A;
1;16;6.19791898435176;0.03953857421875;0.0150360107421875;;1 A;
1;17;6.20096898434406;0.041986083984375;0.0158782958984375;;1 A;
1;18;6.20401898433636;0.0444244384765625;0.0166534423828125;;1 A;
1;19;6.20706898432866;0.0468475341796875;0.0176361083984375;;1 A;
1;20;6.21011898432096;0.0493011474609375;0.0185028076171875;;1 A;
1;21;6.21316898431326;0.051666259765625;0.01937255859375;;1 A;
1;22;6.21621898430556;0.0540771484375;0.0202667236328125;;1 A;
1;23;6.21926898429786;0.056549072265625;0.0212890625;;1 A;
1;24;6.22231898429015;0.058990478515625;0.022247314453125;;1 A;
1;25;6.22536898428245;0.0614013671875;0.023382568359375;;1 A;
1;26;6.22841898427475;0.06390380859375;0.024420166015625;;1 A;
1;27;6.23146898426705;0.066314697265625;0.0253173828125;;1 A;
1;28;6.23451898425935;0.068756103515625;0.0265716552734375;;1 A;
1;29;6.23756898425165;0.0711669921875;0.027642822265625;;1 A;
1;30;6.24061898424395;0.0736083984375;0.028936767578125;;1 A;
1;31;6.24366898423625;0.0760498046875;0.0300994873046875;;1 A;
1;32;6.24671898422855;0.078521728515625;0.0313232421875;;1 A;
1;33;6.24976898422085;0.080963134765625;0.032568359375;;1 A;
1;34;6.25281898421315;0.0833740234375;0.0338714599609375;;1 A;
1;35;6.25586898420545;0.08575439453125;0.0353546142578125;;1 A;
1;36;6.25891898419775;0.088287353515625;0.0368072509765625;;1 A;
1;37;6.26196898419005;0.090728759765625;0.038348388671875;;1 A;
1;38;6.26501898418235;0.0931396484375;0.039642333984375;;1 A;
1;39;6.26806898417465;0.0955810546875;0.0411865234375;;1 A;
1;40;6.27111898416695;0.097991943359375;0.0427337646484375;;1 A;
1;41;6.27416898415925;0.10040283203125;0.04447021484375;;1 A;
1;42;6.27721898415155;0.10296630859375;0.046173095703125;;1 A;
1;43;6.28026898414385;0.10528564453125;0.0477935791015625;;1 A;
1;44;6.28331898413614;0.107757568359375;0.0495147705078125;;1 A;
1;45;6.28636898412844;0.1102294921875;0.051300048828125;;1 A;
1;46;6.28941898412074;0.1126708984375;0.053436279296875;;1 A;
1;47;6.29246898411304;0.1151123046875;0.05517578125;;1 A;
1;48;6.29551898410534;0.1175537109375;0.057373046875;;1 A;
1;49;6.29856898409764;0.11993408203125;0.05914306640625;;1 A;
1;50;6.30161898408994;0.12237548828125;0.061309814453125;;1 A;
1;51;6.30466898408224;0.124847412109375;0.0633544921875;;1 A;
1;52;6.30771898407454;0.127227783203125;0.06561279296875;;1 A;
1;53;6.31076898406684;0.1297607421875;0.06781005859375;;1 A;
1;54;6.31381898405914;0.132171630859375;0.070037841796875;;1 A;
1;55;6.31686898405144;0.134613037109375;0.072235107421875;;1 A;
1;56;6.31991898404374;0.136993408203125;0.0745849609375;;1 A;
1;57;6.32296898403604;0.139556884765625;0.07733154296875;;1 A;
1;58;6.32601898402834;0.141937255859375;0.079681396484375;;1 A;
1;59;6.32906898402064;0.144256591796875;0.08221435546875;;1 A;
1;60;6.33211898401294;0.146820068359375;0.084259033203125;;1 A;
1;61;6.33516898400524;0.14923095703125;0.08673095703125;;1 A;
1;62;6.33821898399754;0.15167236328125;0.08917236328125;;1 A;
1;63;6.34126898398983;0.154083251953125;0.09185791015625;;1 A;
1;64;6.34431898398213;0.156585693359375;0.094451904296875;;1 A;
1;65;6.34736898397443;0.15899658203125;0.09716796875;;1 A;
1;66;6.35041898396673;0.161407470703125;0.099853515625;;1 A;
1;67;6.35346898395903;0.16387939453125;0.102813720703125;;1 A;
1;68;6.35651898395133;0.166290283203125;0.106414794921875;;1 A;
1;69;6.35956898394363;0.168731689453125;0.109344482421875;;1 A;
1;70;6.36261898393593;0.171234130859375;0.11285400390625;;1 A;
1;71;6.36566898392823;0.17364501953125;0.115692138671875;;1 A;
1;72;6.36871898392053;0.17608642578125;0.119232177734375;;1 A;
1;73;6.37176898391283;0.178466796875;0.12255859375;;1 A;
1;74;6.37481898390513;0.18096923828125;0.126251220703125;;1 A;
1;75;6.37786898389743;0.183349609375;0.129669189453125;;1 A;
1;76;6.38091898388973;0.185791015625;0.13311767578125;;1 A;
1;77;6.38396898388203;0.188232421875;0.13665771484375;;1 A;
1;78;6.38701898387433;0.190673828125;0.14019775390625;;1 A;
1;79;6.39006898386663;0.193115234375;0.144439697265625;;1 A;
1;80;6.39311898385893;0.195556640625;0.148162841796875;;1 A;
1;81;6.39616898385123;0.198028564453125;0.152069091796875;;1 A;
1;82;6.39921898384353;0.200439453125;0.155517578125;;1 A;
1;83;6.40226898383582;0.202880859375;0.159576416015625;;1 A;
1;84;6.40531898382812;0.205291748046875;0.163726806640625;;1 A;
1;85;6.40836898382042;0.20770263671875;0.167816162109375;;1 A;
1;86;6.41141898381272;0.210205078125;0.17181396484375;;1 A;
1;87;6.41446898380502;0.21258544921875;0.175445556640625;;1 A;
1;88;6.41751898379732;0.215057373046875;0.17950439453125;;1 A;
1;89;6.42056898378962;0.217529296875;0.183441162109375;;1 A;
1;90;6.42361898378192;0.219970703125;0.188201904296875;;1 A;
1;91;6.42666898377422;0.222381591796875;0.192108154296875;;1 A;
1;92;6.42971898376652;0.224853515625;0.196380615234375;;1 A;
1;93;6.43276898375882;0.227264404296875;0.200103759765625;;1 A;
1;94;6.43581898375112;0.229736328125;0.20440673828125;;1 A;
1;95;6.43886898374342;0.232147216796875;0.20880126953125;;1 A;
1;96;6.44191898373572;0.234588623046875;0.2130126953125;;1 A;
1;97;6.44496898372802;0.237060546875;0.21722412109375;;1 A;
1;98;6.44801898372032;0.239471435546875;0.220977783203125;;1 A;
1;99;6.45106898371262;0.241912841796875;0.22509765625;;1 A;
1;100;6.45411898370492;0.244354248046875;0.22918701171875;;1 A;
1;101;6.45716898369722;0.246795654296875;0.2340087890625;;1 A;
1;102;6.46021898368951;0.249267578125;0.237579345703125;;1 A;
1;103;6.46326898368181;0.251678466796875;0.241943359375;;1 A;
1;104;6.46631898367411;0.254058837890625;0.245361328125;;1 A;
1;105;6.46936898366641;0.256561279296875;0.24951171875;;1 A;
1;106;6.47241898365871;0.25897216796875;0.253692626953125;;1 A;
1;107;6.47546898365101;0.261383056640625;0.2578125;;1 A;
1;108;6.47851898364331;0.263885498046875;0.261627197265625;;1 A;
1;109;6.48156898363561;0.26629638671875;0.264739990234375;;1 A;
1;110;6.48461898362791;0.2686767578125;0.268585205078125;;1 A;
1;111;6.48766898362021;0.271240234375;0.272003173828125;;1 A;
1;112;6.49071898361251;0.273590087890625;0.276123046875;;1 A;
1;113;6.49376898360481;0.27606201171875;0.2794189453125;;1 A;
1;114;6.49681898359711;0.278472900390625;0.283050537109375;;1 A;
1;115;6.49986898358941;0.2808837890625;0.28582763671875;;1 A;
1;116;6.50291898358171;0.283447265625;0.289276123046875;;1 A;
1;117;6.50596898357401;0.285858154296875;0.292694091796875;;1 A;
1;118;6.50901898356631;0.288238525390625;0.2957763671875;;1 A;
1;119;6.51206898355861;0.2906494140625;0.298828125;;1 A;
1;120;6.51511898355091;0.29315185546875;0.301025390625;;1 A;
1;121;6.51816898354321;0.29559326171875;0.303985595703125;;1 A;
1;122;6.5212189835355;0.2979736328125;0.3065185546875;;1 A;
1;123;6.5242689835278;0.30047607421875;0.3096923828125;;1 A;
1;124;6.5273189835201;0.30291748046875;0.311798095703125;;1 A;
1;125;6.5303689835124;0.30535888671875;0.3140869140625;;1 A;
1;126;6.5334189835047;0.30780029296875;0.31597900390625;;1 A;
1;127;6.536468983497;0.31024169921875;0.318206787109375;;1 A;
1;128;6.5395189834893;0.31268310546875;0.3206787109375;;1 A;
1;129;6.5425689834816;0.315093994140625;0.32244873046875;;1 A;
1;130;6.5456189834739;0.317535400390625;0.324493408203125;;1 A;
1;131;6.5486689834662;0.319976806640625;0.325469970703125;;1 A;
1;132;6.5517189834585;0.322479248046875;0.327239990234375;;1 A;
1;133;6.5547689834508;0.3248291015625;0.32843017578125;;1 A;
1;134;6.5578189834431;0.327301025390625;0.330230712890625;;1 A;
1;135;6.5608689834354;0.3297119140625;0.331207275390625;;1 A;
1;136;6.5639189834277;0.332244873046875;0.332183837890625;;1 A;
1;137;6.56696898342;0.3345947265625;0.332855224609375;;1 A;
1;138;6.5700189834123;0.337066650390625;0.333770751953125;;1 A;
1;139;6.5730689834046;0.339447021484375;0.334991455078125;;1 A;
1;140;6.5761189833969;0.34197998046875;0.335479736328125;;1 A;
1;141;6.5791689833892;0.3443603515625;0.336151123046875;;1 A;
1;142;6.58221898338149;0.34686279296875;0.33599853515625;;1 A;
1;143;6.58526898337379;0.349273681640625;0.336517333984375;;1 A;
1;144;6.58831898336609;0.351654052734375;0.33660888671875;;1 A;
1;145;6.59136898335839;0.354156494140625;0.336883544921875;;1 A;
1;146;6.59441898335069;0.3565673828125;0.33673095703125;;1 A;
1;147;6.59746898334299;0.359039306640625;0.336456298828125;;1 A;
1;148;6.60051898333529;0.3614501953125;0.33612060546875;;1 A;
1;149;6.60356898332759;0.3638916015625;0.3358154296875;;1 A;
1;150;6.60661898331989;0.3663330078125;0.33599853515625;;1 A;
1;151;6.60966898331219;0.368743896484375;0.3353271484375;;1 A;
1;152;6.61271898330449;0.371185302734375;0.334869384765625;;1 A;
1;153;6.61576898329679;0.373687744140625;0.333709716796875;;1 A;
1;154;6.61881898328909;0.37615966796875;0.333221435546875;;1 A;
1;155;6.62186898328139;0.3785400390625;0.332427978515625;;1 A;
1;156;6.62491898327369;0.380950927734375;0.331634521484375;;1 A;
1;157;6.62796898326599;0.3834228515625;0.330780029296875;;1 A;
1;158;6.63101898325829;0.3858642578125;0.329498291015625;;1 A;
1;159;6.63406898325059;0.388275146484375;0.328338623046875;;1 A;
1;160;6.63711898324289;0.3907470703125;0.327117919921875;;1 A;
1;161;6.64016898323518;0.3931884765625;0.326324462890625;;1 A;
1;162;6.64321898322748;0.395599365234375;0.32501220703125;;1 A;
1;163;6.64626898321978;0.398101806640625;0.323822021484375;;1 A;
1;164;6.64931898321208;0.4005126953125;0.32220458984375;;1 A;
1;165;6.65236898320438;0.40289306640625;0.320953369140625;;1 A;
1;166;6.65541898319668;0.4053955078125;0.31964111328125;;1 A;
1;167;6.65846898318898;0.4078369140625;0.31829833984375;;1 A;
1;168;6.66151898318128;0.41021728515625;0.31689453125;;1 A;
1;169;6.66456898317358;0.41265869140625;0.3150634765625;;1 A;
1;170;6.66761898316588;0.4151611328125;0.31365966796875;;1 A;
1;171;6.67066898315818;0.417572021484375;0.31207275390625;;1 A;
1;172;6.67371898315048;0.4200439453125;0.310791015625;;1 A;
1;173;6.67676898314278;0.4224853515625;0.30914306640625;;1 A;
1;174;6.67981898313508;0.424835205078125;0.30755615234375;;1 A;
1;175;6.68286898312738;0.42724609375;0.305877685546875;;1 A;
1;176;6.68591898311968;0.429779052734375;0.30438232421875;;1 A;
1;177;6.68896898311198;0.432220458984375;0.302947998046875;;1 A;
1;178;6.69201898310428;0.43463134765625;0.30145263671875;;1 A;
1;179;6.69506898309658;0.437103271484375;0.29986572265625;;1 A;
1;180;6.69811898308888;0.439544677734375;0.298004150390625;;1 A;
1;181;6.70116898308117;0.44195556640625;0.296539306640625;;1 A;
1;182;6.70421898307347;0.4443359375;0.294891357421875;;1 A;
1;183;6.70726898306577;0.446807861328125;0.293487548828125;;1 A;
1;184;6.71031898305807;0.449310302734375;0.29180908203125;;1 A;
1;185;6.71336898305037;0.45166015625;0.29022216796875;;1 A;
1;186;6.71641898304267;0.4541015625;0.28863525390625;;1 A;
1;187;6.71946898303497;0.45660400390625;0.287109375;;1 A;
1;188;6.72251898302727;0.459075927734375;0.285797119140625;;1 A;
1;189;6.72556898301957;0.461456298828125;0.28411865234375;;1 A;
1;190;6.72861898301187;0.463897705078125;0.282623291015625;;1 A;
1;191;6.73166898300417;0.466339111328125;0.2808837890625;;1 A;
1;192;6.73471898299647;0.46881103515625;0.279449462890625;;1 A;
1;193;6.73776898298877;0.47125244140625;0.27789306640625;;1 A;
1;194;6.74081898298107;0.473724365234375;0.276458740234375;;1 A;
1;195;6.74386898297337;0.47613525390625;0.274932861328125;;1 A;
1;196;6.74691898296567;0.478546142578125;0.273406982421875;;1 A;
1;197;6.74996898295797;0.481048583984375;0.271881103515625;;1 A;
1;198;6.75301898295027;0.48345947265625;0.27044677734375;;1 A;
1;199;6.75606898294257;0.485931396484375;0.26910400390625;;1 A;
1;200;6.75911898293487;0.48828125;0.267578125;;1 A;
1;201;6.76216898292716;0.49078369140625;0.2662353515625;;1 A;
1;202;6.76521898291946;0.493194580078125;0.26470947265625;;1 A;
1;203;6.76826898291176;0.49560546875;0.263275146484375;;1 A;
1;204;6.77131898290406;0.49810791015625;0.26190185546875;;1 A;
1;205;6.77436898289636;0.50054931640625;0.260528564453125;;1 A;
1;206;6.77741898288866;0.50299072265625;0.259185791015625;;1 A;
1;207;6.78046898288096;0.50543212890625;0.25775146484375;;1 A;
1;208;6.78351898287326;0.507843017578125;0.25634765625;;1 A;
1;209;6.78656898286556;0.510284423828125;0.255035400390625;;1 A;
1;210;6.78961898285786;0.51275634765625;0.2537841796875;;1 A;
1;211;6.79266898285016;0.515167236328125;0.25244140625;;1 A;
1;212;6.79571898284246;0.517547607421875;0.251129150390625;;1 A;
1;213;6.79876898283476;0.52001953125;0.249786376953125;;1 A;
1;214;6.80181898282706;0.522491455078125;0.24853515625;;1 A;
1;215;6.80486898281936;0.52496337890625;0.24725341796875;;1 A;
1;216;6.80791898281166;0.527435302734375;0.246063232421875;;1 A;
1;217;6.81096898280396;0.529815673828125;0.244873046875;;1 A;
1;218;6.81401898279626;0.532257080078125;0.243560791015625;;1 A;
1;219;6.81706898278856;0.534698486328125;0.242401123046875;;1 A;
1;220;6.82011898278085;0.537109375;0.241180419921875;;1 A;
1;221;6.82316898277315;0.539581298828125;0.2401123046875;;1 A;
1;222;6.82621898276545;0.541961669921875;0.23895263671875;;1 A;
1;223;6.82926898275775;0.54443359375;0.23785400390625;;1 A;
1;224;6.83231898275005;0.546905517578125;0.2366943359375;;1 A;
1;225;6.83536898274235;0.54937744140625;0.235626220703125;;1 A;
1;226;6.83841898273465;0.5517578125;0.23455810546875;;1 A;
1;227;6.84146898272695;0.554168701171875;0.2335205078125;;1 A;
1;228;6.84451898271925;0.556640625;0.232452392578125;;1 A;
1;229;6.84756898271155;0.55908203125;0.231353759765625;;1 A;
1;230;6.85061898270385;0.561492919921875;0.2303466796875;;1 A;
1;231;6.85366898269615;0.563934326171875;0.22930908203125;;1 A;
1;232;6.85671898268845;0.566375732421875;0.2283935546875;;1 A;
1;233;6.85976898268075;0.568817138671875;0.2274169921875;;1 A;
1;234;6.86281898267305;0.5712890625;0.226470947265625;;1 A;
1;235;6.86586898266535;0.573699951171875;0.225494384765625;;1 A;
1;236;6.86891898265765;0.576202392578125;0.224578857421875;;1 A;
1;237;6.87196898264995;0.578582763671875;0.223724365234375;;1 A;
1;238;6.87501898264225;0.5810546875;0.22283935546875;;1 A;
1;239;6.87806898263455;0.58343505859375;0.221923828125;;1 A;
1;240;6.88111898262684;0.585906982421875;0.22100830078125;;1 A;
1;241;6.88416898261914;0.588348388671875;0.220123291015625;;1 A;
1;242;6.88721898261144;0.590728759765625;0.219268798828125;;1 A;
1;243;6.89026898260374;0.593170166015625;0.21844482421875;;1 A;
1;244;6.89331898259604;0.595672607421875;0.217620849609375;;1 A;
1;245;6.89636898258834;0.598114013671875;0.21673583984375;;1 A;
1;246;6.89941898258064;0.60052490234375;0.215972900390625;;1 A;
1;247;6.90246898257294;0.60296630859375;0.215118408203125;;1 A;
1;248;6.90551898256524;0.60540771484375;0.21435546875;;1 A;
1;249;6.90856898255754;0.607879638671875;0.213623046875;;1 A;
1;250;6.91161898254984;0.6103515625;0.21282958984375;;1 A;
1;251;6.91466898254214;0.612701416015625;0.2120361328125;;1 A;
1;252;6.91771898253444;0.615081787109375;0.211273193359375;;1 A;
1;253;6.92076898252674;0.617645263671875;0.210540771484375;;1 A;
1;254;6.92381898251904;0.62005615234375;0.2098388671875;;1 A;
1;255;6.92686898251134;0.622528076171875;0.209136962890625;;1 A;
1;256;6.92991898250364;0.62493896484375;0.208465576171875;;1 A;
1;257;6.93296898249594;0.627349853515625;0.207763671875;;1 A;
1;258;6.93601898248824;0.62982177734375;0.20703125;;1 A;
1;259;6.93906898248053;0.6322021484375;0.2064208984375;;1 A;
1;260;6.94211898247283;0.6346435546875;0.2056884765625;;1 A;
1;261;6.94516898246513;0.63714599609375;0.20501708984375;;1 A;
1;262;6.94821898245743;0.63958740234375;0.204376220703125;;1 A;
1;263;6.95126898244973;0.641998291015625;0.203704833984375;;1 A;
1;264;6.95431898244203;0.644439697265625;0.203033447265625;;1 A;
1;265;6.95736898243433;0.64691162109375;0.20245361328125;;1 A;
