Scan;Index;Time (s);WE(1).Potential (V);WE(1).Current (A);Baseline corrected WE(1).Current (A);Current range;Overload
1;1;6.06019098469949;0.00292358398437501;0.00263671875;;1 A;
1;2;6.06426098468921;0.00537719726562499;0.00353088378906249;;1 A;
1;3;6.06833098467894;0.00782165527343751;0.0042572021484375;;1 A;
1;4;6.07240098466866;0.0102691650390625;0.00499877929687501;;1 A;
1;5;6.07647098465839;0.0126953125;0.00570068359375001;;1 A;
1;6;6.08054098464811;0.0151458740234375;0.0062530517578125;;1 A;
1;7;6.08461098463783;0.0175750732421875;0.0068939208984375;;1 A;
1;8;6.08868098462756;0.020025634765625;0.00753173828125001;;1 A;
1;9;6.09275098461728;0.0224822998046875;0.00819091796875;;1 A;
1;10;6.09682098460701;0.024920654296875;0.008758544921875;;1 A;
1;11;6.10089098459673;0.0273529052734375;0.0093536376953125;;1 A;
1;12;6.10496098458646;0.0298187255859375;0.0100494384765625;;1 A;
1;13;6.10903098457618;0.0322509765625;0.0106964111328125;;1 A;
1;14;6.1131009845659;0.0346893310546875;0.0112640380859375;;1 A;
1;15;6.11717098455563;0.03712158203125;0.011944580078125;;1 A;
1;16;6.12124098454535;0.0395904541015625;0.0126861572265625;;1 A;
1;17;6.12531098453508;0.0419921875;0.0133453369140625;;1 A;
1;18;6.1293809845248;0.0444427490234375;0.0140289306640625;;1 A;
1;19;6.13345098451452;0.0469024658203125;0.0147430419921875;;1 A;
1;20;6.13752098450425;0.0493621826171875;0.015576171875;;1 A;
1;21;6.14159098449397;0.05169677734375;0.016302490234375;;1 A;
1;22;6.1456609844837;0.054168701171875;0.0170318603515625;;1 A;
1;23;6.14973098447342;0.05657958984375;0.017852783203125;;1 A;
1;24;6.15380098446315;0.059051513671875;0.0187744140625;;1 A;
1;25;6.15787098445287;0.061492919921875;0.01956787109375;;1 A;
1;26;6.16194098444259;0.06390380859375;0.0204193115234375;;1 A;
1;27;6.16601098443232;0.06634521484375;0.0213775634765625;;1 A;
1;28;6.17008098442204;0.068756103515625;0.0223724365234375;;1 A;
1;29;6.17415098441177;0.071319580078125;0.023272705078125;;1 A;
1;30;6.17822098440149;0.073699951171875;0.024285888671875;;1 A;
1;31;6.18229098439122;0.076141357421875;0.0253204345703125;;1 A;
1;32;6.18636098438094;0.078582763671875;0.0263458251953125;;1 A;
1;33;6.19043098437066;0.08099365234375;0.027490234375;;1 A;
1;34;6.19450098436039;0.083465576171875;0.02862548828125;;1 A;
1;35;6.19857098435011;0.08587646484375;0.0296875;;1 A;
1;36;6.20264098433984;0.08837890625;0.030877685546875;;1 A;
1;37;6.20671098432956;0.09075927734375;0.0322418212890625;;1 A;
1;38;6.21078098431929;0.09320068359375;0.0334747314453125;;1 A;
1;39;6.21485098430901;0.095672607421875;0.034661865234375;;1 A;
1;40;6.21892098429873;0.09808349609375;0.0359649658203125;;1 A;
1;41;6.22299098428846;0.10052490234375;0.037481689453125;;1 A;
1;42;6.22706098427818;0.10296630859375;0.038946533203125;;1 A;
1;43;6.23113098426791;0.105438232421875;0.0401763916015625;;1 A;
1;44;6.23520098425763;0.107879638671875;0.0416290283203125;;1 A;
1;45;6.23927098424736;0.11029052734375;0.0433929443359375;;1 A;
1;46;6.24334098423708;0.11273193359375;0.04510498046875;;1 A;
1;47;6.2474109842268;0.115234375;0.0463958740234375;;1 A;
1;48;6.25148098421653;0.11761474609375;0.0480499267578125;;1 A;
1;49;6.25555098420625;0.1201171875;0.04998779296875;;1 A;
