Scan;Index;Time (s);WE(1).Potential (V);WE(1).Current (A);Baseline corrected WE(1).Current (A);Current range
1;1185;20.6051209479771;-1.10565185546875;-0.169647216796875;;1 A
1;1186;20.6173209479463;-1.10321044921875;-0.169281005859375;;1 A
1;1187;20.6295209479155;-1.1004638671875;-0.1689453125;;1 A
1;1188;20.6417209478847;-1.09832763671875;-0.168609619140625;;1 A
1;1189;20.6539209478539;-1.09527587890625;-0.168243408203125;;1 A
1;1190;20.6661209478231;-1.09344482421875;-0.167877197265625;;1 A
1;1191;20.6783209477923;-1.09100341796875;-0.16754150390625;;1 A
1;1192;20.6905209477615;-1.0888671875;-0.167205810546875;;1 A
1;1193;20.7027209477307;-1.08673095703125;-0.166839599609375;;1 A
1;1194;20.7149209476999;-1.08367919921875;-0.16650390625;;1 A
1;1195;20.7271209476691;-1.08184814453125;-0.1661376953125;;1 A
1;1196;20.7393209476382;-1.0791015625;-0.165740966796875;;1 A
1;1197;20.7515209476074;-1.0760498046875;-0.1654052734375;;1 A
1;1198;20.7637209475766;-1.07421875;-0.165069580078125;;1 A
1;1199;20.7759209475458;-1.07177734375;-0.164764404296875;;1 A
1;1200;20.788120947515;-1.0693359375;-0.164337158203125;;1 A
1;1201;20.8003209474842;-1.0662841796875;-0.16400146484375;;1 A
1;1202;20.8125209474534;-1.06414794921875;-0.16363525390625;;1 A
1;1203;20.8247209474226;-1.06170654296875;-0.16326904296875;;1 A
1;1204;20.8369209473918;-1.0589599609375;-0.162872314453125;;1 A
1;1205;20.849120947361;-1.05682373046875;-0.162506103515625;;1 A
1;1206;20.8613209473302;-1.0540771484375;-0.162139892578125;;1 A
1;1207;20.8735209472994;-1.05224609375;-0.1617431640625;;1 A
1;1208;20.8857209472686;-1.04949951171875;-0.161376953125;;1 A
1;1209;20.8979209472378;-1.04705810546875;-0.161041259765625;;1 A
1;1210;20.910120947207;-1.044921875;-0.16064453125;;1 A
1;1211;20.9223209471762;-1.04248046875;-0.16021728515625;;1 A
1;1212;20.9345209471454;-1.03973388671875;-0.15985107421875;;1 A
1;1213;20.9467209471146;-1.03729248046875;-0.15948486328125;;1 A
1;1214;20.9589209470838;-1.03485107421875;-0.159088134765625;;1 A
1;1215;20.971120947053;-1.03240966796875;-0.158660888671875;;1 A
1;1216;20.9833209470222;-1.02996826171875;-0.158233642578125;;1 A
1;1217;20.9955209469914;-1.0272216796875;-0.15789794921875;;1 A
1;1218;21.0077209469606;-1.025390625;-0.157501220703125;;1 A
1;1219;21.0199209469298;-1.02264404296875;-0.157073974609375;;1 A
1;1220;21.032120946899;-1.0205078125;-0.156707763671875;;1 A
1;1221;21.0443209468682;-1.01806640625;-0.15631103515625;;1 A
1;1222;21.0565209468374;-1.01531982421875;-0.155914306640625;;1 A
1;1223;21.0687209468066;-1.01318359375;-0.155487060546875;;1 A
1;1224;21.0809209467758;-1.01043701171875;-0.155120849609375;;1 A
1;1225;21.093120946745;-1.0076904296875;-0.15472412109375;;1 A
1;1226;21.1053209467142;-1.00616455078125;-0.154296875;;1 A
1;1227;21.1175209466834;-1.00341796875;-0.15386962890625;;1 A
1;1228;21.1297209466526;-1.00006103515625;-0.153472900390625;;1 A
1;1229;21.1419209466218;-0.99822998046875;-0.153076171875;;1 A
1;1230;21.154120946591;-0.99578857421875;-0.15264892578125;;1 A
1;1231;21.1663209465602;-0.99365234375;-0.152191162109375;;1 A
1;1232;21.1785209465294;-0.9912109375;-0.151824951171875;;1 A
1;1233;21.1907209464986;-0.98846435546875;-0.151397705078125;;1 A
1;1234;21.2029209464678;-0.986328125;-0.150970458984375;;1 A
1;1235;21.215120946437;-0.9832763671875;-0.150604248046875;;1 A
1;1236;21.2273209464062;-0.9808349609375;-0.150146484375;;1 A
1;1237;21.2395209463754;-0.97900390625;-0.149688720703125;;1 A
1;1238;21.2517209463446;-0.97625732421875;-0.14923095703125;;1 A
1;1239;21.2639209463138;-0.9735107421875;-0.14886474609375;;1 A
1;1240;21.276120946283;-0.97076416015625;-0.148406982421875;;1 A
1;1241;21.2883209462522;-0.96923828125;-0.147918701171875;;1 A
1;1242;21.3005209462214;-0.96649169921875;-0.147491455078125;;1 A
1;1243;21.3127209461906;-0.9637451171875;-0.147064208984375;;1 A
1;1244;21.3249209461598;-0.96221923828125;-0.1466064453125;;1 A
1;1245;21.3371209461289;-0.9588623046875;-0.1461181640625;;1 A
1;1246;21.3493209460981;-0.9564208984375;-0.145660400390625;;1 A
1;1247;21.3615209460673;-0.95489501953125;-0.14520263671875;;1 A
1;1248;21.3737209460365;-0.95184326171875;-0.14471435546875;;1 A
1;1249;21.3859209460057;-0.94970703125;-0.144195556640625;;1 A
1;1250;21.3981209459749;-0.94757080078125;-0.143768310546875;;1 A
1;1251;21.4103209459441;-0.94482421875;-0.143218994140625;;1 A
1;1252;21.4225209459133;-0.9423828125;-0.14263916015625;;1 A
1;1253;21.4347209458825;-0.94024658203125;-0.142120361328125;;1 A
1;1254;21.4469209458517;-0.93780517578125;-0.141632080078125;;1 A
1;1255;21.4591209458209;-0.93475341796875;-0.141082763671875;;1 A
1;1256;21.4713209457901;-0.9326171875;-0.1405029296875;;1 A
1;1257;21.4835209457593;-0.9295654296875;-0.139862060546875;;1 A
1;1258;21.4957209457285;-0.92742919921875;-0.139373779296875;;1 A
1;1259;21.5079209456977;-0.92498779296875;-0.138763427734375;;1 A
1;1260;21.5201209456669;-0.92254638671875;-0.138092041015625;;1 A
1;1261;21.5323209456361;-0.9197998046875;-0.137481689453125;;1 A
1;1262;21.5445209456053;-0.91766357421875;-0.1368408203125;;1 A
1;1263;21.5567209455745;-0.91552734375;-0.136077880859375;;1 A
1;1264;21.5689209455437;-0.9130859375;-0.135406494140625;;1 A
1;1265;21.5811209455129;-0.91033935546875;-0.134765625;;1 A
1;1266;21.5933209454821;-0.90789794921875;-0.134033203125;;1 A
1;1267;21.6055209454513;-0.9051513671875;-0.133148193359375;;1 A
1;1268;21.6177209454205;-0.90301513671875;-0.13238525390625;;1 A
1;1269;21.6299209453897;-0.90057373046875;-0.131622314453125;;1 A
1;1270;21.6421209453589;-0.89813232421875;-0.13079833984375;;1 A
1;1271;21.6543209453281;-0.89599609375;-0.129852294921875;;1 A
1;1272;21.6665209452973;-0.89263916015625;-0.128936767578125;;1 A
1;1273;21.6787209452665;-0.89080810546875;-0.128082275390625;;1 A
1;1274;21.6909209452357;-0.88836669921875;-0.127044677734375;;1 A
1;1275;21.7031209452049;-0.88592529296875;-0.1259765625;;1 A
1;1276;21.7153209451741;-0.88348388671875;-0.125;;1 A
1;1277;21.7275209451433;-0.88043212890625;-0.123870849609375;;1 A
1;1278;21.7397209451125;-0.87860107421875;-0.12261962890625;;1 A
1;1279;21.7519209450817;-0.8758544921875;-0.12139892578125;;1 A
1;1280;21.7641209450509;-0.8734130859375;-0.120269775390625;;1 A
1;1281;21.7763209450201;-0.8709716796875;-0.11895751953125;;1 A
1;1282;21.7885209449893;-0.8685302734375;-0.11749267578125;;1 A
1;1283;21.8007209449585;-0.86669921875;-0.115997314453125;;1 A
1;1284;21.8129209449277;-0.8636474609375;-0.114654541015625;;1 A
1;1285;21.8251209448969;-0.86151123046875;-0.11309814453125;;1 A
1;1286;21.8373209448661;-0.8587646484375;-0.111419677734375;;1 A
1;1287;21.8495209448353;-0.85662841796875;-0.109771728515625;;1 A
1;1288;21.8617209448045;-0.85418701171875;-0.10809326171875;;1 A
1;1289;21.8739209447737;-0.85205078125;-0.10614013671875;;1 A
1;1290;21.8861209447429;-0.84930419921875;-0.104278564453125;;1 A
1;1291;21.8983209447121;-0.8465576171875;-0.10247802734375;;1 A
1;1292;21.9105209446813;-0.84442138671875;-0.100433349609375;;1 A
1;1293;21.9227209446505;-0.84197998046875;-0.09808349609375;;1 A
1;1294;21.9349209446196;-0.83953857421875;-0.09588623046875;;1 A
1;1295;21.9471209445888;-0.83709716796875;-0.093841552734375;;1 A
1;1296;21.959320944558;-0.83465576171875;-0.091461181640625;;1 A
1;1297;21.9715209445272;-0.83221435546875;-0.08880615234375;;1 A
1;1298;21.9837209444964;-0.82977294921875;-0.08624267578125;;1 A
1;1299;21.9959209444656;-0.8270263671875;-0.083770751953125;;1 A
1;1300;22.0081209444348;-0.82489013671875;-0.0809326171875;;1 A
1;1301;22.020320944404;-0.82244873046875;-0.077972412109375;;1 A
1;1302;22.0325209443732;-0.8197021484375;-0.0751953125;;1 A
1;1303;22.0447209443424;-0.8172607421875;-0.0721435546875;;1 A
1;1304;22.0569209443116;-0.81512451171875;-0.068695068359375;;1 A
1;1305;22.0691209442808;-0.8123779296875;-0.065399169921875;;1 A
1;1306;22.08132094425;-0.81024169921875;-0.062286376953125;;1 A
1;1307;22.0935209442192;-0.80780029296875;-0.058685302734375;;1 A
1;1308;22.1057209441884;-0.80535888671875;-0.054718017578125;;1 A
1;1309;22.1179209441576;-0.8026123046875;-0.050872802734375;;1 A
1;1310;22.1301209441268;-0.79986572265625;-0.047296142578125;;1 A
1;1311;22.142320944096;-0.7977294921875;-0.0432281494140625;;1 A
1;1312;22.1545209440652;-0.7952880859375;-0.0389068603515625;;1 A
1;1313;22.1667209440344;-0.7928466796875;-0.034698486328125;;1 A
1;1314;22.1789209440036;-0.7904052734375;-0.03057861328125;;1 A
1;1315;22.1911209439728;-0.78826904296875;-0.025897216796875;;1 A
1;1316;22.203320943942;-0.78582763671875;-0.0214508056640625;;1 A
1;1317;22.2155209439112;-0.7830810546875;-0.0172119140625;;1 A
1;1318;22.2277209438804;-0.78094482421875;-0.0126190185546875;;1 A
1;1319;22.2399209438496;-0.7781982421875;-0.00731201171875;;1 A
1;1320;22.2521209438188;-0.7757568359375;-0.002362060546875;;1 A
1;1321;22.264320943788;-0.7733154296875;0.0023681640625;;1 A
1;1322;22.2765209437572;-0.77117919921875;0.008038330078125;;1 A
1;1323;22.2887209437264;-0.76873779296875;0.014532470703125;;1 A
1;1324;22.3009209436956;-0.76629638671875;0.021295166015625;;1 A
1;1325;22.3131209436648;-0.76385498046875;0.02855224609375;;1 A
1;1326;22.325320943634;-0.76202392578125;0.0369384765625;;1 A
1;1327;22.3375209436032;-0.75897216796875;0.04609375;;1 A
1;1328;22.3497209435724;-0.7562255859375;0.05517578125;;1 A
1;1329;22.3619209435416;-0.75408935546875;0.065032958984375;;1 A
1;1330;22.3741209435108;-0.751953125;0.07598876953125;;1 A
1;1331;22.38632094348;-0.749267578125;0.0863037109375;;1 A
1;1332;22.3985209434492;-0.746826171875;0.0958251953125;;1 A
1;1333;22.4107209434184;-0.744384765625;0.105438232421875;;1 A
1;1334;22.4229209433876;-0.741943359375;0.11181640625;;1 A
1;1335;22.4351209433568;-0.739532470703125;0.114837646484375;;1 A
1;1336;22.447320943326;-0.73699951171875;0.120819091796875;;1 A
1;1337;22.4595209432952;-0.734588623046875;0.130615234375;;1 A
1;1338;22.4717209432644;-0.732147216796875;0.14190673828125;;1 A
1;1339;22.4839209432336;-0.729736328125;0.153106689453125;;1 A
1;1340;22.4961209432028;-0.727264404296875;0.164581298828125;;1 A
1;1341;22.508320943172;-0.72491455078125;0.177398681640625;;1 A
1;1342;22.5205209431412;-0.722381591796875;0.18988037109375;;1 A
1;1343;22.5327209431103;-0.719940185546875;0.20196533203125;;1 A
1;1344;22.5449209430795;-0.717529296875;0.2152099609375;;1 A
1;1345;22.5571209430487;-0.71502685546875;0.230133056640625;;1 A
1;1346;22.5693209430179;-0.71270751953125;0.244293212890625;;1 A
1;1347;22.5815209429871;-0.710296630859375;0.258453369140625;;1 A
1;1348;22.5937209429563;-0.707763671875;0.27459716796875;;1 A
1;1349;22.6059209429255;-0.705352783203125;0.29193115234375;;1 A
1;1350;22.6181209428947;-0.702911376953125;0.30889892578125;;1 A
1;1351;22.6303209428639;-0.700469970703125;0.326171875;;1 A
1;1352;22.6425209428331;-0.69805908203125;0.345306396484375;;1 A
1;1353;22.6547209428023;-0.69561767578125;0.364715576171875;;1 A
1;1354;22.6669209427715;-0.693206787109375;0.38360595703125;;1 A
1;1355;22.6791209427407;-0.69073486328125;0.403778076171875;;1 A
1;1356;22.6913209427099;-0.688262939453125;0.425750732421875;;1 A
1;1357;22.7035209426791;-0.685882568359375;0.447021484375;;1 A
1;1358;22.7157209426483;-0.683349609375;0.46820068359375;;1 A
1;1359;22.7279209426175;-0.68096923828125;0.491943359375;;1 A
1;1360;22.7401209425867;-0.678558349609375;0.517578125;;1 A
1;1361;22.7523209425559;-0.676177978515625;0.5426025390625;;1 A
1;1362;22.7645209425251;-0.6737060546875;0.56854248046875;;1 A
1;1363;22.7767209424943;-0.671295166015625;0.59814453125;;1 A
1;1364;22.7889209424635;-0.66888427734375;0.628662109375;;1 A
1;1365;22.8011209424327;-0.666473388671875;0.65948486328125;;1 A
1;1366;22.8133209424019;-0.664031982421875;0.69183349609375;;1 A
1;1367;22.8255209423711;-0.661590576171875;0.72662353515625;;1 A
1;1368;22.8377209423403;-0.65911865234375;0.76171875;;1 A
1;1369;22.8499209423095;-0.656707763671875;0.7965087890625;;1 A
1;1370;22.8621209422787;-0.654266357421875;0.833740234375;;1 A
1;1371;22.8743209422479;-0.651824951171875;0.872802734375;;1 A
1;1372;22.8865209422171;-0.649383544921875;0.9112548828125;;1 A
1;1373;22.8987209421863;-0.646942138671875;0.9490966796875;;1 A
1;1374;22.9109209421555;-0.64447021484375;0.9893798828125;;1 A
1;1375;22.9231209421247;-0.642059326171875;1.0308837890625;;1 A
1;1376;22.9353209420939;-0.6396484375;1.07086181640625;;1 A
1;1377;22.9475209420631;-0.637237548828125;1.11053466796875;;1 A
1;1378;22.9597209420323;-0.634796142578125;1.15264892578125;;1 A
1;1379;22.9719209420015;-0.63238525390625;1.19415283203125;;1 A
1;1380;22.9841209419707;-0.629913330078125;1.2335205078125;;1 A
1;1381;22.9963209419399;-0.62738037109375;1.27349853515625;;1 A
1;1382;23.0085209419091;-0.625030517578125;1.31439208984375;;1 A
1;1383;23.0207209418783;-0.62261962890625;1.3531494140625;;1 A
1;1384;23.0329209418475;-0.6201171875;1.3897705078125;;1 A
1;1385;23.0451209418167;-0.61767578125;1.427001953125;;1 A
1;1386;23.0573209417859;-0.615234375;1.46453857421875;;1 A
1;1387;23.0695209417551;-0.612823486328125;1.4971923828125;;1 A
1;1388;23.0817209417243;-0.610382080078125;1.52740478515625;;1 A
1;1389;23.0939209416935;-0.607940673828125;1.55731201171875;;1 A
1;1390;23.1061209416627;-0.60552978515625;1.58416748046875;;1 A
1;1391;23.1183209416319;-0.603118896484375;1.6046142578125;;1 A
1;1392;23.130520941601;-0.600616455078125;1.61956787109375;;1 A
1;1393;23.1427209415702;-0.59814453125;1.62872314453125;;1 A
1;1394;23.1549209415394;-0.595733642578125;1.62750244140625;;1 A
1;1395;23.1671209415086;-0.59320068359375;1.6168212890625;;1 A
1;1396;23.1793209414778;-0.590789794921875;1.59881591796875;;1 A
1;1397;23.191520941447;-0.588348388671875;1.57318115234375;;1 A
1;1398;23.2037209414162;-0.585906982421875;1.53594970703125;;1 A
1;1399;23.2159209413854;-0.58343505859375;1.490478515625;;1 A
1;1400;23.2281209413546;-0.58099365234375;1.4410400390625;;1 A
1;1401;23.2403209413238;-0.578521728515625;1.39190673828125;;1 A
1;1402;23.252520941293;-0.57611083984375;1.3427734375;;1 A
1;1403;23.2647209412622;-0.57366943359375;1.28814697265625;;1 A
1;1404;23.2769209412314;-0.571197509765625;1.2249755859375;;1 A
1;1405;23.2891209412006;-0.568603515625;1.15142822265625;;1 A
1;1406;23.3013209411698;-0.566253662109375;1.068115234375;;1 A
1;1407;23.313520941139;-0.5638427734375;0.97991943359375;;1 A
1;1408;23.3257209411082;-0.561370849609375;0.892333984375;;1 A
1;1409;23.3379209410774;-0.55889892578125;0.806884765625;;1 A
1;1410;23.3501209410466;-0.556488037109375;0.726318359375;;1 A
1;1411;23.3623209410158;-0.553985595703125;0.6536865234375;;1 A
1;1412;23.374520940985;-0.551544189453125;0.58807373046875;;1 A
1;1413;23.3867209409542;-0.549102783203125;0.5267333984375;;1 A
1;1414;23.3989209409234;-0.546722412109375;0.468902587890625;;1 A
1;1415;23.4111209408926;-0.544158935546875;0.414642333984375;;1 A
1;1416;23.4233209408618;-0.541778564453125;0.365234375;;1 A
1;1417;23.435520940831;-0.539306640625;0.322296142578125;;1 A
1;1418;23.4477209408002;-0.536895751953125;0.28448486328125;;1 A
1;1419;23.4599209407694;-0.534423828125;0.250457763671875;;1 A
1;1420;23.4721209407386;-0.531951904296875;0.22039794921875;;1 A
1;1421;23.4843209407078;-0.529541015625;0.195343017578125;;1 A
1;1422;23.496520940677;-0.527130126953125;0.177215576171875;;1 A
1;1423;23.5087209406462;-0.524658203125;0.164276123046875;;1 A
1;1424;23.5209209406154;-0.522216796875;0.1541748046875;;1 A
1;1425;23.5331209405846;-0.519805908203125;0.145965576171875;;1 A
1;1426;23.5453209405538;-0.517333984375;0.1387939453125;;1 A
1;1427;23.557520940523;-0.514923095703125;0.13232421875;;1 A
1;1428;23.5697209404922;-0.512542724609375;0.126739501953125;;1 A
1;1429;23.5819209404614;-0.51007080078125;0.121795654296875;;1 A
1;1430;23.5941209404306;-0.507568359375;0.11724853515625;;1 A
1;1431;23.6063209403998;-0.50518798828125;0.113037109375;;1 A
1;1432;23.618520940369;-0.502685546875;0.10906982421875;;1 A
1;1433;23.6307209403382;-0.500274658203125;0.105499267578125;;1 A
1;1434;23.6429209403074;-0.497833251953125;0.10223388671875;;1 A
1;1435;23.6551209402766;-0.49542236328125;0.099090576171875;;1 A
1;1436;23.6673209402458;-0.492919921875;0.095947265625;;1 A
1;1437;23.679520940215;-0.49053955078125;0.0928955078125;;1 A
1;1438;23.6917209401842;-0.488037109375;0.0899658203125;;1 A
1;1439;23.7039209401534;-0.485626220703125;0.086822509765625;;1 A
1;1440;23.7161209401226;-0.483184814453125;0.083221435546875;;1 A
1;1441;23.7283209400917;-0.480804443359375;0.079254150390625;;1 A
1;1442;23.7405209400609;-0.47833251953125;0.074798583984375;;1 A
1;1443;23.7527209400301;-0.47589111328125;0.069549560546875;;1 A
1;1444;23.7649209399993;-0.473388671875;0.063629150390625;;1 A
1;1445;23.7771209399685;-0.470977783203125;0.05816650390625;;1 A
1;1446;23.7893209399377;-0.468536376953125;0.053619384765625;;1 A
1;1447;23.8015209399069;-0.466064453125;0.049774169921875;;1 A
1;1448;23.8137209398761;-0.46368408203125;0.0461761474609375;;1 A
1;1449;23.8259209398453;-0.461181640625;0.0429931640625;;1 A
1;1450;23.8381209398145;-0.458740234375;0.0405609130859375;;1 A
1;1451;23.8503209397837;-0.456329345703125;0.0384979248046875;;1 A
1;1452;23.8625209397529;-0.453887939453125;0.0364990234375;;1 A
1;1453;23.8747209397221;-0.451446533203125;0.0346038818359375;;1 A
1;1454;23.8869209396913;-0.449005126953125;0.0327606201171875;;1 A
1;1455;23.8991209396605;-0.446563720703125;0.0310516357421875;;1 A
1;1456;23.9113209396297;-0.444122314453125;0.0296630859375;;1 A
1;1457;23.9235209395989;-0.441650390625;0.028631591796875;;1 A
1;1458;23.9357209395681;-0.439239501953125;0.0277923583984375;;1 A
1;1459;23.9479209395373;-0.436737060546875;0.027001953125;;1 A
1;1460;23.9601209395065;-0.434326171875;0.026318359375;;1 A
1;1461;23.9723209394757;-0.431915283203125;0.0257659912109375;;1 A
1;1462;23.9845209394449;-0.429473876953125;0.0252105712890625;;1 A
1;1463;23.9967209394141;-0.42706298828125;0.0246246337890625;;1 A
1;1464;24.0089209393833;-0.42462158203125;0.0240570068359375;;1 A
1;1465;24.0211209393525;-0.42218017578125;0.0236419677734375;;1 A
1;1466;24.0333209393217;-0.419708251953125;0.02315673828125;;1 A
1;1467;24.0455209392909;-0.417266845703125;0.022705078125;;1 A
1;1468;24.0577209392601;-0.414886474609375;0.0222747802734375;;1 A
1;1469;24.0699209392293;-0.41241455078125;0.02188720703125;;1 A
1;1470;24.0821209391985;-0.409942626953125;0.021527099609375;;1 A
1;1471;24.0943209391677;-0.40753173828125;0.0211334228515625;;1 A
1;1472;24.1065209391369;-0.405059814453125;0.0207061767578125;;1 A
1;1473;24.1187209391061;-0.40264892578125;0.0203338623046875;;1 A
1;1474;24.1309209390753;-0.400146484375;0.0199005126953125;;1 A
1;1475;24.1431209390445;-0.397735595703125;0.0194091796875;;1 A
1;1476;24.1553209390137;-0.395294189453125;0.0189300537109375;;1 A
1;1477;24.1675209389829;-0.392822265625;0.0184539794921875;;1 A
1;1478;24.1797209389521;-0.390411376953125;0.0180633544921875;;1 A
1;1479;24.1919209389213;-0.387969970703125;0.0177276611328125;;1 A
1;1480;24.2041209388905;-0.38555908203125;0.01739501953125;;1 A
1;1481;24.2163209388597;-0.383087158203125;0.01697998046875;;1 A
1;1482;24.2285209388289;-0.380645751953125;0.0166229248046875;;1 A
1;1483;24.2407209387981;-0.37823486328125;0.0162689208984375;;1 A
1;1484;24.2529209387673;-0.375732421875;0.01578369140625;;1 A
1;1485;24.2651209387365;-0.373382568359375;0.015301513671875;;1 A
1;1486;24.2773209387057;-0.370880126953125;0.014715576171875;;1 A
1;1487;24.2895209386749;-0.368438720703125;0.0143798828125;;1 A
1;1488;24.3017209386441;-0.36602783203125;0.0139251708984375;;1 A
1;1489;24.3139209386133;-0.36358642578125;0.0136627197265625;;1 A
1;1490;24.3261209385824;-0.361114501953125;0.013427734375;;1 A
1;1491;24.3383209385516;-0.358734130859375;0.0132965087890625;;1 A
1;1492;24.3505209385208;-0.356353759765625;0.01309814453125;;1 A
1;1493;24.36272093849;-0.353729248046875;0.012835693359375;;1 A
1;1494;24.3749209384592;-0.35137939453125;0.012652587890625;;1 A
1;1495;24.3871209384284;-0.34893798828125;0.0125;;1 A
1;1496;24.3993209383976;-0.34649658203125;0.0124053955078125;;1 A
1;1497;24.4115209383668;-0.344024658203125;0.012164306640625;;1 A
1;1498;24.423720938336;-0.34161376953125;0.011981201171875;;1 A
1;1499;24.4359209383052;-0.339141845703125;0.011676025390625;;1 A
1;1500;24.4481209382744;-0.33673095703125;0.0114013671875;;1 A
1;1501;24.4603209382436;-0.33428955078125;0.011138916015625;;1 A
1;1502;24.4725209382128;-0.331878662109375;0.0110443115234375;;1 A
1;1503;24.484720938182;-0.329376220703125;0.010931396484375;;1 A
1;1504;24.4969209381512;-0.32696533203125;0.010821533203125;;1 A
1;1505;24.5091209381204;-0.32452392578125;0.0106048583984375;;1 A
1;1506;24.5213209380896;-0.322052001953125;0.0105560302734375;;1 A
1;1507;24.5335209380588;-0.3197021484375;0.010577392578125;;1 A
1;1508;24.545720938028;-0.317169189453125;0.010333251953125;;1 A
1;1509;24.5579209379972;-0.314788818359375;0.010235595703125;;1 A
1;1510;24.5701209379664;-0.31231689453125;0.0101837158203125;;1 A
1;1511;24.5823209379356;-0.30987548828125;0.010040283203125;;1 A
1;1512;24.5945209379048;-0.307464599609375;0.00993957519531249;;1 A
1;1513;24.606720937874;-0.304962158203125;0.0097930908203125;;1 A
1;1514;24.6189209378432;-0.302581787109375;0.00977172851562499;;1 A
1;1515;24.6311209378124;-0.300140380859375;0.0095794677734375;;1 A
1;1516;24.6433209377816;-0.297637939453125;0.00943908691406251;;1 A
1;1517;24.6555209377508;-0.295257568359375;0.0094329833984375;;1 A
1;1518;24.66772093772;-0.29278564453125;0.00942077636718749;;1 A
1;1519;24.6799209376892;-0.2904052734375;0.00933227539062501;;1 A
1;1520;24.6921209376584;-0.287933349609375;0.009228515625;;1 A
1;1521;24.7043209376276;-0.285491943359375;0.00923767089843749;;1 A
1;1522;24.7165209375968;-0.283050537109375;0.00913085937499999;;1 A
1;1523;24.728720937566;-0.280609130859375;0.0091094970703125;;1 A
1;1524;24.7409209375352;-0.27813720703125;0.00902404785156249;;1 A
1;1525;24.7531209375044;-0.27569580078125;0.0090057373046875;;1 A
1;1526;24.7653209374736;-0.2733154296875;0.008953857421875;;1 A
1;1527;24.7775209374428;-0.270843505859375;0.0088958740234375;;1 A
1;1528;24.789720937412;-0.268402099609375;0.0087615966796875;;1 A
1;1529;24.8019209373812;-0.265960693359375;0.00877685546875;;1 A
1;1530;24.8141209373504;-0.263519287109375;0.00872192382812501;;1 A
1;1531;24.8263209373196;-0.261077880859375;0.0086181640625;;1 A
1;1532;24.8385209372888;-0.2586669921875;0.00858154296874999;;1 A
1;1533;24.850720937258;-0.2562255859375;0.008709716796875;;1 A
1;1534;24.8629209372272;-0.253753662109375;0.00848388671875;;1 A
1;1535;24.8751209371964;-0.251312255859375;0.00843200683593751;;1 A
1;1536;24.8873209371656;-0.24884033203125;0.00843505859375;;1 A
1;1537;24.8995209371348;-0.24639892578125;0.008502197265625;;1 A
1;1538;24.911720937104;-0.24395751953125;0.00844421386718749;;1 A
1;1539;24.9239209370731;-0.241546630859375;0.00837097167968751;;1 A
1;1540;24.9361209370423;-0.239105224609375;0.00834045410156251;;1 A
1;1541;24.9483209370115;-0.236602783203125;0.00835266113281249;;1 A
1;1542;24.9605209369807;-0.234222412109375;0.008209228515625;;1 A
1;1543;24.9727209369499;-0.231842041015625;0.008258056640625;;1 A
1;1544;24.9849209369191;-0.2293701171875;0.0082733154296875;;1 A
1;1545;24.9971209368883;-0.226898193359375;0.008251953125;;1 A
1;1546;25.0093209368575;-0.224456787109375;0.0082427978515625;;1 A
1;1547;25.0215209368267;-0.222015380859375;0.008258056640625;;1 A
1;1548;25.0337209367959;-0.21966552734375;0.008209228515625;;1 A
1;1549;25.0459209367651;-0.217132568359375;0.00823974609375;;1 A
1;1550;25.0581209367343;-0.214691162109375;0.0082061767578125;;1 A
1;1551;25.0703209367035;-0.212249755859375;0.0082733154296875;;1 A
1;1552;25.0825209366727;-0.2098388671875;0.00817260742187501;;1 A
1;1553;25.0947209366419;-0.207427978515625;0.00809326171874999;;1 A
1;1554;25.1069209366111;-0.20489501953125;0.0081207275390625;;1 A
1;1555;25.1191209365803;-0.202484130859375;0.00811767578125;;1 A
1;1556;25.1313209365495;-0.200103759765625;0.00820312500000001;;1 A
1;1557;25.1435209365187;-0.1976318359375;0.00829162597656249;;1 A
1;1558;25.1557209364879;-0.195220947265625;0.00836181640625;;1 A
1;1559;25.1679209364571;-0.1927490234375;0.008343505859375;;1 A
1;1560;25.1801209364263;-0.190338134765625;0.00836181640625;;1 A
1;1561;25.1923209363955;-0.187835693359375;0.00832214355468749;;1 A
1;1562;25.2045209363647;-0.185394287109375;0.00835266113281249;;1 A
1;1563;25.2167209363339;-0.1829833984375;0.00844421386718749;;1 A
1;1564;25.2289209363031;-0.1805419921875;0.00838317871093749;;1 A
1;1565;25.2411209362723;-0.178070068359375;0.00848999023437499;;1 A
1;1566;25.2533209362415;-0.1756591796875;0.00847778320312501;;1 A
1;1567;25.2655209362107;-0.1732177734375;0.00858154296874999;;1 A
1;1568;25.2777209361799;-0.170745849609375;0.00850830078125001;;1 A
1;1569;25.2899209361491;-0.168365478515625;0.00858154296874999;;1 A
1;1570;25.3021209361183;-0.165863037109375;0.0086090087890625;;1 A
1;1571;25.3143209360875;-0.1634521484375;0.0087310791015625;;1 A
1;1572;25.3265209360567;-0.1610107421875;0.008740234375;;1 A
1;1573;25.3387209360259;-0.1585693359375;0.0088470458984375;;1 A
1;1574;25.3509209359951;-0.15618896484375;0.00888671874999999;;1 A
1;1575;25.3631209359643;-0.153656005859375;0.00890502929687501;;1 A
1;1576;25.3753209359335;-0.1512451171875;0.00897216796875;;1 A
1;1577;25.3875209359027;-0.148773193359375;0.009063720703125;;1 A
1;1578;25.3997209358719;-0.1463623046875;0.00916748046875;;1 A
1;1579;25.4119209358411;-0.143951416015625;0.00925292968749999;;1 A
1;1580;25.4241209358103;-0.1414794921875;0.00934448242187499;;1 A
