Scan;Index;Time (s);WE(1).Potential (V);WE(1).Current (A);Baseline corrected WE(1).Current (A);Current range
1;31;6.87352298264602;0.076141357421875;0.00653686523437499;;1 A
1;32;6.89792298258442;0.078582763671875;0.00676574707031249;;1 A
1;33;6.92232298252281;0.081024169921875;0.007098388671875;;1 A
1;34;6.94672298246121;0.083526611328125;0.0073699951171875;;1 A
1;35;6.97112298239961;0.0859375;0.0076934814453125;;1 A
1;36;6.995522982338;0.08837890625;0.0080108642578125;;1 A
1;37;7.0199229822764;0.0908203125;0.00832519531250001;;1 A
1;38;7.04432298221479;0.093292236328125;0.0086700439453125;;1 A
1;39;7.06872298215319;0.095703125;0.008990478515625;;1 A
1;40;7.09312298209159;0.098175048828125;0.00941162109375;;1 A
1;41;7.11752298202998;0.100555419921875;0.00971069335937499;;1 A
1;42;7.14192298196838;0.102996826171875;0.0101806640625;;1 A
1;43;7.16632298190677;0.10546875;0.010498046875;;1 A
1;44;7.19072298184517;0.10791015625;0.010986328125;;1 A
1;45;7.21512298178357;0.110321044921875;0.0113189697265625;;1 A
1;46;7.23952298172196;0.112762451171875;0.0118408203125;;1 A
1;47;7.26392298166036;0.11517333984375;0.0122314453125;;1 A
1;48;7.28832298159875;0.117645263671875;0.012750244140625;;1 A
1;49;7.31272298153715;0.1201171875;0.013214111328125;;1 A
1;50;7.33712298147555;0.122589111328125;0.0137054443359375;;1 A
1;51;7.36152298141394;0.125030517578125;0.0142364501953125;;1 A
1;52;7.38592298135234;0.127471923828125;0.0147247314453125;;1 A
1;53;7.41032298129073;0.129852294921875;0.01533203125;;1 A
1;54;7.43472298122913;0.132354736328125;0.015802001953125;;1 A
1;55;7.45912298116752;0.134765625;0.01651611328125;;1 A
1;56;7.48352298110592;0.13720703125;0.01695556640625;;1 A
1;57;7.50792298104432;0.1396484375;0.0177093505859375;;1 A
1;58;7.53232298098271;0.14202880859375;0.0182037353515625;;1 A
1;59;7.55672298092111;0.14453125;0.0189788818359375;;1 A
1;60;7.5811229808595;0.146942138671875;0.0195556640625;;1 A
1;61;7.6055229807979;0.1494140625;0.02034912109375;;1 A
1;62;7.6299229807363;0.151885986328125;0.021002197265625;;1 A
1;63;7.65432298067469;0.154266357421875;0.0217437744140625;;1 A
1;64;7.67872298061309;0.156707763671875;0.022509765625;;1 A
1;65;7.70312298055148;0.159210205078125;0.02322998046875;;1 A
1;66;7.72752298048988;0.16168212890625;0.024090576171875;;1 A
1;67;7.75192298042828;0.164093017578125;0.024810791015625;;1 A
1;68;7.77632298036667;0.16650390625;0.0258056640625;;1 A
1;69;7.80072298030507;0.168975830078125;0.026483154296875;;1 A
1;70;7.82512298024346;0.171417236328125;0.02755126953125;;1 A
1;71;7.84952298018186;0.173858642578125;0.028271484375;;1 A
1;72;7.87392298012026;0.17633056640625;0.0293701171875;;1 A
1;73;7.89832298005865;0.1787109375;0.03016357421875;;1 A
1;74;7.92272297999705;0.181182861328125;0.0313018798828125;;1 A
1;75;7.94712297993544;0.183624267578125;0.03218994140625;;1 A
1;76;7.97152297987384;0.186065673828125;0.03326416015625;;1 A
1;77;7.99592297981224;0.188507080078125;0.0342864990234375;;1 A
1;78;8.02032297975063;0.190948486328125;0.03533935546875;;1 A
1;79;8.04472297968903;0.193450927734375;0.03646240234375;;1 A
1;80;8.06912297962742;0.19580078125;0.037481689453125;;1 A
1;81;8.09352297956582;0.198272705078125;0.0387969970703125;;1 A
1;82;8.11792297950421;0.20074462890625;0.039697265625;;1 A
1;83;8.14232297944261;0.203155517578125;0.0411407470703125;;1 A
1;84;8.16672297938101;0.20556640625;0.042083740234375;;1 A
1;85;8.1911229793194;0.208038330078125;0.04356689453125;;1 A
1;86;8.2155229792578;0.210479736328125;0.044561767578125;;1 A
1;87;8.23992297919619;0.212860107421875;0.0460693359375;;1 A
1;88;8.26432297913459;0.215362548828125;0.0471343994140625;;1 A
1;89;8.28872297907299;0.217803955078125;0.048602294921875;;1 A
1;90;8.31312297901138;0.220245361328125;0.049835205078125;;1 A
1;91;8.33752297894978;0.22265625;0.051177978515625;;1 A
1;92;8.36192297888817;0.225128173828125;0.052581787109375;;1 A
1;93;8.38632297882657;0.227508544921875;0.05389404296875;;1 A
1;94;8.41072297876497;0.22991943359375;0.055419921875;;1 A
1;95;8.43512297870336;0.232452392578125;0.05657958984375;;1 A
1;96;8.45952297864176;0.234771728515625;0.058349609375;;1 A
1;97;8.48392297858015;0.237335205078125;0.05938720703125;;1 A
1;98;8.50832297851855;0.23974609375;0.061187744140625;;1 A
1;99;8.53272297845695;0.242218017578125;0.06231689453125;;1 A
1;100;8.55712297839534;0.244598388671875;0.0640869140625;;1 A
1;101;8.58152297833374;0.2470703125;0.0653076171875;;1 A
1;102;8.60592297827213;0.24945068359375;0.066986083984375;;1 A
1;103;8.63032297821053;0.251922607421875;0.068328857421875;;1 A
1;104;8.65472297814892;0.25439453125;0.06982421875;;1 A
1;105;8.67912297808732;0.256866455078125;0.071380615234375;;1 A
1;106;8.70352297802572;0.25927734375;0.072784423828125;;1 A
1;107;8.72792297796411;0.26177978515625;0.07440185546875;;1 A
1;108;8.75232297790251;0.26409912109375;0.07562255859375;;1 A
1;109;8.7767229778409;0.2666015625;0.077423095703125;;1 A
1;110;8.8011229777793;0.269012451171875;0.0784912109375;;1 A
1;111;8.8255229777177;0.271484375;0.08038330078125;;1 A
1;112;8.84992297765609;0.27392578125;0.081451416015625;;1 A
1;113;8.87432297759449;0.276336669921875;0.083221435546875;;1 A
1;114;8.89872297753288;0.27880859375;0.084320068359375;;1 A
1;115;8.92312297747128;0.28125;0.08599853515625;;1 A
1;116;8.94752297740968;0.283721923828125;0.087188720703125;;1 A
1;117;8.97192297734807;0.28619384765625;0.088714599609375;;1 A
1;118;8.99632297728647;0.288543701171875;0.09002685546875;;1 A
1;119;9.02072297722486;0.291046142578125;0.09130859375;;1 A
1;120;9.04512297716326;0.293426513671875;0.09271240234375;;1 A
1;121;9.06952297710166;0.29583740234375;0.093780517578125;;1 A
1;122;9.09392297704005;0.298370361328125;0.095306396484375;;1 A
1;123;9.11832297697845;0.30078125;0.096221923828125;;1 A
1;124;9.14272297691684;0.303253173828125;0.097808837890625;;1 A
1;125;9.16712297685524;0.30572509765625;0.098541259765625;;1 A
1;126;9.19152297679364;0.30816650390625;0.100067138671875;;1 A
1;127;9.21592297673203;0.310546875;0.100799560546875;;1 A
1;128;9.24032297667043;0.312957763671875;0.102142333984375;;1 A
1;129;9.26472297660882;0.315460205078125;0.102874755859375;;1 A
1;130;9.28912297654722;0.317840576171875;0.104156494140625;;1 A
1;131;9.31352297648561;0.32025146484375;0.10491943359375;;1 A
1;132;9.33792297642401;0.32269287109375;0.105865478515625;;1 A
1;133;9.36232297636241;0.325225830078125;0.106719970703125;;1 A
1;134;9.3867229763008;0.32763671875;0.107208251953125;;1 A
1;135;9.4111229762392;0.330108642578125;0.10784912109375;;1 A
1;136;9.43552297617759;0.332489013671875;0.10784912109375;;1 A
1;137;9.45992297611599;0.334991455078125;0.1083984375;;1 A
1;138;9.48432297605439;0.337432861328125;0.10821533203125;;1 A
1;139;9.50872297599278;0.33984375;0.1090087890625;;1 A
1;140;9.53312297593118;0.342254638671875;0.10906982421875;;1 A
1;141;9.55752297586957;0.344757080078125;0.1099853515625;;1 A
1;142;9.58192297580797;0.34716796875;0.110260009765625;;1 A
1;143;9.60632297574637;0.34954833984375;0.111114501953125;;1 A
1;144;9.63072297568476;0.352081298828125;0.111480712890625;;1 A
1;145;9.65512297562316;0.3544921875;0.112091064453125;;1 A
1;146;9.67952297556155;0.356903076171875;0.112457275390625;;1 A
1;147;9.70392297549995;0.359375;0.11285400390625;;1 A
1;148;9.72832297543835;0.36187744140625;0.113372802734375;;1 A
1;149;9.75272297537674;0.3642578125;0.113555908203125;;1 A
1;150;9.77712297531514;0.366729736328125;0.114044189453125;;1 A
1;151;9.80152297525353;0.369140625;0.113983154296875;;1 A
1;152;9.82592297519193;0.37158203125;0.11456298828125;;1 A
1;153;9.85032297513033;0.374053955078125;0.1143798828125;;1 A
1;154;9.87472297506872;0.376495361328125;0.1148681640625;;1 A
1;155;9.89912297500712;0.378936767578125;0.11468505859375;;1 A
1;156;9.92352297494551;0.381317138671875;0.114990234375;;1 A
1;157;9.94792297488391;0.383819580078125;0.11480712890625;;1 A
1;158;9.9723229748223;0.38616943359375;0.114959716796875;;1 A
1;159;9.9967229747607;0.388671875;0.114837646484375;;1 A
1;160;10.0211229746991;0.391143798828125;0.114776611328125;;1 A
1;161;10.0455229746375;0.3935546875;0.11468505859375;;1 A
1;162;10.0699229745759;0.39593505859375;0.114501953125;;1 A
1;163;10.0943229745143;0.398468017578125;0.114471435546875;;1 A
1;164;10.1187229744527;0.400909423828125;0.11407470703125;;1 A
1;165;10.1431229743911;0.403289794921875;0.114013671875;;1 A
1;166;10.1675229743295;0.405792236328125;0.113555908203125;;1 A
1;167;10.1919229742679;0.408172607421875;0.113525390625;;1 A
1;168;10.2163229742063;0.410675048828125;0.113006591796875;;1 A
1;169;10.2407229741447;0.413116455078125;0.1129150390625;;1 A
1;170;10.2651229740831;0.41552734375;0.11236572265625;;1 A
1;171;10.2895229740215;0.417999267578125;0.1121826171875;;1 A
1;172;10.3139229739598;0.420440673828125;0.1116943359375;;1 A
1;173;10.3383229738982;0.422882080078125;0.11138916015625;;1 A
1;174;10.3627229738366;0.425262451171875;0.1109619140625;;1 A
1;175;10.387122973775;0.427764892578125;0.110504150390625;;1 A
1;176;10.4115229737134;0.43011474609375;0.110107421875;;1 A
1;177;10.4359229736518;0.43267822265625;0.109588623046875;;1 A
1;178;10.4603229735902;0.435089111328125;0.109222412109375;;1 A
1;179;10.4847229735286;0.4375;0.10858154296875;;1 A
1;180;10.509122973467;0.439971923828125;0.1082763671875;;1 A
1;181;10.5335229734054;0.442474365234375;0.10760498046875;;1 A
1;182;10.5579229733438;0.444854736328125;0.107269287109375;;1 A
1;183;10.5823229732822;0.447296142578125;0.106597900390625;;1 A
1;184;10.6067229732206;0.449676513671875;0.106201171875;;1 A
1;185;10.631122973159;0.452178955078125;0.10552978515625;;1 A
1;186;10.6555229730974;0.45458984375;0.1051025390625;;1 A
1;187;10.6799229730358;0.45703125;0.1044921875;;1 A
1;188;10.7043229729742;0.459503173828125;0.10400390625;;1 A
1;189;10.7287229729126;0.461944580078125;0.10345458984375;;1 A
1;190;10.753122972851;0.46441650390625;0.102874755859375;;1 A
1;191;10.7775229727894;0.466796875;0.102386474609375;;1 A
1;192;10.8019229727278;0.46923828125;0.10174560546875;;1 A
1;193;10.8263229726662;0.47174072265625;0.101287841796875;;1 A
1;194;10.8507229726046;0.474212646484375;0.100616455078125;;1 A
1;195;10.875122972543;0.476593017578125;0.100189208984375;;1 A
1;196;10.8995229724813;0.479034423828125;0.099517822265625;;1 A
1;197;10.9239229724197;0.48150634765625;0.099090576171875;;1 A
1;198;10.9483229723581;0.48394775390625;0.098419189453125;;1 A
1;199;10.9727229722965;0.486419677734375;0.09796142578125;;1 A
1;200;10.9971229722349;0.48876953125;0.097320556640625;;1 A
1;201;11.0215229721733;0.4912109375;0.0968017578125;;1 A
1;202;11.0459229721117;0.49365234375;0.09625244140625;;1 A
1;203;11.0703229720501;0.49609375;0.095733642578125;;1 A
1;204;11.0947229719885;0.49853515625;0.09521484375;;1 A
1;205;11.1191229719269;0.50103759765625;0.094635009765625;;1 A
1;206;11.1435229718653;0.50341796875;0.0941162109375;;1 A
1;207;11.1679229718037;0.505889892578125;0.093505859375;;1 A
1;208;11.1923229717421;0.508331298828125;0.09307861328125;;1 A
1;209;11.2167229716805;0.510833740234375;0.092498779296875;;1 A
1;210;11.2411229716189;0.513275146484375;0.092071533203125;;1 A
1;211;11.2655229715573;0.515655517578125;0.09149169921875;;1 A
1;212;11.2899229714957;0.51812744140625;0.091033935546875;;1 A
1;213;11.3143229714341;0.520538330078125;0.0904541015625;;1 A
1;214;11.3387229713725;0.52301025390625;0.09002685546875;;1 A
1;215;11.3631229713109;0.525482177734375;0.089508056640625;;1 A
1;216;11.3875229712493;0.52789306640625;0.089080810546875;;1 A
1;217;11.4119229711877;0.53033447265625;0.088592529296875;;1 A
1;218;11.4363229711261;0.532806396484375;0.088104248046875;;1 A
1;219;11.4607229710645;0.53521728515625;0.087615966796875;;1 A
1;220;11.4851229710029;0.53765869140625;0.087127685546875;;1 A
1;221;11.5095229709412;0.5400390625;0.08673095703125;;1 A
1;222;11.5339229708796;0.542510986328125;0.086273193359375;;1 A
1;223;11.558322970818;0.54498291015625;0.08587646484375;;1 A
1;224;11.5827229707564;0.5474853515625;0.08538818359375;;1 A
1;225;11.6071229706948;0.549835205078125;0.0849609375;;1 A
1;226;11.6315229706332;0.55230712890625;0.084503173828125;;1 A
1;227;11.6559229705716;0.5548095703125;0.084136962890625;;1 A
1;228;11.68032297051;0.55718994140625;0.083709716796875;;1 A
1;229;11.7047229704484;0.55963134765625;0.0833740234375;;1 A
1;230;11.7291229703868;0.5621337890625;0.08294677734375;;1 A
1;231;11.7535229703252;0.564544677734375;0.082550048828125;;1 A
1;232;11.7779229702636;0.56695556640625;0.0821533203125;;1 A
1;233;11.802322970202;0.569366455078125;0.081756591796875;;1 A
1;234;11.8267229701404;0.57183837890625;0.0814208984375;;1 A
1;235;11.8511229700788;0.574249267578125;0.0810546875;;1 A
1;236;11.8755229700172;0.576751708984375;0.08074951171875;;1 A
1;237;11.8999229699556;0.5792236328125;0.080352783203125;;1 A
1;238;11.924322969894;0.581573486328125;0.080047607421875;;1 A
1;239;11.9487229698324;0.584014892578125;0.079681396484375;;1 A
1;240;11.9731229697708;0.586456298828125;0.079376220703125;;1 A
1;241;11.9975229697092;0.58892822265625;0.07904052734375;;1 A
1;242;12.0219229696476;0.59136962890625;0.0787353515625;;1 A
1;243;12.046322969586;0.59375;0.078399658203125;;1 A
1;244;12.0707229695244;0.59625244140625;0.078125;;1 A
1;245;12.0951229694628;0.598724365234375;0.07781982421875;;1 A
1;246;12.1195229694011;0.601104736328125;0.0775146484375;;1 A
1;247;12.1439229693395;0.60357666015625;0.077239990234375;;1 A
1;248;12.1683229692779;0.606048583984375;0.07696533203125;;1 A
1;249;12.1927229692163;0.608489990234375;0.076690673828125;;1 A
1;250;12.2171229691547;0.61090087890625;0.076385498046875;;1 A
1;251;12.2415229690931;0.6134033203125;0.076141357421875;;1 A
1;252;12.2659229690315;0.61572265625;0.075897216796875;;1 A
1;253;12.2903229689699;0.618255615234375;0.075653076171875;;1 A
1;254;12.3147229689083;0.62066650390625;0.07537841796875;;1 A
1;255;12.3391229688467;0.623077392578125;0.0751953125;;1 A
1;256;12.3635229687851;0.62554931640625;0.074951171875;;1 A
1;257;12.3879229687235;0.628021240234375;0.074737548828125;;1 A
1;258;12.4123229686619;0.630401611328125;0.074493408203125;;1 A
1;259;12.4367229686003;0.632843017578125;0.07427978515625;;1 A
1;260;12.4611229685387;0.635345458984375;0.07403564453125;;1 A
1;261;12.4855229684771;0.63775634765625;0.073883056640625;;1 A
1;262;12.5099229684155;0.640167236328125;0.07366943359375;;1 A
1;263;12.5343229683539;0.642608642578125;0.073455810546875;;1 A
1;264;12.5587229682923;0.6451416015625;0.0732421875;;1 A
1;265;12.5831229682307;0.64752197265625;0.073028564453125;;1 A
1;266;12.6075229681691;0.649932861328125;0.0728759765625;;1 A
1;267;12.6319229681075;0.6524658203125;0.072662353515625;;1 A
1;268;12.6563229680459;0.65484619140625;0.072540283203125;;1 A
1;269;12.6807229679843;0.657318115234375;0.072357177734375;;1 A
1;270;12.7051229679226;0.65972900390625;0.072235107421875;;1 A
1;271;12.729522967861;0.66217041015625;0.072052001953125;;1 A
1;272;12.7539229677994;0.66461181640625;0.071868896484375;;1 A
1;273;12.7783229677378;0.6669921875;0.071746826171875;;1 A
1;274;12.8027229676762;0.66949462890625;0.071563720703125;;1 A
1;275;12.8271229676146;0.671966552734375;0.071441650390625;;1 A
1;276;12.851522967553;0.674346923828125;0.0712890625;;1 A
1;277;12.8759229674914;0.67681884765625;0.071197509765625;;1 A
1;278;12.9003229674298;0.679290771484375;0.071044921875;;1 A
1;279;12.9247229673682;0.68170166015625;0.070953369140625;;1 A
1;280;12.9491229673066;0.68414306640625;0.070831298828125;;1 A
1;281;12.973522967245;0.686492919921875;0.07080078125;;1 A
1;282;12.9979229671834;0.68902587890625;0.070648193359375;;1 A
1;283;13.0223229671218;0.6915283203125;0.070556640625;;1 A
1;284;13.0467229670602;0.69390869140625;0.0704345703125;;1 A
1;285;13.0711229669986;0.6964111328125;0.07037353515625;;1 A
1;286;13.095522966937;0.69879150390625;0.070281982421875;;1 A
1;287;13.1199229668754;0.7012939453125;0.070220947265625;;1 A
1;288;13.1443229668138;0.703643798828125;0.070159912109375;;1 A
1;289;13.1687229667522;0.706085205078125;0.07012939453125;;1 A
1;290;13.1931229666906;0.70855712890625;0.070068359375;;1 A
1;291;13.217522966629;0.710968017578125;0.07000732421875;;1 A
1;292;13.2419229665674;0.713409423828125;0.069976806640625;;1 A
1;293;13.2663229665058;0.715911865234375;0.0699462890625;;1 A
1;294;13.2907229664442;0.71832275390625;0.0699462890625;;1 A
1;295;13.3151229663825;0.720733642578125;0.069915771484375;;1 A
1;296;13.3395229663209;0.723236083984375;0.069915771484375;;1 A
1;297;13.3639229662593;0.72564697265625;0.069915771484375;;1 A
1;298;13.3883229661977;0.728057861328125;0.069915771484375;;1 A
1;299;13.4127229661361;0.73052978515625;0.069915771484375;;1 A
1;300;13.4371229660745;0.73297119140625;0.0699462890625;;1 A
1;301;13.4615229660129;0.73541259765625;0.069976806640625;;1 A
1;302;13.4859229659513;0.73785400390625;0.07000732421875;;1 A
1;303;13.5103229658897;0.74029541015625;0.070068359375;;1 A
1;304;13.5347229658281;0.74273681640625;0.07012939453125;;1 A
1;305;13.5591229657665;0.745147705078125;0.070159912109375;;1 A
1;306;13.5835229657049;0.74755859375;0.07025146484375;;1 A
1;307;13.6079229656433;0.750030517578125;0.070343017578125;;1 A
1;308;13.6323229655817;0.75286865234375;0.0704345703125;;1 A
1;309;13.6567229655201;0.755615234375;0.070556640625;;1 A
1;310;13.6811229654585;0.7574462890625;0.070648193359375;;1 A
1;311;13.7055229653969;0.76019287109375;0.070770263671875;;1 A
1;312;13.7299229653353;0.76263427734375;0.0709228515625;;1 A
1;313;13.7543229652737;0.7647705078125;0.071044921875;;1 A
1;314;13.7787229652121;0.767822265625;0.071197509765625;;1 A
1;315;13.8031229651505;0.76995849609375;0.071380615234375;;1 A
1;316;13.8275229650889;0.77178955078125;0.071563720703125;;1 A
1;317;13.8519229650273;0.7745361328125;0.07177734375;;1 A
1;318;13.8763229649657;0.7769775390625;0.071990966796875;;1 A
1;319;13.900722964904;0.7794189453125;0.07220458984375;;1 A
1;320;13.9251229648424;0.78155517578125;0.07244873046875;;1 A
1;321;13.9495229647808;0.78399658203125;0.07269287109375;;1 A
1;322;13.9739229647192;0.7867431640625;0.072967529296875;;1 A
1;323;13.9983229646576;0.7891845703125;0.073272705078125;;1 A
1;324;14.022722964596;0.79193115234375;0.073577880859375;;1 A
1;325;14.0471229645344;0.79376220703125;0.073883056640625;;1 A
1;326;14.0715229644728;0.79681396484375;0.07421875;;1 A
1;327;14.0959229644112;0.79742431640625;0.07403564453125;;1 A
1;328;14.1203229643496;0.79498291015625;0.073577880859375;;1 A
1;329;14.144722964288;0.79254150390625;0.073089599609375;;1 A
1;330;14.1691229642264;0.79010009765625;0.072662353515625;;1 A
1;331;14.1935229641648;0.78765869140625;0.07220458984375;;1 A
1;332;14.2179229641032;0.78521728515625;0.071746826171875;;1 A
1;333;14.2423229640416;0.7830810546875;0.071319580078125;;1 A
1;334;14.26672296398;0.78033447265625;0.070892333984375;;1 A
1;335;14.2911229639184;0.7781982421875;0.07049560546875;;1 A
1;336;14.3155229638568;0.77545166015625;0.070068359375;;1 A
1;337;14.3399229637952;0.7733154296875;0.069671630859375;;1 A
1;338;14.3643229637336;0.77056884765625;0.069244384765625;;1 A
1;339;14.388722963672;0.76812744140625;0.068878173828125;;1 A
1;340;14.4131229636104;0.76568603515625;0.0684814453125;;1 A
1;341;14.4375229635488;0.7635498046875;0.068115234375;;1 A
1;342;14.4619229634872;0.76080322265625;0.0677490234375;;1 A
1;343;14.4863229634256;0.758056640625;0.0673828125;;1 A
1;344;14.5107229633639;0.75592041015625;0.0670166015625;;1 A
1;345;14.5351229633023;0.7537841796875;0.066650390625;;1 A
1;346;14.5595229632407;0.75103759765625;0.0662841796875;;1 A
1;347;14.5839229631791;0.74847412109375;0.065948486328125;;1 A
1;348;14.6083229631175;0.746124267578125;0.06561279296875;;1 A
1;349;14.6327229630559;0.74371337890625;0.06524658203125;;1 A
1;350;14.6571229629943;0.741180419921875;0.064910888671875;;1 A
1;351;14.6815229629327;0.738800048828125;0.0645751953125;;1 A
1;352;14.7059229628711;0.736328125;0.064239501953125;;1 A
1;353;14.7303229628095;0.73394775390625;0.063934326171875;;1 A
1;354;14.7547229627479;0.73150634765625;0.0635986328125;;1 A
1;355;14.7791229626863;0.729034423828125;0.06329345703125;;1 A
1;356;14.8035229626247;0.72662353515625;0.062957763671875;;1 A
1;357;14.8279229625631;0.72418212890625;0.062652587890625;;1 A
1;358;14.8523229625015;0.721710205078125;0.06231689453125;;1 A
1;359;14.8767229624399;0.719268798828125;0.062042236328125;;1 A
1;360;14.9011229623783;0.716827392578125;0.061737060546875;;1 A
1;361;14.9255229623167;0.71435546875;0.06146240234375;;1 A
1;362;14.9499229622551;0.711944580078125;0.0611572265625;;1 A
1;363;14.9743229621935;0.709442138671875;0.06085205078125;;1 A
1;364;14.9987229621319;0.70709228515625;0.060577392578125;;1 A
1;365;15.0231229620703;0.704620361328125;0.060302734375;;1 A
1;366;15.0475229620087;0.7022705078125;0.060028076171875;;1 A
1;367;15.0719229619471;0.699737548828125;0.059722900390625;;1 A
1;368;15.0963229618854;0.697357177734375;0.059478759765625;;1 A
1;369;15.1207229618238;0.69488525390625;0.059173583984375;;1 A
1;370;15.1451229617622;0.6925048828125;0.05889892578125;;1 A
1;371;15.1695229617006;0.690032958984375;0.058624267578125;;1 A
1;372;15.193922961639;0.68756103515625;0.058380126953125;;1 A
1;373;15.2183229615774;0.685089111328125;0.05810546875;;1 A
1;374;15.2427229615158;0.68267822265625;0.057830810546875;;1 A
1;375;15.2671229614542;0.680206298828125;0.05755615234375;;1 A
1;376;15.2915229613926;0.677764892578125;0.05731201171875;;1 A
1;377;15.315922961331;0.675323486328125;0.05706787109375;;1 A
1;378;15.3403229612694;0.672882080078125;0.05682373046875;;1 A
1;379;15.3647229612078;0.6705322265625;0.056549072265625;;1 A
1;380;15.3891229611462;0.668060302734375;0.056304931640625;;1 A
1;381;15.4135229610846;0.66558837890625;0.0560302734375;;1 A
1;382;15.437922961023;0.663177490234375;0.0557861328125;;1 A
1;383;15.4623229609614;0.66070556640625;0.0555419921875;;1 A
1;384;15.4867229608998;0.65826416015625;0.0552978515625;;1 A
1;385;15.5111229608382;0.6558837890625;0.0550537109375;;1 A
1;386;15.5355229607766;0.65338134765625;0.0548095703125;;1 A
1;387;15.559922960715;0.6510009765625;0.0545654296875;;1 A
1;388;15.5843229606534;0.648529052734375;0.0543212890625;;1 A
1;389;15.6087229605918;0.646026611328125;0.054107666015625;;1 A
1;390;15.6331229605302;0.64361572265625;0.0538330078125;;1 A
1;391;15.6575229604686;0.64117431640625;0.053619384765625;;1 A
1;392;15.681922960407;0.638702392578125;0.0533447265625;;1 A
1;393;15.7063229603453;0.6363525390625;0.053131103515625;;1 A
1;394;15.7307229602837;0.63385009765625;0.052886962890625;;1 A
1;395;15.7551229602221;0.63140869140625;0.052642822265625;;1 A
1;396;15.7795229601605;0.6290283203125;0.052398681640625;;1 A
1;397;15.8039229600989;0.62652587890625;0.052154541015625;;1 A
1;398;15.8283229600373;0.6241455078125;0.05194091796875;;1 A
1;399;15.8527229599757;0.621734619140625;0.051666259765625;;1 A
1;400;15.8771229599141;0.619232177734375;0.05145263671875;;1 A
1;401;15.9015229598525;0.61676025390625;0.05120849609375;;1 A
1;402;15.9259229597909;0.6143798828125;0.05096435546875;;1 A
1;403;15.9503229597293;0.61187744140625;0.05072021484375;;1 A
1;404;15.9747229596677;0.609466552734375;0.05047607421875;;1 A
1;405;15.9991229596061;0.607086181640625;0.050201416015625;;1 A
1;406;16.0235229595445;0.6046142578125;0.04998779296875;;1 A
1;407;16.0479229594829;0.602142333984375;0.0497528076171875;;1 A
1;408;16.0723229594213;0.599853515625;0.0495269775390625;;1 A
1;409;16.0967229593597;0.597381591796875;0.0492584228515625;;1 A
1;410;16.1211229592981;0.595001220703125;0.049017333984375;;1 A
1;411;16.1455229592365;0.592498779296875;0.0487548828125;;1 A
1;412;16.1699229591749;0.5899658203125;0.0484954833984375;;1 A
1;413;16.1943229591133;0.587646484375;0.048248291015625;;1 A
1;414;16.2187229590517;0.585174560546875;0.0479766845703125;;1 A
1;415;16.2431229589901;0.582763671875;0.0477325439453125;;1 A
1;416;16.2675229589285;0.580322265625;0.0474456787109375;;1 A
1;417;16.2919229588668;0.57781982421875;0.0472015380859375;;1 A
1;418;16.3163229588052;0.575408935546875;0.0468963623046875;;1 A
1;419;16.3407229587436;0.572967529296875;0.046661376953125;;1 A
1;420;16.365122958682;0.570526123046875;0.04635009765625;;1 A
1;421;16.3895229586204;0.568084716796875;0.046099853515625;;1 A
1;422;16.4139229585588;0.565673828125;0.0457855224609375;;1 A
1;423;16.4383229584972;0.56317138671875;0.045513916015625;;1 A
1;424;16.4627229584356;0.560760498046875;0.04520263671875;;1 A
