Scan;Index;Time (s);WE(1).Potential (V);WE(1).Current (A);Baseline corrected WE(1).Current (A);Current range;Overload
1;1;6.02221898479536;0.00291748046875;0.0025604248046875;;1 A;
1;2;6.02831898477996;0.0053863525390625;0.0032806396484375;;1 A;
1;3;6.03441898476456;0.0078155517578125;0.00385131835937499;;1 A;
1;4;6.04051898474916;0.01025390625;0.0043792724609375;;1 A;
1;5;6.04661898473375;0.0126678466796875;0.00493469238281249;;1 A;
1;6;6.05271898471835;0.015130615234375;0.005401611328125;;1 A;
1;7;6.05881898470295;0.017559814453125;0.0059051513671875;;1 A;
1;8;6.06491898468755;0.02001953125;0.00641479492187499;;1 A;
1;9;6.07101898467215;0.0224700927734375;0.00682678222656249;;1 A;
1;10;6.07711898465675;0.0248931884765625;0.00739440917968751;;1 A;
1;11;6.08321898464135;0.027337646484375;0.00787963867187499;;1 A;
1;12;6.08931898462595;0.02977294921875;0.00833740234374999;;1 A;
1;13;6.09541898461055;0.0322113037109375;0.0088836669921875;;1 A;
1;14;6.10151898459515;0.0346649169921875;0.0093353271484375;;1 A;
1;15;6.10761898457974;0.037109375;0.00982055664062501;;1 A;
1;16;6.11371898456434;0.039532470703125;0.010430908203125;;1 A;
1;17;6.11981898454894;0.0419647216796875;0.01094970703125;;1 A;
1;18;6.12591898453354;0.0444061279296875;0.011541748046875;;1 A;
1;19;6.13201898451814;0.0468475341796875;0.01214599609375;;1 A;
1;20;6.13811898450274;0.0493072509765625;0.012677001953125;;1 A;
1;21;6.14421898448734;0.0516357421875;0.0133331298828125;;1 A;
1;22;6.15031898447194;0.0540771484375;0.01395263671875;;1 A;
1;23;6.15641898445654;0.056549072265625;0.01455078125;;1 A;
1;24;6.16251898444114;0.05902099609375;0.0152679443359375;;1 A;
1;25;6.16861898442573;0.061431884765625;0.0158660888671875;;1 A;
1;26;6.17471898441033;0.063812255859375;0.0165374755859375;;1 A;
1;27;6.18081898439493;0.066314697265625;0.0173095703125;;1 A;
1;28;6.18691898437953;0.068756103515625;0.0180206298828125;;1 A;
1;29;6.19301898436413;0.07122802734375;0.018878173828125;;1 A;
1;30;6.19911898434873;0.0736083984375;0.0197174072265625;;1 A;
1;31;6.20521898433333;0.07611083984375;0.020428466796875;;1 A;
1;32;6.21131898431793;0.078460693359375;0.0213409423828125;;1 A;
1;33;6.21741898430253;0.080963134765625;0.02216796875;;1 A;
1;34;6.22351898428713;0.083404541015625;0.022967529296875;;1 A;
1;35;6.22961898427172;0.085845947265625;0.02403564453125;;1 A;
1;36;6.23571898425632;0.08831787109375;0.0248077392578125;;1 A;
1;37;6.24181898424092;0.090667724609375;0.02581787109375;;1 A;
1;38;6.24791898422552;0.093109130859375;0.02694091796875;;1 A;
1;39;6.25401898421012;0.095611572265625;0.027874755859375;;1 A;
1;40;6.26011898419472;0.098052978515625;0.029095458984375;;1 A;
1;41;6.26621898417932;0.100433349609375;0.0301605224609375;;1 A;
1;42;6.27231898416392;0.102935791015625;0.031201171875;;1 A;
1;43;6.27841898414852;0.10540771484375;0.0324249267578125;;1 A;
1;44;6.28451898413311;0.1077880859375;0.033514404296875;;1 A;
1;45;6.29061898411771;0.1102294921875;0.0347137451171875;;1 A;
1;46;6.29671898410231;0.11260986328125;0.03612060546875;;1 A;
1;47;6.30281898408691;0.115081787109375;0.0372894287109375;;1 A;
1;48;6.30891898407151;0.117523193359375;0.038671875;;1 A;
1;49;6.31501898405611;0.119964599609375;0.0401580810546875;;1 A;
1;50;6.32111898404071;0.1224365234375;0.04139404296875;;1 A;
1;51;6.32721898402531;0.1248779296875;0.0430877685546875;;1 A;
1;52;6.33331898400991;0.127288818359375;0.044549560546875;;1 A;
1;53;6.33941898399451;0.1297607421875;0.0458709716796875;;1 A;
1;54;6.3455189839791;0.132232666015625;0.04755859375;;1 A;
1;55;6.3516189839637;0.1346435546875;0.0489013671875;;1 A;
1;56;6.3577189839483;0.137054443359375;0.05035400390625;;1 A;
1;57;6.3638189839329;0.1395263671875;0.052154541015625;;1 A;
1;58;6.3699189839175;0.141876220703125;0.053680419921875;;1 A;
1;59;6.3760189839021;0.144378662109375;0.05535888671875;;1 A;
1;60;6.3821189838867;0.14678955078125;0.0572509765625;;1 A;
1;61;6.3882189838713;0.14923095703125;0.0587158203125;;1 A;
1;62;6.3943189838559;0.1517333984375;0.060882568359375;;1 A;
1;63;6.4004189838405;0.15411376953125;0.062774658203125;;1 A;
1;64;6.40651898382509;0.156524658203125;0.0645751953125;;1 A;
1;65;6.41261898380969;0.15899658203125;0.066925048828125;;1 A;
1;66;6.41871898379429;0.1614990234375;0.068695068359375;;1 A;
1;67;6.42481898377889;0.16387939453125;0.07080078125;;1 A;
1;68;6.43091898376349;0.16632080078125;0.073211669921875;;1 A;
1;69;6.43701898374809;0.168731689453125;0.0753173828125;;1 A;
1;70;6.44311898373269;0.17120361328125;0.077880859375;;1 A;
1;71;6.44921898371729;0.173583984375;0.080352783203125;;1 A;
1;72;6.45531898370189;0.176116943359375;0.0823974609375;;1 A;
1;73;6.46141898368649;0.178558349609375;0.085113525390625;;1 A;
1;74;6.46751898367108;0.180938720703125;0.08740234375;;1 A;
1;75;6.47361898365568;0.18341064453125;0.0897216796875;;1 A;
1;76;6.47971898364028;0.185821533203125;0.092742919921875;;1 A;
1;77;6.48581898362488;0.188262939453125;0.095001220703125;;1 A;
1;78;6.49191898360948;0.190673828125;0.09771728515625;;1 A;
1;79;6.49801898359408;0.193145751953125;0.1005859375;;1 A;
1;80;6.50411898357868;0.19561767578125;0.10302734375;;1 A;
1;81;6.51021898356328;0.198028564453125;0.106353759765625;;1 A;
1;82;6.51631898354788;0.20050048828125;0.1092529296875;;1 A;
1;83;6.52241898353248;0.20294189453125;0.1116943359375;;1 A;
1;84;6.52851898351707;0.205413818359375;0.1148681640625;;1 A;
1;85;6.53461898350167;0.207763671875;0.117584228515625;;1 A;
1;86;6.54071898348627;0.210296630859375;0.12017822265625;;1 A;
1;87;6.54681898347087;0.212677001953125;0.1236572265625;;1 A;
1;88;6.55291898345547;0.215087890625;0.126251220703125;;1 A;
1;89;6.55901898344007;0.217559814453125;0.129364013671875;;1 A;
1;90;6.56511898342467;0.21990966796875;0.132781982421875;;1 A;
1;91;6.57121898340927;0.222442626953125;0.135406494140625;;1 A;
1;92;6.57731898339387;0.22491455078125;0.138946533203125;;1 A;
1;93;6.58341898337846;0.227294921875;0.1422119140625;;1 A;
1;94;6.58951898336306;0.229766845703125;0.14483642578125;;1 A;
1;95;6.59561898334766;0.232177734375;0.14825439453125;;1 A;
1;96;6.60171898333226;0.234619140625;0.151092529296875;;1 A;
