Time (s);WE(1).Potential (V);WE(1).Current (A);Corrected time (s);Index;Current range;Overload
303.053250234864;-0.9014892578125;-0.38763427734375;0;1;100 mA;Current overload
303.063250234839;-0.9002685546875;-0.261962890625;0.00999999997475243;2;100 mA;
303.073250234814;-0.899658203125;-0.21038818359375;0.0199999999495049;3;100 mA;
303.083250234788;-0.89935302734375;-0.180450439453125;0.0299999999242573;4;100 mA;
303.093250234763;-0.8990478515625;-0.160247802734375;0.0399999998990097;5;100 mA;
303.103250234738;-0.89935302734375;-0.145477294921875;0.0499999998737621;6;100 mA;
303.113250234713;-0.89996337890625;-0.134124755859375;0.0599999998485146;7;100 mA;
303.123250234687;-0.89935302734375;-0.12506103515625;0.069999999823267;8;100 mA;
303.133250234662;-0.899658203125;-0.117584228515625;0.0799999997980194;9;100 mA;
303.143250234637;-0.89996337890625;-0.111297607421875;0.0899999997727718;10;100 mA;
303.153250234612;-0.899658203125;-0.105926513671875;0.0999999997475243;11;100 mA;
303.163250234586;-0.899658203125;-0.10125732421875;0.109999999722277;12;100 mA;
303.173250234561;-0.89996337890625;-0.097137451171875;0.119999999697029;13;100 mA;
303.183250234536;-0.89935302734375;-0.093505859375;0.129999999671782;14;100 mA;
303.193250234511;-0.899658203125;-0.090240478515625;0.139999999646534;15;100 mA;
303.203250234485;-0.89935302734375;-0.087310791015625;0.149999999621286;16;100 mA;
303.21325023446;-0.899658203125;-0.08465576171875;0.159999999596039;17;100 mA;
303.223250234435;-0.89935302734375;-0.08221435546875;0.169999999570791;18;100 mA;
303.23325023441;-0.899658203125;-0.0799560546875;0.179999999545544;19;100 mA;
303.243250234384;-0.8990478515625;-0.07794189453125;0.189999999520296;20;100 mA;
303.253250234359;-0.9002685546875;-0.076019287109375;0.199999999495049;21;100 mA;
303.263250234334;-0.8990478515625;-0.074249267578125;0.209999999469801;22;100 mA;
303.273250234309;-0.89874267578125;-0.072601318359375;0.219999999444553;23;100 mA;
303.283250234283;-0.89996337890625;-0.071044921875;0.229999999419306;24;100 mA;
303.293250234258;-0.89996337890625;-0.069610595703125;0.239999999394058;25;100 mA;
303.303250234233;-0.899658203125;-0.068267822265625;0.249999999368811;26;100 mA;
303.313250234208;-0.89996337890625;-0.066986083984375;0.259999999343563;27;100 mA;
303.323250234182;-0.89935302734375;-0.065765380859375;0.269999999318316;28;100 mA;
303.333250234157;-0.89874267578125;-0.064605712890625;0.279999999293068;29;100 mA;
303.343250234132;-0.89996337890625;-0.06353759765625;0.28999999926782;30;100 mA;
303.353250234107;-0.899658203125;-0.0625;0.299999999242573;31;100 mA;
303.363250234081;-0.89996337890625;-0.0615234375;0.309999999217325;32;100 mA;
303.373250234056;-0.89935302734375;-0.06060791015625;0.319999999192078;33;100 mA;
303.383250234031;-0.89996337890625;-0.0596923828125;0.32999999916683;34;100 mA;
303.393250234006;-0.89935302734375;-0.058868408203125;0.339999999141583;35;100 mA;
303.40325023398;-0.899658203125;-0.05804443359375;0.349999999116335;36;100 mA;
303.413250233955;-0.9002685546875;-0.057281494140625;0.359999999091087;37;100 mA;
303.42325023393;-0.899658203125;-0.0565185546875;0.36999999906584;38;100 mA;
303.433250233905;-0.8990478515625;-0.0557861328125;0.379999999040592;39;100 mA;
303.443250233879;-0.89935302734375;-0.05511474609375;0.389999999015345;40;100 mA;
303.453250233854;-0.8990478515625;-0.054443359375;0.399999998990097;41;100 mA;
303.463250233829;-0.899658203125;-0.0538330078125;0.40999999896485;42;100 mA;
303.473250233804;-0.8990478515625;-0.053192138671875;0.419999998939602;43;100 mA;
303.483250233778;-0.89935302734375;-0.0526123046875;0.429999998914354;44;100 mA;
303.493250233753;-0.899658203125;-0.052032470703125;0.439999998889107;45;100 mA;
303.503250233728;-0.89935302734375;-0.051483154296875;0.449999998863859;46;100 mA;
303.513250233703;-0.899658203125;-0.05096435546875;0.459999998838612;47;100 mA;
303.523250233677;-0.89935302734375;-0.050445556640625;0.469999998813364;48;100 mA;
303.533250233652;-0.89935302734375;-0.0499267578125;0.479999998788116;49;100 mA;
303.543250233627;-0.89935302734375;-0.049456787109375;0.489999998762869;50;100 mA;
303.553250233602;-0.8990478515625;-0.048980712890625;0.499999998737621;51;100 mA;
303.563250233576;-0.899658203125;-0.0485260009765625;0.509999998712374;52;100 mA;
303.573250233551;-0.8990478515625;-0.04808349609375;0.519999998687126;53;100 mA;
303.583250233526;-0.89996337890625;-0.0476531982421875;0.529999998661879;54;100 mA;
303.593250233501;-0.8990478515625;-0.0472442626953125;0.539999998636631;55;100 mA;
303.603250233475;-0.899658203125;-0.0468414306640625;0.549999998611383;56;100 mA;
303.61325023345;-0.899658203125;-0.0464508056640625;0.559999998586136;57;100 mA;
303.623250233425;-0.89935302734375;-0.046075439453125;0.569999998560888;58;100 mA;
303.6332502334;-0.89935302734375;-0.0457061767578125;0.579999998535641;59;100 mA;
303.643250233374;-0.899658203125;-0.045355224609375;0.589999998510393;60;100 mA;
303.653250233349;-0.89935302734375;-0.045013427734375;0.599999998485146;61;100 mA;
303.663250233324;-0.899658203125;-0.0446685791015625;0.609999998459898;62;100 mA;
303.673250233299;-0.899658203125;-0.0443511962890625;0.61999999843465;63;100 mA;
303.683250233273;-0.8990478515625;-0.044024658203125;0.629999998409403;64;100 mA;
303.693250233248;-0.899658203125;-0.0437255859375;0.639999998384155;65;100 mA;
303.703250233223;-0.89874267578125;-0.04342041015625;0.649999998358908;66;100 mA;
303.713250233198;-0.89996337890625;-0.0431243896484375;0.65999999833366;67;100 mA;
303.723250233173;-0.8990478515625;-0.042840576171875;0.669999998308413;68;100 mA;
303.733250233147;-0.89935302734375;-0.0425567626953125;0.679999998283165;69;100 mA;
303.743250233122;-0.89996337890625;-0.04228515625;0.689999998257917;70;100 mA;
303.753250233097;-0.89935302734375;-0.042022705078125;0.69999999823267;71;100 mA;
303.763250233072;-0.899658203125;-0.041766357421875;0.709999998207422;72;100 mA;
303.773250233046;-0.899658203125;-0.04151611328125;0.719999998182175;73;100 mA;
303.783250233021;-0.89935302734375;-0.041265869140625;0.729999998156927;74;100 mA;
303.793250232996;-0.899658203125;-0.0410308837890625;0.73999999813168;75;100 mA;
303.803250232971;-0.89935302734375;-0.0407958984375;0.749999998106432;76;100 mA;
303.813250232945;-0.89996337890625;-0.0405609130859375;0.759999998081184;77;100 mA;
303.82325023292;-0.89935302734375;-0.0403350830078125;0.769999998055937;78;100 mA;
303.833250232895;-0.89935302734375;-0.0401123046875;0.779999998030689;79;100 mA;
303.84325023287;-0.89935302734375;-0.039898681640625;0.789999998005442;80;100 mA;
303.853250232844;-0.899658203125;-0.03968505859375;0.799999997980194;81;100 mA;
303.863250232819;-0.899658203125;-0.039471435546875;0.809999997954947;82;100 mA;
303.873250232794;-0.89996337890625;-0.03927001953125;0.819999997929699;83;100 mA;
303.883250232769;-0.89935302734375;-0.0390594482421875;0.829999997904451;84;100 mA;
303.893250232743;-0.89935302734375;-0.038873291015625;0.839999997879204;85;100 mA;
303.903250232718;-0.899658203125;-0.0386810302734375;0.849999997853956;86;100 mA;
303.913250232693;-0.89935302734375;-0.03848876953125;0.859999997828709;87;100 mA;
303.923250232668;-0.89935302734375;-0.0383056640625;0.869999997803461;88;100 mA;
303.933250232642;-0.89874267578125;-0.0381195068359375;0.879999997778214;89;100 mA;
