Scan;Index;Time (s);WE(1).Potential (V);WE(1).Current (A)
4;11274;143.448897637826;-1.24237060546875;-0.0233001708984375
4;11275;143.461097637796;-1.23931884765625;-0.0233001708984375
4;11276;143.473297637765;-1.23748779296875;-0.0233154296875
4;11277;143.485497637734;-1.23504638671875;-0.02332763671875
4;11278;143.497697637703;-1.23260498046875;-0.023321533203125
4;11279;143.509897637672;-1.23016357421875;-0.023333740234375
4;11280;143.522097637642;-1.2274169921875;-0.0233367919921875
4;11281;143.534297637611;-1.2249755859375;-0.023358154296875
4;11282;143.54649763758;-1.22283935546875;-0.0233428955078125
4;11283;143.558697637549;-1.2200927734375;-0.0233489990234375
4;11284;143.570897637518;-1.21734619140625;-0.023370361328125
4;11285;143.583097637488;-1.2152099609375;-0.0233856201171875
4;11286;143.595297637457;-1.21307373046875;-0.0233795166015625
4;11287;143.607497637426;-1.2103271484375;-0.0233978271484375
4;11288;143.619697637395;-1.20819091796875;-0.0234130859375
4;11289;143.631897637364;-1.20513916015625;-0.023419189453125
4;11290;143.644097637334;-1.2030029296875;-0.0234283447265625
4;11291;143.656297637303;-1.2005615234375;-0.0234466552734375
4;11292;143.668497637272;-1.19781494140625;-0.023455810546875
4;11293;143.680697637241;-1.19598388671875;-0.02344970703125
4;11294;143.69289763721;-1.19293212890625;-0.02347412109375
4;11295;143.70509763718;-1.19049072265625;-0.023492431640625
4;11296;143.717297637149;-1.1883544921875;-0.023504638671875
4;11297;143.729497637118;-1.18560791015625;-0.0235076904296875
4;11298;143.741697637087;-1.1834716796875;-0.023516845703125
4;11299;143.753897637056;-1.18072509765625;-0.023529052734375
4;11300;143.766097637025;-1.17828369140625;-0.0235504150390625
4;11301;143.778297636995;-1.175537109375;-0.0235504150390625
4;11302;143.790497636964;-1.173095703125;-0.023577880859375
4;11303;143.802697636933;-1.17034912109375;-0.023583984375
4;11304;143.814897636902;-1.168212890625;-0.023590087890625
4;11305;143.827097636871;-1.16607666015625;-0.0235992431640625
4;11306;143.839297636841;-1.1639404296875;-0.02362060546875
4;11307;143.85149763681;-1.160888671875;-0.0236328125
4;11308;143.863697636779;-1.15814208984375;-0.0236297607421875
4;11309;143.875897636748;-1.156005859375;-0.02364501953125
4;11310;143.888097636717;-1.153564453125;-0.0236663818359375
4;11311;143.900297636687;-1.151123046875;-0.0236785888671875
4;11312;143.912497636656;-1.1480712890625;-0.0236846923828125
4;11313;143.924697636625;-1.146240234375;-0.02369384765625
4;11314;143.936897636594;-1.14349365234375;-0.0237152099609375
4;11315;143.949097636563;-1.141357421875;-0.023724365234375
4;11316;143.961297636533;-1.138916015625;-0.02373046875
4;11317;143.973497636502;-1.1370849609375;-0.0237518310546875
4;11318;143.985697636471;-1.134033203125;-0.0237640380859375
4;11319;143.99789763644;-1.1309814453125;-0.023773193359375
4;11320;144.010097636409;-1.12884521484375;-0.0237884521484375
4;11321;144.022297636379;-1.12701416015625;-0.02379150390625
4;11322;144.034497636348;-1.1236572265625;-0.02381591796875
4;11323;144.046697636317;-1.12152099609375;-0.0238189697265625
4;11324;144.058897636286;-1.119384765625;-0.0238311767578125
4;11325;144.071097636255;-1.116943359375;-0.0238433837890625
4;11326;144.083297636225;-1.114501953125;-0.023870849609375
4;11327;144.095497636194;-1.11175537109375;-0.023858642578125
4;11328;144.107697636163;-1.1090087890625;-0.023870849609375
4;11329;144.119897636132;-1.1065673828125;-0.02388916015625
4;11330;144.132097636101;-1.104736328125;-0.02388916015625
4;11331;144.144297636071;-1.102294921875;-0.0239013671875
4;11332;144.15649763604;-1.099853515625;-0.02391357421875
4;11333;144.168697636009;-1.097412109375;-0.0239105224609375
4;11334;144.180897635978;-1.094970703125;-0.0239166259765625
4;11335;144.193097635947;-1.09222412109375;-0.0239349365234375
4;11336;144.205297635917;-1.090087890625;-0.023956298828125
4;11337;144.217497635886;-1.08795166015625;-0.0239501953125
4;11338;144.229697635855;-1.08489990234375;-0.0239593505859375
4;11339;144.241897635824;-1.0821533203125;-0.023968505859375
4;11340;144.254097635793;-1.0797119140625;-0.023992919921875
4;11341;144.266297635763;-1.077880859375;-0.023992919921875
4;11342;144.278497635732;-1.0748291015625;-0.023992919921875
4;11343;144.290697635701;-1.0723876953125;-0.024005126953125
4;11344;144.30289763567;-1.0699462890625;-0.0240081787109375
4;11345;144.315097635639;-1.06842041015625;-0.02401123046875
4;11346;144.327297635609;-1.06536865234375;-0.0240203857421875
4;11347;144.339497635578;-1.06292724609375;-0.02403564453125
4;11348;144.351697635547;-1.0601806640625;-0.0240386962890625
4;11349;144.363897635516;-1.058349609375;-0.0240325927734375
4;11350;144.376097635485;-1.05560302734375;-0.0240447998046875
4;11351;144.388297635455;-1.05255126953125;-0.024066162109375
4;11352;144.400497635424;-1.0504150390625;-0.0240753173828125
4;11353;144.412697635393;-1.04827880859375;-0.0240753173828125
4;11354;144.424897635362;-1.0455322265625;-0.0240753173828125
4;11355;144.437097635331;-1.04339599609375;-0.0240936279296875
4;11356;144.449297635301;-1.0406494140625;-0.0241058349609375
4;11357;144.46149763527;-1.03790283203125;-0.0240997314453125
4;11358;144.473697635239;-1.03546142578125;-0.0241119384765625
4;11359;144.485897635208;-1.03302001953125;-0.024114990234375
4;11360;144.498097635177;-1.03057861328125;-0.02412109375
4;11361;144.510297635147;-1.02752685546875;-0.0241241455078125
4;11362;144.522497635116;-1.02569580078125;-0.0241302490234375
4;11363;144.534697635085;-1.02325439453125;-0.024139404296875
