Scan;Index;Time (s);WE(1).Potential (V);WE(1).Current (A)
2;3205;32.5007779179434;0.3818359375;0.55816650390625
2;3206;32.5089079179229;0.38427734375;0.55694580078125
2;3207;32.5170379179024;0.386749267578125;0.555419921875
2;3208;32.5251679178818;0.38916015625;0.55419921875
2;3209;32.5332979178613;0.391632080078125;0.5523681640625
2;3210;32.5414279178408;0.39404296875;0.550537109375
2;3211;32.5495579178203;0.396514892578125;0.54901123046875
2;3212;32.5576879177997;0.398895263671875;0.54718017578125
2;3213;32.5658179177792;0.40130615234375;0.54534912109375
2;3214;32.5739479177587;0.403839111328125;0.54290771484375
2;3215;32.5820779177382;0.40625;0.5413818359375
2;3216;32.5902079177176;0.40869140625;0.53863525390625
2;3217;32.5983379176971;0.4111328125;0.53619384765625
2;3218;32.6064679176766;0.41357421875;0.533447265625
2;3219;32.6145979176561;0.416015625;0.531005859375
2;3220;32.6227279176355;0.418426513671875;0.5279541015625
2;3221;32.630857917615;0.4208984375;0.52581787109375
2;3222;32.6389879175945;0.423309326171875;0.5224609375
2;3223;32.647117917574;0.425750732421875;0.52001953125
2;3224;32.6552479175534;0.428192138671875;0.51666259765625
2;3225;32.6633779175329;0.4306640625;0.51422119140625
2;3226;32.6715079175124;0.433013916015625;0.51116943359375
2;3227;32.6796379174918;0.435516357421875;0.50872802734375
2;3228;32.6877679174713;0.43792724609375;0.50537109375
2;3229;32.6958979174508;0.440338134765625;0.5029296875
2;3230;32.7040279174303;0.442840576171875;0.49957275390625
2;3231;32.7121579174097;0.4453125;0.49700927734375
2;3232;32.7202879173892;0.447784423828125;0.4937744140625
2;3233;32.7284179173687;0.450103759765625;0.491058349609375
2;3234;32.7365479173482;0.45257568359375;0.487457275390625
2;3235;32.7446779173276;0.45501708984375;0.48455810546875
2;3236;32.7528079173071;0.4573974609375;0.48114013671875
2;3237;32.7609379172866;0.459869384765625;0.478179931640625
2;3238;32.7690679172661;0.462371826171875;0.474700927734375
2;3239;32.7771979172455;0.464752197265625;0.471832275390625
2;3240;32.785327917225;0.46722412109375;0.468505859375
2;3241;32.7934579172045;0.46966552734375;0.465576171875
2;3242;32.801587917184;0.472137451171875;0.462249755859375
2;3243;32.8097179171634;0.47454833984375;0.459686279296875
2;3244;32.8178479171429;0.476959228515625;0.456329345703125
2;3245;32.8259779171224;0.479400634765625;0.453704833984375
2;3246;32.8341079171018;0.481903076171875;0.450469970703125
2;3247;32.8422379170813;0.484283447265625;0.4476318359375
2;3248;32.8503679170608;0.4866943359375;0.4447021484375
2;3249;32.8584979170403;0.489166259765625;0.441925048828125
2;3250;32.8666279170197;0.491607666015625;0.438934326171875
2;3251;32.8747579169992;0.493988037109375;0.43609619140625
2;3252;32.8828879169787;0.496490478515625;0.43341064453125
2;3253;32.8910179169582;0.498870849609375;0.4305419921875
2;3254;32.8991479169376;0.50140380859375;0.4278564453125
2;3255;32.9072779169171;0.5037841796875;0.424957275390625
2;3256;32.9154079168966;0.506256103515625;0.42242431640625
2;3257;32.9235379168761;0.508636474609375;0.41961669921875
2;3258;32.9316679168555;0.511077880859375;0.41717529296875
2;3259;32.939797916835;0.5135498046875;0.4144287109375
2;3260;32.9479279168145;0.516021728515625;0.412109375
2;3261;32.956057916794;0.518402099609375;0.409423828125
2;3262;32.9641879167734;0.5208740234375;0.407135009765625
2;3263;32.9723179167529;0.5233154296875;0.404510498046875
2;3264;32.9804479167324;0.525787353515625;0.402313232421875
2;3265;32.9885779167118;0.528167724609375;0.399627685546875
2;3266;32.9967079166913;0.530609130859375;0.3975830078125
2;3267;33.0048379166708;0.5330810546875;0.394989013671875
2;3268;33.0129679166503;0.5355224609375;0.39276123046875
2;3269;33.0210979166297;0.537994384765625;0.390472412109375
2;3270;33.0292279166092;0.54034423828125;0.38818359375
2;3271;33.0373579165887;0.5428466796875;0.385986328125
2;3272;33.0454879165682;0.5452880859375;0.3837890625
2;3273;33.0536179165476;0.5477294921875;0.381866455078125
2;3274;33.0617479165271;0.5501708984375;0.37969970703125
2;3275;33.0698779165066;0.5526123046875;0.37744140625
2;3276;33.0780079164861;0.555023193359375;0.375396728515625
2;3277;33.0861379164655;0.557464599609375;0.373260498046875
2;3278;33.094267916445;0.559967041015625;0.371246337890625
2;3279;33.1023979164245;0.56231689453125;0.369293212890625
2;3280;33.110527916404;0.56475830078125;0.3673095703125
2;3281;33.1186579163834;0.567169189453125;0.36517333984375
2;3282;33.1267879163629;0.56964111328125;0.363189697265625
