Scan;Index;Time (s);WE(1).Potential (V);WE(1).Current (A)
4;6587;59.9914408485362;-0.22381591796875;0.0269744873046875
4;6588;59.9995708485156;-0.22137451171875;0.0268829345703125
4;6589;60.0077008484951;-0.21893310546875;0.026788330078125
4;6590;60.0158308484746;-0.21649169921875;0.0267059326171875
4;6591;60.0239608484541;-0.214080810546875;0.0266021728515625
4;6592;60.0320908484335;-0.21160888671875;0.0264678955078125
4;6593;60.040220848413;-0.209136962890625;0.0264007568359375
4;6594;60.0483508483925;-0.206756591796875;0.0262298583984375
4;6595;60.056480848372;-0.204315185546875;0.0261566162109375
4;6596;60.0646108483514;-0.201873779296875;0.025982666015625
4;6597;60.0727408483309;-0.199462890625;0.0259063720703125
4;6598;60.0808708483104;-0.197052001953125;0.0257171630859375
4;6599;60.0890008482899;-0.194549560546875;0.02562255859375
4;6600;60.0971308482693;-0.19207763671875;0.025433349609375
4;6601;60.1052608482488;-0.1895751953125;0.02530517578125
4;6602;60.1133908482283;-0.187255859375;0.025152587890625
4;6603;60.1215208482078;-0.184814453125;0.02501220703125
4;6604;60.1296508481872;-0.18243408203125;0.0248443603515625
4;6605;60.1377808481667;-0.179901123046875;0.024700927734375
4;6606;60.1459108481462;-0.177459716796875;0.0245361328125
4;6607;60.1540408481256;-0.175048828125;0.02437744140625
4;6608;60.1621708481051;-0.172637939453125;0.0242218017578125
4;6609;60.1703008480846;-0.170196533203125;0.0240478515625
4;6610;60.1784308480641;-0.16778564453125;0.023870849609375
4;6611;60.1865608480435;-0.165313720703125;0.02373046875
4;6612;60.194690848023;-0.162872314453125;0.023529052734375
4;6613;60.2028208480025;-0.160430908203125;0.023382568359375
4;6614;60.210950847982;-0.157989501953125;0.023187255859375
4;6615;60.2190808479614;-0.155517578125;0.0230560302734375
4;6616;60.2272108479409;-0.153076171875;0.022845458984375
4;6617;60.2353408479204;-0.150634765625;0.0226806640625
4;6618;60.2434708478999;-0.148193359375;0.0224945068359375
4;6619;60.2516008478793;-0.14581298828125;0.022357177734375
4;6620;60.2597308478588;-0.143341064453125;0.022149658203125
4;6621;60.2678608478383;-0.140869140625;0.022003173828125
4;6622;60.2759908478178;-0.13848876953125;0.0218048095703125
4;6623;60.2841208477972;-0.136016845703125;0.021661376953125
4;6624;60.2922508477767;-0.133544921875;0.0214385986328125
4;6625;60.3003808477562;-0.131072998046875;0.0212982177734375
4;6626;60.3085108477356;-0.12872314453125;0.02110595703125
4;6627;60.3166408477151;-0.126220703125;0.020941162109375
4;6628;60.3247708476946;-0.123809814453125;0.0207550048828125
4;6629;60.3329008476741;-0.121368408203125;0.0206024169921875
4;6630;60.3410308476535;-0.118865966796875;0.0204193115234375
