,Time / s,WE(1).Potential / V,Corrected time / s,Index,WE(1).Current / A
0,31.7172569199216,-0.6024169921875,0.0,1,-0.49932861328125
1,31.7272569198964,-0.7830810546875,0.00999999997475243,2,-0.4993896484375
2,31.7372569198711,-0.84075927734375,0.0199999999495049,3,-0.49951171875
3,31.7472569198459,-0.8770751953125,0.0299999999242573,4,-0.499542236328125
4,31.7572569198206,-0.8880615234375,0.0399999998990097,5,-0.49957275390625
5,31.7672569197954,-0.894775390625,0.0499999998737621,6,-0.499542236328125
6,31.7772569197701,-0.90087890625,0.0599999998485146,7,-0.499542236328125
7,31.7872569197449,-0.90576171875,0.069999999823267,8,-0.49957275390625
8,31.7972569197196,-0.90972900390625,0.0799999997980194,9,-0.499603271484375
9,31.8072569196944,-0.91278076171875,0.0899999997727718,10,-0.49957275390625
10,31.8172569196691,-0.91522216796875,0.0999999997475243,11,-0.49957275390625
11,31.8272569196439,-0.9173583984375,0.109999999722277,12,-0.49957275390625
12,31.8372569196187,-0.919189453125,0.119999999697029,13,-0.499542236328125
13,31.8472569195934,-0.92041015625,0.129999999671782,14,-0.499542236328125
14,31.8572569195682,-0.921630859375,0.139999999646534,15,-0.49957275390625
15,31.8672569195429,-0.9228515625,0.149999999621286,16,-0.49951171875
16,31.8772569195177,-0.92376708984375,0.159999999596039,17,-0.49957275390625
17,31.8872569194924,-0.9246826171875,0.169999999570791,18,-0.49957275390625
18,31.8972569194672,-0.92529296875,0.179999999545544,19,-0.499603271484375
19,31.9072569194419,-0.9259033203125,0.189999999520296,20,-0.499603271484375
20,31.9172569194167,-0.926513671875,0.199999999495049,21,-0.49957275390625
21,31.9272569193914,-0.9271240234375,0.209999999469801,22,-0.49957275390625
22,31.9372569193662,-0.92742919921875,0.219999999444553,23,-0.49951171875
23,31.9472569193409,-0.92803955078125,0.229999999419306,24,-0.49957275390625
24,31.9572569193157,-0.9283447265625,0.239999999394058,25,-0.49957275390625
25,31.9672569192904,-0.928955078125,0.249999999368811,26,-0.499542236328125
26,31.9772569192652,-0.92926025390625,0.259999999343563,27,-0.499603271484375
27,31.9872569192399,-0.9295654296875,0.269999999318316,28,-0.499542236328125
28,31.9972569192147,-0.92987060546875,0.279999999293068,29,-0.499542236328125
29,32.0072569191894,-0.93017578125,0.28999999926782,30,-0.49957275390625
30,32.0172569191642,-0.93048095703125,0.299999999242573,31,-0.49951171875
31,32.0272569191389,-0.93048095703125,0.309999999217325,32,-0.499603271484375
32,32.0372569191137,-0.9307861328125,0.319999999192078,33,-0.49957275390625
33,32.0472569190885,-0.93109130859375,0.32999999916683,34,-0.499542236328125
34,32.0572569190632,-0.931396484375,0.339999999141583,35,-0.49957275390625
35,32.067256919038,-0.931396484375,0.349999999116335,36,-0.499603271484375
36,32.0772569190127,-0.93170166015625,0.359999999091087,37,-0.499603271484375
37,32.0872569189875,-0.93170166015625,0.36999999906584,38,-0.499603271484375
38,32.0972569189622,-0.9320068359375,0.379999999040592,39,-0.499603271484375
39,32.107256918937,-0.93231201171875,0.389999999015345,40,-0.49957275390625
40,32.1172569189117,-0.93231201171875,0.399999998990097,41,-0.499542236328125
41,32.1272569188865,-0.9326171875,0.40999999896485,42,-0.499542236328125
42,32.1372569188612,-0.9326171875,0.419999998939602,43,-0.499603271484375
43,32.147256918836,-0.9326171875,0.429999998914354,44,-0.49957275390625
44,32.1572569188107,-0.93292236328125,0.439999998889107,45,-0.499603271484375
45,32.1672569187855,-0.93292236328125,0.449999998863859,46,-0.499542236328125
46,32.1772569187602,-0.9332275390625,0.459999998838612,47,-0.4996337890625
47,32.187256918735,-0.9332275390625,0.469999998813364,48,-0.49957275390625
48,32.1972569187097,-0.9332275390625,0.479999998788116,49,-0.49957275390625
49,32.2072569186845,-0.93353271484375,0.489999998762869,50,-0.49951171875
50,32.2172569186592,-0.93353271484375,0.499999998737621,51,-0.49957275390625
51,32.227256918634,-0.93353271484375,0.509999998712374,52,-0.4996337890625
52,32.2372569186088,-0.933837890625,0.519999998687126,53,-0.499542236328125
53,32.2472569185835,-0.933837890625,0.529999998661879,54,-0.49951171875
54,32.2572569185583,-0.933837890625,0.539999998636631,55,-0.49951171875
55,32.267256918533,-0.933837890625,0.549999998611383,56,-0.499542236328125
56,32.2772569185078,-0.93414306640625,0.559999998586136,57,-0.49957275390625
57,32.2872569184825,-0.93414306640625,0.569999998560888,58,-0.49951171875
58,32.2972569184573,-0.93414306640625,0.579999998535641,59,-0.49957275390625
59,32.307256918432,-0.93414306640625,0.589999998510393,60,-0.49957275390625
