,Potential applied / V,Time / s,WE(1).Current / A,WE(1).Potential / V,Scan,Index
0,0.007171630859375,55.3504688602535,0.079803466796875,0.0072906494140625,3,2069
1,0.01434326171875,55.3743738601931,0.080322265625,0.0144683837890625,3,2070
2,0.021514892578125,55.3982788601328,0.080657958984375,0.021624755859375,3,2071
3,0.0286865234375,55.4221838600724,0.08074951171875,0.0287933349609375,3,2072
4,0.035858154296875,55.4460888600121,0.080718994140625,0.0359588623046875,3,2073
5,0.04302978515625,55.4699938599517,0.080474853515625,0.0431396484375,3,2074
6,0.050201416015625,55.4938988598914,0.08013916015625,0.050201416015625,3,2075
7,0.057373046875,55.517803859831,0.07958984375,0.057342529296875,3,2076
8,0.064544677734375,55.5417088597707,0.078948974609375,0.064605712890625,3,2077
9,0.07171630859375,55.5656138597103,0.07818603515625,0.071746826171875,3,2078
10,0.078887939453125,55.58951885965,0.077392578125,0.078887939453125,3,2079
11,0.0860595703125,55.6134238595896,0.07647705078125,0.086029052734375,3,2080
12,0.093231201171875,55.6373288595292,0.075408935546875,0.093292236328125,3,2081
13,0.10040283203125,55.6612338594689,0.07440185546875,0.10040283203125,3,2082
14,0.107574462890625,55.6851388594085,0.073211669921875,0.107574462890625,3,2083
15,0.11474609375,55.7090438593482,0.072021484375,0.114776611328125,3,2084
16,0.121917724609375,55.7329488592878,0.07080078125,0.121917724609375,3,2085
17,0.12908935546875,55.7568538592275,0.069580078125,0.129058837890625,3,2086
18,0.136260986328125,55.7807588591671,0.068389892578125,0.136260986328125,3,2087
19,0.1434326171875,55.8046638591068,0.067138671875,0.14337158203125,3,2088
20,0.150604248046875,55.8285688590464,0.065887451171875,0.150543212890625,3,2089
21,0.15777587890625,55.8524738589861,0.064666748046875,0.15771484375,3,2090
22,0.164947509765625,55.8763788589257,0.0635986328125,0.1649169921875,3,2091
23,0.172119140625,55.9002838588654,0.0625,0.17205810546875,3,2092
24,0.179290771484375,55.924188858805,0.0615234375,0.17926025390625,3,2093
25,0.18646240234375,55.9480938587446,0.0606689453125,0.186431884765625,3,2094
26,0.193634033203125,55.9719988586843,0.059906005859375,0.193603515625,3,2095
27,0.2008056640625,55.9959038586239,0.0592041015625,0.20074462890625,3,2096
28,0.207977294921875,56.0198088585636,0.05865478515625,0.207855224609375,3,2097
29,0.21514892578125,56.0437138585032,0.058135986328125,0.215057373046875,3,2098
30,0.222320556640625,56.0676188584429,0.0577392578125,0.222259521484375,3,2099
31,0.2294921875,56.0915238583825,0.05743408203125,0.229400634765625,3,2100
32,0.236663818359375,56.1154288583222,0.05718994140625,0.236572265625,3,2101
33,0.24383544921875,56.1393338582618,0.057037353515625,0.243743896484375,3,2102
34,0.251007080078125,56.1632388582015,0.056884765625,0.2509765625,3,2103
35,0.2581787109375,56.1871438581411,0.056793212890625,0.258087158203125,3,2104
36,0.265350341796875,56.2110488580807,0.0567626953125,0.2652587890625,3,2105
37,0.27252197265625,56.2349538580204,0.0567626953125,0.27239990234375,3,2106
38,0.279693603515625,56.25885885796,0.05682373046875,0.279541015625,3,2107
39,0.286865234375,56.2827638578997,0.056884765625,0.286712646484375,3,2108
40,0.294036865234375,56.3066688578393,0.05694580078125,0.29388427734375,3,2109
41,0.30120849609375,56.330573857779,0.056976318359375,0.30108642578125,3,2110
42,0.308380126953125,56.3544788577186,0.05694580078125,0.308258056640625,3,2111
43,0.3155517578125,56.3783838576583,0.056915283203125,0.3154296875,3,2112
44,0.322723388671875,56.4022888575979,0.056854248046875,0.32257080078125,3,2113
45,0.32989501953125,56.4261938575376,0.056732177734375,0.329803466796875,3,2114
46,0.337066650390625,56.4500988574772,0.056549072265625,0.33697509765625,3,2115
47,0.34423828125,56.4740038574168,0.056365966796875,0.344085693359375,3,2116
48,0.351409912109375,56.4979088573565,0.056182861328125,0.351348876953125,3,2117
49,0.35858154296875,56.5218138572961,0.055999755859375,0.35845947265625,3,2118
50,0.365753173828125,56.5457188572358,0.055816650390625,0.365631103515625,3,2119
51,0.3729248046875,56.5696238571754,0.05560302734375,0.372772216796875,3,2120
52,0.380096435546875,56.5935288571151,0.055419921875,0.37994384765625,3,2121
53,0.38726806640625,56.6174338570547,0.055206298828125,0.387115478515625,3,2122
54,0.394439697265625,56.6413388569944,0.055023193359375,0.394195556640625,3,2123
55,0.401611328125,56.665243856934,0.05474853515625,0.401397705078125,3,2124
56,0.408782958984375,56.6891488568737,0.054443359375,0.408660888671875,3,2125
57,0.41595458984375,56.7130538568133,0.05401611328125,0.415802001953125,3,2126
58,0.423126220703125,56.7369588567529,0.0535888671875,0.422882080078125,3,2127
59,0.4302978515625,56.7608638566926,0.053009033203125,0.430084228515625,3,2128
60,0.437469482421875,56.7847688566322,0.052398681640625,0.437286376953125,3,2129
61,0.44464111328125,56.8086738565719,0.051666259765625,0.444427490234375,3,2130
62,0.451812744140625,56.8325788565115,0.0509033203125,0.45166015625,3,2131
63,0.458984375,56.8564838564512,0.050079345703125,0.458740234375,3,2132
64,0.466156005859375,56.8803888563908,0.0493072509765625,0.4659423828125,3,2133
65,0.47332763671875,56.9042938563305,0.048406982421875,0.47314453125,3,2134
66,0.480499267578125,56.9281988562701,0.0475738525390625,0.4803466796875,3,2135
67,0.4876708984375,56.9521038562098,0.04671630859375,0.487548828125,3,2136
68,0.494842529296875,56.9760088561494,0.0458770751953125,0.494659423828125,3,2137
69,0.50201416015625,56.9999138560891,0.0450164794921875,0.501800537109375,3,2138
70,0.509185791015625,57.0238188560287,0.0442169189453125,0.509002685546875,3,2139
71,0.516357421875,57.0477238559683,0.043438720703125,0.516143798828125,3,2140
72,0.523529052734375,57.071628855908,0.042742919921875,0.523345947265625,3,2141
73,0.53070068359375,57.0955338558476,0.042138671875,0.530517578125,3,2142
74,0.537872314453125,57.1194388557873,0.0417083740234375,0.5377197265625,3,2143
75,0.5450439453125,57.1433438557269,0.04136962890625,0.544830322265625,3,2144
76,0.552215576171875,57.1672488556666,0.0411407470703125,0.552001953125,3,2145
77,0.55938720703125,57.1911538556062,0.04102783203125,0.559173583984375,3,2146
78,0.566558837890625,57.2150588555459,0.040948486328125,0.56634521484375,3,2147
79,0.57373046875,57.2389638554855,0.0392974853515625,0.57354736328125,3,2148
80,0.580902099609375,57.2628688554252,0.0389923095703125,0.58074951171875,3,2149
81,0.58807373046875,57.2867738553648,0.037237548828125,0.587921142578125,3,2150
82,0.595245361328125,57.3106788553044,0.03714599609375,0.595062255859375,3,2151
83,0.6024169921875,57.3345838552441,0.0372344970703125,0.60223388671875,3,2152
84,0.609588623046875,57.3584888551837,0.037322998046875,0.609375,3,2153
85,0.61676025390625,57.3823938551234,0.0374114990234375,0.61651611328125,3,2154
86,0.623931884765625,57.406298855063,0.037451171875,0.6236572265625,3,2155
87,0.631103515625,57.4302038550027,0.0375030517578125,0.63092041015625,3,2156
88,0.638275146484375,57.4541088549423,0.0374725341796875,0.638031005859375,3,2157
89,0.64544677734375,57.478013854882,0.037420654296875,0.645233154296875,3,2158
90,0.652618408203125,57.5019188548216,0.037335205078125,0.65240478515625,3,2159
91,0.6597900390625,57.5258238547613,0.0371826171875,0.65948486328125,3,2160
92,0.666961669921875,57.5497288547009,0.037030029296875,0.66668701171875,3,2161
93,0.67413330078125,57.5736338546405,0.0369049072265625,0.673858642578125,3,2162
