,Potential applied / V,Time / s,WE(1).Current / A,WE(1).Potential / V,Scan,Index,e / (A/s1/2),BaseLine / (A s-1/2),Fcurve / (A/s1/2),Ecurve / (A/s1/2),Dcurve / (A/s1/2),e Reconstructed / (A/s1/2)
134,-0.743408203125,237.933414399276,-0.00283203125000001,-0.742279052734375,3,10870,-0.000839216,-0.0010745899159804164,-0.4661342888651771,-0.000640767972632734,-1.176398045257731e-07,-0.46784976439359477
135,-0.744476318359375,237.954776399222,-0.00284423828124999,-0.743316650390625,3,10871,-0.000984661,-0.0010819015599933353,-0.4430101128293899,-0.0006617096221104468,-1.2169642235875684e-07,-0.44475384570791604
136,-0.74554443359375,237.976138399168,-0.00287780761718751,-0.744384765625,3,10872,-0.00105338,-0.0010894282625151267,-0.42040345356539155,-0.0006839577997865736,-1.260185236933176e-07,-0.42217696564621693
137,-0.746612548828125,237.997500399114,-0.00289001464843749,-0.745452880859375,3,10873,-0.000932823,-0.0010969549579902078,-0.39895042419633675,-0.0007069273700842181,-1.304941203987603e-07,-0.4007544370185316
138,-0.7476806640625,238.01886239906,-0.002886962890625,-0.74664306640625,3,10874,-0.000933196,-0.0011053418452205256,-0.37633264856083076,-0.0007333981863599202,-1.356687014605344e-07,-0.37817152426111267
139,-0.748748779296875,238.040224399006,-0.00290832519531251,-0.747650146484375,3,10875,-0.00107949,-0.001112438444817991,-0.3581990240888206,-0.0007565397278545212,-1.4020713872013482e-07,-0.36006814246863184
140,-0.74981689453125,238.061586398952,-0.00293884277343751,-0.748626708984375,3,10876,-0.00111932,-0.00111932,-0.34144975979759407,-0.0007796495925478976,-1.447529901108871e-07,-0.34334887414313203
141,-0.750885009765625,238.082948398898,-0.00295410156250001,-0.749725341796875,3,10877,-0.0010366,-0.001127061746937246,-0.323541157162036,-0.0008064584263841925,-1.500434792030247e-07,-0.32547482737883665
142,-0.751953125,238.104310398844,-0.002960205078125,-0.7513427734375,3,10878,-0.00111954,-0.001138459312357596,-0.2988708527144616,-0.0008475407560309816,-1.581861404293312e-07,-0.30085701096899065
143,-0.753021240234375,238.12567239879,-0.00299987792968751,-0.7525634765625,3,10879,-0.00128151,-0.0011470612580967866,-0.28150529872811014,-0.0008798643161285373,-1.646228732315094e-07,-0.28353238892520866
144,-0.75408935546875,238.147034398737,-0.003033447265625,-0.7525634765625,3,10880,-0.00127892,-0.0011470612580967866,-0.28150529872811014,-0.0008798643161285373,-1.646228732315094e-07,-0.28353238892520866
145,-0.755157470703125,238.168396398683,-0.0030548095703125,-0.7537841796875,3,10881,-0.00127184,-0.0011556631967892675,-0.26514876368255824,-0.0009133628154922693,-1.7132151299206824e-07,-0.26721796101635276
146,-0.7562255859375,238.189758398629,-0.003082275390625,-0.75469970703125,3,10882,-0.00140293,-0.0011621146490469504,-0.253508126780811,-0.0009392806588658951,-1.765237658934338e-07,-0.2556096986124898
147,-0.757293701171875,238.211120398575,-0.003131103515625,-0.7562255859375,3,10883,-0.00155773,-0.0011728670741742286,-0.23523160486005432,-0.000984038101821662,-1.8554759033632588e-07,-0.23738869558364054
148,-0.75836181640625,238.232482398521,-0.003173828125,-0.75714111328125,3,10884,-0.00140535,-0.0011793185264319123,-0.22490439962643136,-0.0010118564961966818,-1.911818174200925e-07,-0.22709576583087737
149,-0.759429931640625,238.253844398467,-0.0031768798828125,-0.75775146484375,3,10885,-0.00162615,-0.0011836194993015067,-0.21827271822681926,-0.0010308142864929443,-1.9503270156878664e-07,-0.22048734704531528
150,-0.760498046875,238.275206398413,-0.00328369140625,-0.75897216796875,3,10886,-0.00218526,-0.0011922214379939877,-0.20559023806997836,-0.0010697422101727102,-2.0296872121625295e-07,-0.20785240468686628
151,-0.761566162109375,238.296568398359,-0.00338134765625001,-0.760498046875,3,10887,-0.00203186,-0.0012029738631212658,-0.19076832864839857,-0.0011203543104648652,-2.133443771317695e-07,-0.19309187016636184
152,-0.76263427734375,238.317930398305,-0.00339355468749999,-0.76171875,3,10888,-0.00185552,-0.0012115758018137468,-0.17968395877253132,-0.0011624576777411362,-2.2202549809437224e-07,-0.1820582142775843
153,-0.763702392578125,238.339292398251,-0.00345764160156251,-0.76202392578125,3,10889,-0.00250928,-0.0012137262882485449,-0.17701499622232156,-0.001173213289387953,-2.2425042127095237e-07,-0.17940216005037932
154,-0.7647705078125,238.360654398197,-0.00362548828125001,-0.7635498046875,3,10890,-0.00292205,-0.001224478713375823,-0.16425320235069096,-0.0012284042384476598,-2.3571396525579013e-07,-0.16670632101647972
155,-0.765838623046875,238.382016398143,-0.00371398925781249,-0.76385498046875,3,10891,-0.00263858,-0.0012266291927639107,-0.16181345078332018,-0.0012397298469781616,-2.3807605040461736e-07,-0.16428004789911266
156,-0.76690673828125,238.403378398089,-0.00377197265625,-0.76507568359375,3,10892,-0.00312021,-0.0012352311385031012,-0.1524114626343446,-0.0012860139919055704,-2.4776350645194084e-07,-0.15493295552825972
157,-0.767974853515625,238.424740398035,-0.00397338867187499,-0.7666015625,3,10893,-0.00373665,-0.0012459835636303793,-0.14142344630057382,-0.001346130998005324,-2.6042899878615126e-07,-0.1440158212912083
158,-0.76904296875,238.446102397981,-0.0041229248046875,-0.76751708984375,3,10894,-0.00402569,-0.001252435015888063,-0.1352146336894403,-0.001383442013562182,-2.683369789486051e-07,-0.1378507790558695
159,-0.770111083984375,238.467464397928,-0.00432434082031249,-0.76904296875,3,10895,-0.0046596,-0.0012631874410153413,-0.12546641280195434,-0.0014477581808811774,-2.820541476329759e-07,-0.12817764047799846
160,-0.77117919921875,238.488826397874,-0.0045623779296875,-0.7696533203125,3,10896,-0.00531435,-0.001267488406838227,-0.12176683229352185,-0.0014742476539362187,-2.877353763942245e-07,-0.1245088560896727
161,-0.772247314453125,238.51018839782,-0.004833984375,-0.7708740234375,3,10897,-0.00600608,-0.001276090345530708,-0.11469171339240843,-0.001528567269252136,-2.994434396258429e-07,-0.11749667045063089
162,-0.7733154296875,238.531550397766,-0.005145263671875,-0.77239990234375,3,10898,-0.00697551,-0.001286842770657986,-0.10642308058539039,-0.0015990419748487725,-3.147507035465968e-07,-0.1093092800816007
163,-0.774383544921875,238.552912397712,-0.00555419921875,-0.77301025390625,3,10899,-0.0084577,-0.0012911437435275813,-0.10328501852355512,-0.0016280522589000744,-3.2109051007800953e-07,-0.10620453561649286
164,-0.77545166015625,238.574274397658,-0.00609741210937501,-0.77392578125,3,10900,-0.0104234,-0.0012975951957852642,-0.09875057008289648,-0.0016724653981194132,-3.3084043862405366e-07,-0.10172096151723978
165,-0.776519775390625,238.595636397604,-0.0068084716796875,-0.77545166015625,3,10901,-0.013172,-0.0013083476209125424,-0.09163120479182728,-0.001748931519814864,-3.4775264066758713e-07,-0.09468883168519536
166,-0.777587890625,238.61699839755,-0.00780639648437501,-0.7763671875,3,10902,-0.0173823,-0.0013147990802169357,-0.08760838112053494,-0.0017963108371771295,-3.5831215355176754e-07,-0.09071984935008255
167,-0.778656005859375,238.638360397496,-0.00933227539062501,-0.777587890625,3,10903,-0.025912,-0.0013234010189094158,-0.08251799894102893,-0.0018612747865258677,-3.7289192358015567e-07,-0.08570304763838779
168,-0.77972412109375,238.659722397442,-0.012188720703125,-0.77789306640625,3,10904,-0.0454557,-0.0013255514982975043,-0.08129230949101238,-0.0018778406425322585,-3.766286231932527e-07,-0.08449607826046533
169,-0.780792236328125,238.681084397388,-0.01754150390625,-0.7794189453125,3,10905,-0.0708293,-0.0013363039234247824,-0.07543158740975922,-0.0019626567675305804,-3.95881389857015e-07,-0.07873094398210442
170,-0.7818603515625,238.702446397334,-0.0238555908203125,-0.78094482421875,3,10906,-0.0833593,-0.0013470563485520606,-0.06999339070057076,-0.002050851449752348,-4.161182987752613e-07,-0.07339171461717395
171,-0.782928466796875,238.72380839728,-0.0284149169921875,-0.7818603515625,3,10907,-0.08016,-0.001353507807856454,-0.06692051755016358,-0.002105427860633704,-4.2875366130937896e-07,-0.07037988197231505
172,-0.78399658203125,238.745170397226,-0.0310791015625,-0.782470703125,3,10908,-0.0722974,-0.0013578087736793396,-0.06494725764088734,-0.0021425155104315527,-4.37389652688813e-07,-0.06844801931465093
173,-0.785064697265625,238.766532397172,-0.0326416015625,-0.78338623046875,3,10909,-0.0651202,-0.0013642602259370225,-0.06209592454975162,-0.002199216278038447,-4.506708772904756e-07,-0.06565985172460438
174,-0.7861328125,238.787894397119,-0.033624267578125,-0.784912109375,3,10910,-0.0597302,-0.0013750126510643007,-0.05761915474897735,-0.0022966150836449296,-4.737084381944264e-07,-0.06129125619212478
175,-0.787200927734375,238.809256397065,-0.034375,-0.7861328125,3,10911,-0.0554911,-0.0013836145968034912,-0.05427125871510998,-0.002377190489112392,-4.929835214460582e-07,-0.05803255678454731
176,-0.78826904296875,238.830618397011,-0.034893798828125,-0.7867431640625,3,10912,-0.0516707,-0.001387915562626377,-0.0526709827015808,-0.002418377973439578,-5.029131815921567e-07,-0.05647777915082835
177,-0.789337158203125,238.851980396957,-0.035272216796875,-0.78826904296875,3,10913,-0.0485165,-0.001398667987753655,-0.048873698637525685,-0.002524011736947463,-5.286211660627826e-07,-0.052796906983392865
178,-0.7904052734375,238.873342396903,-0.035565185546875,-0.7891845703125,3,10914,-0.0459004,-0.0014051194400113388,-0.04672803153358254,-0.0025892435236176685,-5.446724861469969e-07,-0.050722939169697695
179,-0.791473388671875,238.894704396849,-0.0358001708984375,-0.7904052734375,3,10915,-0.0435418,-0.001413721378703819,-0.04401295409510458,-0.0026784116380043493,-5.668349243485203e-07,-0.04810565394673709
180,-0.79254150390625,238.916066396795,-0.0359619140625,-0.791015625,3,10916,-0.0413779,-0.0014180223515734142,-0.042715158722940655,-0.002723945114180856,-5.782520444166093e-07,-0.04685770444073934
181,-0.793609619140625,238.937428396741,-0.036083984375,-0.79254150390625,3,10917,-0.0395801,-0.0014287747767006923,-0.039635634036051935,-0.0028405804183848607,-6.078110156308428e-07,-0.04390559704215312
182,-0.794677734375,238.958790396687,-0.0361907958984375,-0.79345703125,3,10918,-0.0379561,-0.001435226228958376,-0.037895539087932174,-0.002912501548194963,-6.262667705330642e-07,-0.04224389313185605
183,-0.795745849609375,238.980152396633,-0.0362579345703125,-0.79437255859375,3,10919,-0.0363808,-0.0014416776882627685,-0.036231836509474834,-0.002985891985440128,-6.452829123605741e-07,-0.04066005146609009
184,-0.79681396484375,239.001514396579,-0.03629150390625,-0.79559326171875,3,10920,-0.0347953,-0.0014502796269552495,-0.034126628165939116,-0.0030860491511915163,-6.715389065048296e-07,-0.03866362848299239
185,-0.797882080078125,239.022876396525,-0.036273193359375,-0.7965087890625,3,10921,-0.0333838,-0.0014567310792129324,-0.03262839117006069,-0.003162906287943865,-6.919296022591004e-07,-0.03724872046681974
186,-0.7989501953125,239.044238396471,-0.0362548828125,-0.79742431640625,3,10922,-0.0320014,-0.0014631825314706162,-0.031195930203531064,-0.003241262857790529,-7.129394069159181e-07,-0.03590108853219912
187,-0.800018310546875,239.065600396417,-0.036175537109375,-0.79833984375,3,10923,-0.0306273,-0.0014696339907750086,-0.029826356085676152,-0.00332112527528347,-7.345871397876266e-07,-0.03461784993887442
188,-0.80108642578125,239.086962396363,-0.0360931396484375,-0.79925537109375,3,10924,-0.0294013,-0.0014760854430326915,-0.02851691086528943,-0.003402498280857536,-7.56892119374102e-07,-0.03339625148129904
189,-0.802154541015625,239.10832439631,-0.0359771728515625,-0.8013916015625,3,10925,-0.028165,-0.001491138841029565,-0.025680753908337264,-0.003598259799757973,-8.116063780403039e-07,-0.030770964155502845
190,-0.80322265625,239.129686396256,-0.0358428955078125,-0.8026123046875,3,10926,-0.0269651,-0.0014997407797220459,-0.02418860383799839,-0.0037138285480127274,-8.446294502976002e-07,-0.02940301779518346
191,-0.804290771484375,239.151048396202,-0.0356781005859375,-0.80291748046875,3,10927,-0.0257395,-0.0015018912591101344,-0.023829315962439847,-0.003743141086356799,-8.530930311547234e-07,-0.029075201400937934
192,-0.80535888671875,239.172410396148,-0.035491943359375,-0.80352783203125,3,10928,-0.0248069,-0.0015061922319797296,-0.023126668830164634,-0.0038022698763009724,-8.70275508083631e-07,-0.028436001213953423
193,-0.806427001953125,239.193772396094,-0.035333251953125,-0.80535888671875,3,10929,-0.02371,-0.001519095143541805,-0.021140615116718782,-0.003983668415595579,-9.239272422235269e-07,-0.02664430260309839
194,-0.8074951171875,239.21513439604,-0.0350921630859375,-0.80596923828125,3,10930,-0.0226066,-0.0015233961093646907,-0.02051724982017889,-0.00404546416961709,-9.42536275303702e-07,-0.026087052635435974
195,-0.808563232421875,239.236496395986,-0.03487548828125,-0.80718994140625,3,10931,-0.0211685,-0.0015319980480571717,-0.019325119095683258,-0.00417103170352629,-9.808862564485492e-07,-0.02502912973352317
196,-0.80963134765625,239.257858395932,-0.034539794921875,-0.80810546875,3,10932,-0.0209297,-0.0015384495073615641,-0.018476701280755747,-0.004266920851624178,-1.0106692559757126e-06,-0.024283082308997464
197,-0.810699462890625,239.279220395878,-0.0345123291015625,-0.809326171875,3,10933,-0.020904,-0.001547051446054045,-0.017403134234627905,-0.004397027225743747,-1.051791193008326e-06,-0.023348264697618706
198,-0.811767578125,239.300582395824,-0.03426513671875,-0.81024169921875,3,10934,-0.0186552,-0.001553502898311728,-0.016639096855143053,-0.004496273220351299,-1.0837268741469636e-06,-0.022689956700680226
199,-0.812835693359375,239.32194439577,-0.0338409423828125,-0.811767578125,3,10935,-0.0179651,-0.001564255323439007,-0.01543951078160643,-0.004664791317421698,-1.1391221472748357e-06,-0.02166969654461441
200,-0.81390380859375,239.343306395716,-0.033734130859375,-0.81329345703125,3,10936,-0.0189507,-0.0015750077485662851,-0.014326408172908731,-0.004837089586040548,-1.1973486959386835e-06,-0.020739702856211503
201,-0.814971923828125,239.364668395662,-0.033685302734375,-0.81329345703125,3,10937,-0.0178824,-0.0015750077485662851,-0.014326408172908731,-0.004837089586040548,-1.1973486959386835e-06,-0.020739702856211503
202,-0.8160400390625,239.386030395608,-0.0333221435546875,-0.81512451171875,3,10938,-0.0157719,-0.0015879106601283614,-0.01309609626067022,-0.005048636758858262,-1.2711620690147622e-06,-0.019733914841725857
203,-0.817108154296875,239.407392395554,-0.0329681396484375,-0.81573486328125,3,10939,-0.0162891,-0.001592211625951247,-0.012709936639298015,-0.005120268031685286,-1.2967640818373927e-06,-0.019423713061016385
204,-0.81817626953125,239.428754395501,-0.032989501953125,-0.81695556640625,3,10940,-0.0169438,-0.0016008135646437271,-0.011971440685556804,-0.005265133256902324,-1.34952528383928e-06,-0.018838737032386695
205,-0.819244384765625,239.450116395447,-0.0328125,-0.81787109375,3,10941,-0.0150116,-0.0016072650239481205,-0.011445866509393346,-0.005375133193379909,-1.3905001017233281e-06,-0.0184296552268231
206,-0.8203125,239.471478395393,-0.0324127197265625,-0.81878662109375,3,10942,-0.0144202,-0.0016137164762058034,-0.01094336680239403,-0.005486238315039079,-1.4327188174612575e-06,-0.01804475431245637
207,-0.821380615234375,239.492840395339,-0.032318115234375,-0.82000732421875,3,10943,-0.0151322,-0.0016223184148982843,-0.010307515316015543,-0.005636009035025062,-1.491010895889756e-06,-0.017567333776834778
208,-0.82244873046875,239.514202395285,-0.032208251953125,-0.8209228515625,3,10944,-0.0146038,-0.0016287698742026768,-0.009854991345609628,-0.005749488463857847,-1.5362810043452635e-06,-0.0172347859646745
209,-0.823516845703125,239.535564395231,-0.0320068359375,-0.82244873046875,3,10945,-0.0139542,-0.0016395222922832454,-0.009144501887283073,-0.005940636578803854,-1.6148056485812579e-06,-0.01672627556401875
210,-0.8245849609375,239.556926395177,-0.031829833984375,-0.8233642578125,3,10946,-0.0138773,-0.0016459737515876387,-0.008743036919776489,-0.006056430419675509,-1.663833893877812e-06,-0.016447104924933516
211,-0.825653076171875,239.578288395123,-0.0317108154296875,-0.82427978515625,3,10947,-0.0136417,-0.0016524252038453216,-0.008359197610898792,-0.006172968901969817,-1.7143504508858138e-06,-0.016186306067164816
212,-0.82672119140625,239.599650395069,-0.03154296875,-0.8251953125,3,10948,-0.0133037,-0.001658876663149714,-0.007992209333286045,-0.00629017933010945,-1.7664005996797104e-06,-0.01594303172714489
213,-0.827789306640625,239.621012395015,-0.031414794921875,-0.826416015625,3,10949,-0.0132307,-0.001667478601842195,-0.007527831388565584,-0.006447371725837597,-1.8382668823116566e-06,-0.015644519983127686
214,-0.828857421875,239.642374394961,-0.031298828125,-0.82763671875,3,10950,-0.0130784,-0.001676080540534676,-0.0070904355793911245,-0.006605429533489556,-1.9130565885398963e-06,-0.015373858710003897
215,-0.829925537109375,239.663736394907,-0.031182861328125,-0.82855224609375,3,10951,-0.0128501,-0.0016825319927923589,-0.006779149247489773,-0.006724418533036579,-1.9711386840580063e-06,-0.01518807091200277
216,-0.83099365234375,239.685098394853,-0.031060791015625,-0.8294677734375,3,10952,-0.0126353,-0.0016889834450500426,-0.006481529097213461,-0.006843689475357449,-2.0309839043398747e-06,-0.01501623300152529
217,-0.832061767578125,239.706460394799,-0.030950927734375,-0.831298828125,3,10953,-0.0125797,-0.001701886356612118,-0.005924913484871661,-0.007082697600205919,-2.156179422065739e-06,-0.014711653621111763
218,-0.8331298828125,239.727822394745,-0.03087158203125,-0.8319091796875,3,10954,-0.012623,-0.0017061873294817132,-0.00575020752706381,-0.007162397447890561,-2.1996030441989804e-06,-0.014620991907480283
219,-0.834197998046875,239.749184394691,-0.030810546875,-0.83251953125,3,10955,-0.0126731,-0.001710488295304599,-0.005580653339520834,-0.0072420615588979845,-2.2439009439580484e-06,-0.014535447094667375
220,-0.83526611328125,239.770546394638,-0.03076171875,-0.83465576171875,3,10956,-0.0125786,-0.0017255416933014724,-0.005025627976921493,-0.007520145122435979,-2.406086573909373e-06,-0.014273720879232853
221,-0.836334228515625,239.791908394584,-0.0306915283203125,-0.8349609375,3,10957,-0.0124369,-0.0017276921797362704,-0.004950979060271844,-0.007559722453099369,-2.4301935863637603e-06,-0.014240823886693846
222,-0.83740234375,239.81327039453,-0.0306365966796875,-0.83648681640625,3,10958,-0.0124752,-0.001738444597816839,-0.004594041310926607,-0.00775677394206262,-2.554399449606303e-06,-0.014091814250255671
223,-0.838470458984375,239.834632394476,-0.0306060791015625,-0.8367919921875,3,10959,-0.0125286,-0.0017405950842516362,-0.0045258030313565225,-0.0077959866409883566,-2.579992115035159e-06,-0.01406496474871155
224,-0.83953857421875,239.855994394422,-0.0305816650390625,-0.83831787109375,3,10960,-0.0126249,-0.0017513475093789152,-0.0041995178768646805,-0.007990815185874658,-2.7118524530050323e-06,-0.013944392424571258
225,-0.840606689453125,239.877356394368,-0.0305816650390625,-0.83892822265625,3,10961,-0.0126801,-0.0017556484822485105,-0.004075688086795653,-0.008068084790757069,-2.766464271569685e-06,-0.013902187824072803
226,-0.8416748046875,239.898718394314,-0.0305694580078125,-0.84014892578125,3,10962,-0.0126601,-0.0017642504209409906,-0.0038388750131959294,-0.00822128361522671,-2.8790085140128635e-06,-0.013827288057877642
227,-0.842742919921875,239.92008039426,-0.03056640625,-0.84136962890625,3,10963,-0.0126836,-0.0017728523596334715,-0.0036158216853455073,-0.008372440940906743,-2.9961300921915403e-06,-0.013764111115977914
228,-0.84381103515625,239.941442394206,-0.03056640625,-0.84228515625,3,10964,-0.0127162,-0.0017793038118911553,-0.0034570788469630424,-0.008484282623579942,-3.0870867796639197e-06,-0.013723752369213804
229,-0.844879150390625,239.962804394152,-0.0305755615234375,-0.843505859375,3,10965,-0.0127294,-0.0017879057505836354,-0.0032562093373265607,-0.008631117449998893,-3.212670963287251e-06,-0.013678445208872377
230,-0.845947265625,239.984166394098,-0.030584716796875,-0.8441162109375,3,10966,-0.0128424,-0.0017922067234532307,-0.0031601945731358186,-0.008703465173226227,-3.2773656018779914e-06,-0.013659143835417154
231,-0.847015380859375,240.005528394044,-0.03062744140625,-0.845947265625,3,10967,-0.0130873,-0.0018051096350153069,-0.0028888058913814673,-0.008915748451540865,-3.4793692335444806e-06,-0.013613143347171182
232,-0.84808349609375,240.02689039399,-0.030682373046875,-0.84686279296875,3,10968,-0.0130904,-0.0018115610872729898,-0.0027619807084382822,-0.009018963576860167,-3.584991727904724e-06,-0.013596090364299344
233,-0.849151611328125,240.048252393936,-0.03070068359375,-0.84808349609375,3,10969,-0.0129545,-0.0018201630259654707,-0.002601499060466384,-0.009153243340264735,-3.7308246114550942e-06,-0.013578636251308045
234,-0.8502197265625,240.069614393882,-0.0307220458984375,-0.8489990234375,3,10970,-0.0130584,-0.0018266144782231536,-0.0024872873042336378,-0.009251271990562,-3.844078032896365e-06,-0.013569017851051688
235,-0.851287841796875,240.090976393829,-0.0307769775390625,-0.8502197265625,3,10971,-0.0132294,-0.0018352164239623442,-0.0023427662792861095,-0.009378145923101227,-4.000446823821994e-06,-0.013560129073173503
236,-0.85235595703125,240.112338393775,-0.0308319091796875,-0.85113525390625,3,10972,-0.0132475,-0.001841667876220027,-0.0022399134836552136,-0.009470255007110935,-4.12188211478121e-06,-0.013555958249100957
237,-0.853424072265625,240.133700393721,-0.030877685546875,-0.85235595703125,3,10973,-0.0133063,-0.001850269814912508,-0.0021097659391509224,-0.009588755308918064,-4.289547184757508e-06,-0.013553080610166251
238,-0.8544921875,240.155062393667,-0.03094482421875,-0.853271484375,3,10974,-0.0135734,-0.0018567212671701918,-0.0020171423911311674,-0.009674229086137878,-4.419755000649751e-06,-0.013552512499439886
239,-0.855560302734375,240.176424393613,-0.0310394287109375,-0.8544921875,3,10975,-0.0135906,-0.0018653232129093814,-0.0018999386063753066,-0.00978341869863285,-4.599532086123848e-06,-0.013553280050003662
240,-0.85662841796875,240.197786393559,-0.0310791015625,-0.85540771484375,3,10976,-0.0134053,-0.0018717746651670652,-0.0018165269579660955,-0.009861569651068155,-4.7391456665497976e-06,-0.013554610419867866
241,-0.857696533203125,240.219148393505,-0.0311248779296875,-0.85601806640625,3,10977,-0.0134919,-0.0018760756309899509,-0.0017629637168033669,-0.009911822203567757,-4.834566864885415e-06,-0.013555696118225961
242,-0.8587646484375,240.240510393451,-0.0312042236328125,-0.8575439453125,3,10978,-0.0138547,-0.001886828056117229,-0.0016358638662983195,-0.010030735991687792,-5.081606918980131e-06,-0.01355850952102232
243,-0.859832763671875,240.261872393397,-0.0313323974609375,-0.85845947265625,3,10979,-0.0142628,-0.0018932795154216215,-0.001564045626002263,-0.010097313341848296,-5.23584710189746e-06,-0.013559874330374078
244,-0.86090087890625,240.283234393343,-0.0314453125,-0.85968017578125,3,10980,-0.013553,-0.0019018814541141025,-0.0014731685902585896,-0.010180297478648136,-5.448804094353107e-06,-0.013560796327115182
245,-0.861968994140625,240.304596393289,-0.0313690185546875,-0.860595703125,3,10981,-0.0133898,-0.0019083329063717853,-0.001408493121227213,-0.010238067125381736,-5.614184267324109e-06,-0.013560507337248059
246,-0.863037109375,240.325958393235,-0.031500244140625,-0.86181640625,3,10982,-0.0139259,-0.0019169348450642663,-0.001326654281237835,-0.010308957623249257,-5.842521807847045e-06,-0.013558389271359205
247,-0.864105224609375,240.347320393181,-0.0315643310546875,-0.863037109375,3,10983,-0.0137508,-0.0019255367837567473,-0.0012495705910109017,-0.010372648102471635,-6.080141468580178e-06,-0.013553835618707865
248,-0.86517333984375,240.368682393127,-0.0316253662109375,-0.86395263671875,3,10984,-0.0137586,-0.0019319882430611397,-0.0011947115267446453,-0.01041557780152418,-6.264673940018213e-06,-0.013548542245269983
249,-0.866241455078125,240.390044393073,-0.031695556640625,-0.8648681640625,3,10985,-0.0138972,-0.0019384396953188235,-0.0011422609594026964,-0.01045428046475342,-6.454803744456923e-06,-0.013541435923219396
250,-0.8673095703125,240.41140639302,-0.031787109375,-0.86578369140625,3,10986,-0.013962,-0.0019448911475765064,-0.0010921130918781566,-0.010488691359067845,-6.650700687575887e-06,-0.013532346299210083
251,-0.868377685546875,240.432768392966,-0.031854248046875,-0.86669921875,3,10987,-0.0138019,-0.0019513426068808988,-0.0010441667791813325,-0.01051875261135005,-6.852539727936343e-06,-0.013521114537140217
252,-0.86944580078125,240.454130392912,-0.0319000244140625,-0.86822509765625,3,10988,-0.0137902,-0.001962095032008178,-0.000968888178566159,-0.010559053972140164,-7.202633479578926e-06,-0.01349723981619408
253,-0.870513916015625,240.475492392858,-0.0319732666015625,-0.869140625,3,10989,-0.013794,-0.0019685464842658608,-0.0009263517724806044,-0.01057728741507257,-7.421212237680958e-06,-0.013479606884056717
254,-0.87158203125,240.496854392804,-0.0320220947265625,-0.8697509765625,3,10990,-0.0136997,-0.001972847457135456,-0.0008990367451656147,-0.010586944618914658,-7.570602071565107e-06,-0.013466399423287295
255,-0.872650146484375,240.51821639275,-0.0320770263671875,-0.8709716796875,3,10991,-0.0136982,-0.001981449395827937,-0.0008467992700772932,-0.010600230598145143,-7.878457737226001e-06,-0.0134363577217876
256,-0.87371826171875,240.539578392696,-0.032135009765625,-0.87249755859375,3,10992,-0.0137079,-0.001992201820955215,-0.0007857497659900743,-0.010605488584201099,-8.280928974524352e-06,-0.013391721100120914
257,-0.874786376953125,240.560940392642,-0.032196044921875,-0.87371826171875,3,10993,-0.013698,-0.002000803759647696,-0.0007400946978882688,-0.010600599758981906,-8.617648999464105e-06,-0.013350115865517334
258,-0.8758544921875,240.582302392588,-0.0322509765625,-0.8746337890625,3,10994,-0.0136108,-0.002007255211905379,-0.0007076028486660718,-0.010591635360094205,-8.879137437684518e-06,-0.01331537255810334
259,-0.876922607421875,240.603664392534,-0.032293701171875,-0.87554931640625,3,10995,-0.0135486,-0.002013706664163062,-0.0006765374659067346,-0.010578146349404906,-9.148554243212595e-06,-0.013277539033717915
260,-0.87799072265625,240.62502639248,-0.032342529296875,-0.87677001953125,3,10996,-0.0134874,-0.0020223086099022524,-0.0006372280190962183,-0.010553163658530635,-9.520525960841232e-06,-0.013222220813489947
261,-0.879058837890625,240.646388392426,-0.032379150390625,-0.87738037109375,3,10997,-0.0133711,-0.002026609575725138,-0.0006184383182812549,-0.010537694371749316,-9.712140576612508e-06,-0.013192454406332321
262,-0.880126953125,240.667750392372,-0.0324127197265625,-0.87860107421875,3,10998,-0.0133388,-0.002035211514417619,-0.0005825046855141872,-0.010500858300254363,-1.0107007489302672e-05,-0.013128681507675473
263,-0.881195068359375,240.689112392318,-0.0324554443359375,-0.880126953125,3,10999,-0.0132538,-0.002045963939544897,-0.0005405093467890168,-0.010443903981900541,-1.0623223109798983e-05,-0.013041000491344254
264,-0.88226318359375,240.710474392264,-0.032476806640625,-0.88134765625,3,11000,-0.0130723,-0.002054565878237378,-0.000509103685463467,-0.010389779257465037,-1.105509768808059e-05,-0.012964503918853964
265,-0.883331298828125,240.731836392211,-0.0324920654296875,-0.88226318359375,3,11001,-0.0129806,-0.0020610173375417706,-0.00048675284590310745,-0.010344295259147136,-1.139047642112039e-05,-0.012903455919013134
266,-0.8843994140625,240.753198392157,-0.0325164794921875,-0.88287353515625,3,11002,-0.0129527,-0.0020653183033646563,-0.00047240014942512873,-0.010311685163061796,-1.1619689963578602e-05,-0.012861023305815159
267,-0.885467529296875,240.774560392103,-0.0325439453125,-0.88470458984375,3,11003,-0.0128981,-0.0020782212149267325,-0.0004318317442696733,-0.01020314248303171,-1.2335350735788345e-05,-0.012725530792963903
268,-0.88653564453125,240.795922392049,-0.0325653076171875,-0.885009765625,3,11004,-0.01274,-0.0020803717013615297,-0.00042541746688330663,-0.010183524058862034,-1.2458837231682726e-05,-0.012701772064338554
269,-0.887603759765625,240.817284391995,-0.032568359375,-0.88653564453125,3,11005,-0.0126262,-0.002091124126488808,-0.00039474724041877997,-0.01007909375067519,-1.3095041005724148e-05,-0.012578060158588502
