Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A);Current range;Cutoffs
330.421819165765;-0.16748046875;0;1;-0.0499969482421875;100 mA;
330.43181916574;-0.194000244140625;0.00999999997475243;2;-0.0500030517578125;100 mA;
330.441819165715;-0.211334228515625;0.0199999999495049;3;-0.050006103515625;100 mA;
330.451819165689;-0.22430419921875;0.0299999999242573;4;-0.050006103515625;100 mA;
330.461819165664;-0.234710693359375;0.0399999998990097;5;-0.050006103515625;100 mA;
330.471819165639;-0.243499755859375;0.0499999998737621;6;-0.05001220703125;100 mA;
330.481819165614;-0.251220703125;0.0599999998485146;7;-0.05;100 mA;
330.491819165588;-0.258209228515625;0.069999999823267;8;-0.0500091552734375;100 mA;
330.501819165563;-0.26458740234375;0.0799999997980194;9;-0.050006103515625;100 mA;
330.511819165538;-0.270477294921875;0.0899999997727718;10;-0.0500030517578125;100 mA;
330.521819165513;-0.27606201171875;0.0999999997475243;11;-0.050006103515625;100 mA;
330.531819165487;-0.281341552734375;0.109999999722277;12;-0.05;100 mA;
330.541819165462;-0.286376953125;0.119999999697029;13;-0.050006103515625;100 mA;
330.551819165437;-0.29119873046875;0.129999999671782;14;-0.0500091552734375;100 mA;
330.561819165412;-0.295806884765625;0.139999999646534;15;-0.0500030517578125;100 mA;
330.571819165386;-0.300262451171875;0.149999999621286;16;-0.050006103515625;100 mA;
330.581819165361;-0.304534912109375;0.159999999596039;17;-0.050006103515625;100 mA;
330.591819165336;-0.30865478515625;0.169999999570791;18;-0.0500030517578125;100 mA;
330.601819165311;-0.312652587890625;0.179999999545544;19;-0.05;100 mA;
330.611819165285;-0.3165283203125;0.189999999520296;20;-0.0500030517578125;100 mA;
330.62181916526;-0.32025146484375;0.199999999495049;21;-0.050006103515625;100 mA;
330.631819165235;-0.323883056640625;0.209999999469801;22;-0.0500030517578125;100 mA;
330.64181916521;-0.327392578125;0.219999999444553;23;-0.050006103515625;100 mA;
330.651819165184;-0.330780029296875;0.229999999419306;24;-0.0500030517578125;100 mA;
330.661819165159;-0.3341064453125;0.239999999394058;25;-0.0500091552734375;100 mA;
330.671819165134;-0.33734130859375;0.249999999368811;26;-0.0500091552734375;100 mA;
330.681819165109;-0.340484619140625;0.259999999343563;27;-0.0500091552734375;100 mA;
330.691819165083;-0.34356689453125;0.269999999318316;28;-0.05;100 mA;
330.701819165058;-0.346588134765625;0.279999999293068;29;-0.050006103515625;100 mA;
330.711819165033;-0.349517822265625;0.28999999926782;30;-0.0500030517578125;100 mA;
330.721819165008;-0.3524169921875;0.299999999242573;31;-0.050006103515625;100 mA;
330.731819164982;-0.355224609375;0.309999999217325;32;-0.050006103515625;100 mA;
330.741819164957;-0.3580322265625;0.319999999192078;33;-0.0500030517578125;100 mA;
330.751819164932;-0.360748291015625;0.32999999916683;34;-0.0500030517578125;100 mA;
330.761819164907;-0.363433837890625;0.339999999141583;35;-0.05;100 mA;
330.771819164881;-0.366058349609375;0.349999999116335;36;-0.0500030517578125;100 mA;
330.781819164856;-0.36865234375;0.359999999091087;37;-0.0500091552734375;100 mA;
330.791819164831;-0.3712158203125;0.36999999906584;38;-0.0500091552734375;100 mA;
330.801819164806;-0.373748779296875;0.379999999040592;39;-0.050006103515625;100 mA;
330.81181916478;-0.376251220703125;0.389999999015345;40;-0.0500030517578125;100 mA;
330.821819164755;-0.37872314453125;0.399999998990097;41;-0.050006103515625;100 mA;
330.83181916473;-0.38116455078125;0.40999999896485;42;-0.0500030517578125;100 mA;
330.841819164705;-0.383575439453125;0.419999998939602;43;-0.050006103515625;100 mA;
330.851819164679;-0.385955810546875;0.429999998914354;44;-0.050006103515625;100 mA;
330.861819164654;-0.388336181640625;0.439999998889107;45;-0.0500030517578125;100 mA;
330.871819164629;-0.390655517578125;0.449999998863859;46;-0.0500030517578125;100 mA;
330.881819164604;-0.392974853515625;0.459999998838612;47;-0.0500030517578125;100 mA;
330.891819164578;-0.395294189453125;0.469999998813364;48;-0.05;100 mA;
330.901819164553;-0.3975830078125;0.479999998788116;49;-0.0500030517578125;100 mA;
330.911819164528;-0.39984130859375;0.489999998762869;50;-0.0499969482421875;100 mA;
330.921819164503;-0.402099609375;0.499999998737621;51;-0.050006103515625;100 mA;
330.931819164477;-0.40435791015625;0.509999998712374;52;-0.050006103515625;100 mA;
330.941819164452;-0.406585693359375;0.519999998687126;53;-0.050006103515625;100 mA;
330.951819164427;-0.4088134765625;0.529999998661879;54;-0.050006103515625;100 mA;
330.961819164402;-0.411041259765625;0.539999998636631;55;-0.0500030517578125;100 mA;
330.971819164376;-0.413238525390625;0.549999998611383;56;-0.050006103515625;100 mA;
