Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A);Current range;Cutoffs
387.574348021469;-0.490509033203125;0;1;-0.32952880859375;1 A;
387.575648021466;-0.54150390625;0.00129999999671782;2;-0.329742431640625;1 A;
387.576948021462;-0.5714111328125;0.00259999999343563;3;-0.329803466796875;1 A;
387.578248021459;-0.5921630859375;0.00389999999015345;4;-0.32977294921875;1 A;
387.579548021456;-0.609344482421875;0.00519999998687126;5;-0.329803466796875;1 A;
387.580848021452;-0.623687744140625;0.00649999998358908;6;-0.329833984375;1 A;
387.582148021449;-0.63568115234375;0.00779999998030689;7;-0.329833984375;1 A;
387.583448021446;-0.64703369140625;0.00909999997702471;8;-0.329864501953125;1 A;
387.584748021443;-0.658416748046875;0.0103999999737425;9;-0.32989501953125;1 A;
387.586048021439;-0.669677734375;0.0116999999704603;10;-0.329864501953125;1 A;
387.587348021436;-0.680816650390625;0.0129999999671782;11;-0.329864501953125;1 A;
387.588648021433;-0.69195556640625;0.014299999963896;12;-0.32989501953125;1 A;
387.589948021429;-0.702972412109375;0.0155999999606138;13;-0.329803466796875;1 A;
387.591248021426;-0.713775634765625;0.0168999999573316;14;-0.329864501953125;1 A;
387.592548021423;-0.724151611328125;0.0181999999540494;15;-0.329833984375;1 A;
387.59384802142;-0.73394775390625;0.0194999999507672;16;-0.329864501953125;1 A;
387.595148021416;-0.742828369140625;0.020799999947485;17;-0.329864501953125;1 A;
387.596448021413;-0.75042724609375;0.0220999999442029;18;-0.329833984375;1 A;
387.59774802141;-0.7574462890625;0.0233999999409207;19;-0.329925537109375;1 A;
387.599048021406;-0.762939453125;0.0246999999376385;20;-0.32989501953125;1 A;
387.600348021403;-0.7666015625;0.0259999999343563;21;-0.329925537109375;1 A;
387.6016480214;-0.767822265625;0.0272999999310741;22;-0.3299560546875;1 A;
387.602948021397;-0.76629638671875;0.0285999999277919;23;-0.329986572265625;1 A;
387.604248021393;-0.7647705078125;0.0298999999245098;24;-0.329986572265625;1 A;
387.60554802139;-0.7635498046875;0.0311999999212276;25;-0.329986572265625;1 A;
387.606848021387;-0.76324462890625;0.0324999999179454;26;-0.329986572265625;1 A;
387.608148021383;-0.7623291015625;0.0337999999146632;27;-0.329986572265625;1 A;
387.60944802138;-0.7623291015625;0.035099999911381;28;-0.329986572265625;1 A;
387.610748021377;-0.7623291015625;0.0363999999080988;29;-0.3299560546875;1 A;
387.612048021374;-0.76171875;0.0376999999048167;30;-0.329986572265625;1 A;
387.61334802137;-0.76171875;0.0389999999015345;31;-0.32989501953125;1 A;
387.614648021367;-0.76141357421875;0.0402999998982523;32;-0.3299560546875;1 A;
387.615948021364;-0.76141357421875;0.0415999998949701;33;-0.3299560546875;1 A;
387.617248021361;-0.76141357421875;0.0428999998916879;34;-0.329925537109375;1 A;
387.618548021357;-0.76141357421875;0.0441999998884057;35;-0.33001708984375;1 A;
387.619848021354;-0.76141357421875;0.0454999998851235;36;-0.329986572265625;1 A;
387.621148021351;-0.7611083984375;0.0467999998818414;37;-0.3299560546875;1 A;
387.622448021347;-0.7611083984375;0.0480999998785592;38;-0.329986572265625;1 A;
387.623748021344;-0.7611083984375;0.049399999875277;39;-0.329986572265625;1 A;
387.625048021341;-0.7611083984375;0.0506999998719948;40;-0.3299560546875;1 A;
387.626348021338;-0.7611083984375;0.0519999998687126;41;-0.329986572265625;1 A;
387.627648021334;-0.7611083984375;0.0532999998654304;42;-0.329986572265625;1 A;
387.628948021331;-0.7611083984375;0.0545999998621483;43;-0.32989501953125;1 A;
387.630248021328;-0.76141357421875;0.0558999998588661;44;-0.329986572265625;1 A;
387.631548021324;-0.7611083984375;0.0571999998555839;45;-0.3299560546875;1 A;
387.632848021321;-0.76080322265625;0.0584999998523017;46;-0.3299560546875;1 A;
387.634148021318;-0.7611083984375;0.0597999998490195;47;-0.329925537109375;1 A;
387.635448021315;-0.76080322265625;0.0610999998457373;48;-0.33001708984375;1 A;
387.636748021311;-0.76080322265625;0.0623999998424551;49;-0.329925537109375;1 A;
387.638048021308;-0.76080322265625;0.063699999839173;50;-0.3299560546875;1 A;
387.639348021305;-0.7611083984375;0.0649999998358908;51;-0.3299560546875;1 A;
387.640648021301;-0.7611083984375;0.0662999998326086;52;-0.3299560546875;1 A;
387.641948021298;-0.76080322265625;0.0675999998293264;53;-0.329986572265625;1 A;
387.643248021295;-0.7611083984375;0.0688999998260442;54;-0.3299560546875;1 A;
387.644548021292;-0.76080322265625;0.070199999822762;55;-0.3299560546875;1 A;
387.645848021288;-0.760498046875;0.0714999998194799;56;-0.32989501953125;1 A;
387.647148021285;-0.7611083984375;0.0727999998161977;57;-0.329986572265625;1 A;
387.648448021282;-0.7611083984375;0.0740999998129155;58;-0.33001708984375;1 A;
387.649748021278;-0.76080322265625;0.0753999998096333;59;-0.329986572265625;1 A;
387.651048021275;-0.7611083984375;0.0766999998063511;60;-0.329986572265625;1 A;
387.652348021272;-0.76080322265625;0.0779999998030689;61;-0.329986572265625;1 A;
387.653648021269;-0.76080322265625;0.0792999997997867;62;-0.329986572265625;1 A;
387.654948021265;-0.76080322265625;0.0805999997965046;63;-0.33001708984375;1 A;
387.656248021262;-0.7611083984375;0.0818999997932224;64;-0.3299560546875;1 A;
387.657548021259;-0.7611083984375;0.0831999997899402;65;-0.329986572265625;1 A;
387.658848021255;-0.7611083984375;0.084499999786658;66;-0.3299560546875;1 A;
387.660148021252;-0.7611083984375;0.0857999997833758;67;-0.3299560546875;1 A;
387.661448021249;-0.76080322265625;0.0870999997800936;68;-0.329986572265625;1 A;
387.662748021246;-0.7611083984375;0.0883999997768115;69;-0.329986572265625;1 A;
387.664048021242;-0.7611083984375;0.0896999997735293;70;-0.3299560546875;1 A;
387.665348021239;-0.7611083984375;0.0909999997702471;71;-0.3299560546875;1 A;
387.666648021236;-0.76080322265625;0.0922999997669649;72;-0.3299560546875;1 A;
387.667948021233;-0.7611083984375;0.0935999997636827;73;-0.3299560546875;1 A;
387.669248021229;-0.7611083984375;0.0948999997604005;74;-0.329925537109375;1 A;
387.670548021226;-0.7611083984375;0.0961999997571183;75;-0.33001708984375;1 A;
387.671848021223;-0.7611083984375;0.0974999997538362;76;-0.32989501953125;1 A;
387.673148021219;-0.76141357421875;0.098799999750554;77;-0.329986572265625;1 A;
387.674448021216;-0.7611083984375;0.100099999747272;78;-0.329925537109375;1 A;
387.675748021213;-0.7611083984375;0.10139999974399;79;-0.329986572265625;1 A;
387.67704802121;-0.7611083984375;0.102699999740707;80;-0.3299560546875;1 A;
387.678348021206;-0.7611083984375;0.103999999737425;81;-0.3299560546875;1 A;
387.679648021203;-0.7611083984375;0.105299999734143;82;-0.329925537109375;1 A;
387.6809480212;-0.76141357421875;0.106599999730861;83;-0.3299560546875;1 A;
387.682248021196;-0.76141357421875;0.107899999727579;84;-0.3299560546875;1 A;
387.683548021193;-0.7611083984375;0.109199999724297;85;-0.33001708984375;1 A;
387.68484802119;-0.76080322265625;0.110499999721014;86;-0.329925537109375;1 A;
387.686148021187;-0.76141357421875;0.111799999717732;87;-0.330047607421875;1 A;
387.687448021183;-0.7611083984375;0.11309999971445;88;-0.329986572265625;1 A;
387.68874802118;-0.7611083984375;0.114399999711168;89;-0.3299560546875;1 A;
387.690048021177;-0.76171875;0.115699999707886;90;-0.3299560546875;1 A;
387.691348021173;-0.76171875;0.116999999704603;91;-0.3299560546875;1 A;
387.69264802117;-0.7611083984375;0.118299999701321;92;-0.3299560546875;1 A;
387.693948021167;-0.76171875;0.119599999698039;93;-0.329925537109375;1 A;
387.695248021164;-0.76141357421875;0.120899999694757;94;-0.329986572265625;1 A;
387.69654802116;-0.76141357421875;0.122199999691475;95;-0.33001708984375;1 A;
387.697848021157;-0.76141357421875;0.123499999688192;96;-0.329986572265625;1 A;
387.699148021154;-0.76171875;0.12479999968491;97;-0.329986572265625;1 A;
387.70044802115;-0.76171875;0.126099999681628;98;-0.3299560546875;1 A;
387.701748021147;-0.76171875;0.127399999678346;99;-0.3299560546875;1 A;
387.703048021144;-0.76171875;0.128699999675064;100;-0.329986572265625;1 A;
387.704348021141;-0.76141357421875;0.129999999671782;101;-0.329986572265625;1 A;
387.705648021137;-0.76171875;0.131299999668499;102;-0.329986572265625;1 A;
387.706948021134;-0.76202392578125;0.132599999665217;103;-0.329986572265625;1 A;
387.708248021131;-0.76202392578125;0.133899999661935;104;-0.3299560546875;1 A;
387.709548021127;-0.76171875;0.135199999658653;105;-0.329986572265625;1 A;
387.710848021124;-0.76202392578125;0.136499999655371;106;-0.329986572265625;1 A;
387.712148021121;-0.76202392578125;0.137799999652088;107;-0.33001708984375;1 A;
387.713448021118;-0.76202392578125;0.139099999648806;108;-0.3299560546875;1 A;
387.714748021114;-0.76171875;0.140399999645524;109;-0.3299560546875;1 A;
387.716048021111;-0.76202392578125;0.141699999642242;110;-0.329925537109375;1 A;
387.717348021108;-0.7623291015625;0.14299999963896;111;-0.329986572265625;1 A;
387.718648021105;-0.7623291015625;0.144299999635678;112;-0.32989501953125;1 A;
387.719948021101;-0.76202392578125;0.145599999632395;113;-0.329986572265625;1 A;
387.721248021098;-0.76202392578125;0.146899999629113;114;-0.33001708984375;1 A;
387.722548021095;-0.7623291015625;0.148199999625831;115;-0.329986572265625;1 A;
387.723848021091;-0.76202392578125;0.149499999622549;116;-0.329986572265625;1 A;
387.725148021088;-0.7623291015625;0.150799999619267;117;-0.33001708984375;1 A;
387.726448021085;-0.76202392578125;0.152099999615984;118;-0.3299560546875;1 A;
387.727748021082;-0.76202392578125;0.153399999612702;119;-0.3299560546875;1 A;
387.729048021078;-0.7623291015625;0.15469999960942;120;-0.329925537109375;1 A;
387.730348021075;-0.76263427734375;0.155999999606138;121;-0.3299560546875;1 A;
387.731648021072;-0.762939453125;0.157299999602856;122;-0.329925537109375;1 A;
387.732948021068;-0.7623291015625;0.158599999599573;123;-0.329986572265625;1 A;
387.734248021065;-0.7623291015625;0.159899999596291;124;-0.329986572265625;1 A;
387.735548021062;-0.76263427734375;0.161199999593009;125;-0.329986572265625;1 A;
387.736848021059;-0.76263427734375;0.162499999589727;126;-0.3299560546875;1 A;
387.738148021055;-0.76263427734375;0.163799999586445;127;-0.329986572265625;1 A;
387.739448021052;-0.762939453125;0.165099999583163;128;-0.329986572265625;1 A;
387.740748021049;-0.76263427734375;0.16639999957988;129;-0.3299560546875;1 A;
387.742048021045;-0.762939453125;0.167699999576598;130;-0.3299560546875;1 A;
387.743348021042;-0.762939453125;0.168999999573316;131;-0.329925537109375;1 A;
387.744648021039;-0.762939453125;0.170299999570034;132;-0.329925537109375;1 A;
387.745948021036;-0.76263427734375;0.171599999566752;133;-0.3299560546875;1 A;
387.747248021032;-0.76324462890625;0.172899999563469;134;-0.329986572265625;1 A;
387.748548021029;-0.762939453125;0.174199999560187;135;-0.33001708984375;1 A;
387.749848021026;-0.7635498046875;0.175499999556905;136;-0.3299560546875;1 A;
387.751148021022;-0.762939453125;0.176799999553623;137;-0.3299560546875;1 A;
