Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A);Current range;Cutoffs
78.7118438012717;-0.421051025390625;0;1;-0.22943115234375;1 A;
78.7131438012684;-0.4813232421875;0.00129999999671782;2;-0.229583740234375;1 A;
78.7144438012651;-0.518890380859375;0.00259999999343563;3;-0.22967529296875;1 A;
78.7157438012619;-0.54486083984375;0.00389999999015345;4;-0.22967529296875;1 A;
78.7170438012586;-0.5648193359375;0.00519999998687126;5;-0.229736328125;1 A;
78.7183438012553;-0.580718994140625;0.00649999998358908;6;-0.22979736328125;1 A;
78.719643801252;-0.593963623046875;0.00779999998030689;7;-0.229766845703125;1 A;
78.7209438012487;-0.606109619140625;0.00909999997702471;8;-0.22979736328125;1 A;
78.7222438012454;-0.61688232421875;0.0103999999737425;9;-0.229766845703125;1 A;
78.7235438012422;-0.62640380859375;0.0116999999704603;10;-0.229766845703125;1 A;
78.7248438012389;-0.634857177734375;0.0129999999671782;11;-0.229766845703125;1 A;
78.7261438012356;-0.64288330078125;0.014299999963896;12;-0.2298583984375;1 A;
78.7274438012323;-0.651092529296875;0.0155999999606138;13;-0.2298583984375;1 A;
78.728743801229;-0.659423828125;0.0168999999573316;14;-0.22979736328125;1 A;
78.7300438012257;-0.667755126953125;0.0181999999540494;15;-0.22979736328125;1 A;
78.7313438012225;-0.676025390625;0.0194999999507672;16;-0.22979736328125;1 A;
78.7326438012192;-0.684234619140625;0.020799999947485;17;-0.229827880859375;1 A;
78.7339438012159;-0.6923828125;0.0220999999442029;18;-0.22979736328125;1 A;
78.7352438012126;-0.700408935546875;0.0233999999409207;19;-0.22979736328125;1 A;
78.7365438012093;-0.708251953125;0.0246999999376385;20;-0.229766845703125;1 A;
78.7378438012061;-0.715789794921875;0.0259999999343563;21;-0.22979736328125;1 A;
78.7391438012028;-0.723052978515625;0.0272999999310741;22;-0.229766845703125;1 A;
78.7404438011995;-0.729949951171875;0.0285999999277919;23;-0.22979736328125;1 A;
78.7417438011962;-0.7364501953125;0.0298999999245098;24;-0.229827880859375;1 A;
78.7430438011929;-0.74249267578125;0.0311999999212276;25;-0.229827880859375;1 A;
78.7443438011896;-0.748077392578125;0.0324999999179454;26;-0.229766845703125;1 A;
78.7456438011864;-0.75347900390625;0.0337999999146632;27;-0.229827880859375;1 A;
78.7469438011831;-0.75775146484375;0.035099999911381;28;-0.229827880859375;1 A;
78.7482438011798;-0.76202392578125;0.0363999999080988;29;-0.22979736328125;1 A;
78.7495438011765;-0.76568603515625;0.0376999999048167;30;-0.229827880859375;1 A;
