Scan;Index;Time (s);WE(1).Potential (V);WE(1).Current (A);Current range
1;1;5.9859999848868;0.097930908203125;0.00433349609375;1 A
1;2;5.99087998487448;0.095489501953125;0.00327148437499999;1 A
1;3;5.99575998486216;0.093017578125;0.00263366699218751;1 A
1;4;6.00063998484984;0.090576171875;0.00219116210937501;1 A
1;5;6.00551998483752;0.088165283203125;0.00184020996093751;1 A
1;6;6.0103999848252;0.085693359375;0.00158081054687501;1 A
1;7;6.01527998481288;0.083251953125;0.00134887695312499;1 A
1;8;6.02015998480056;0.08074951171875;0.00116577148437499;1 A
1;9;6.02503998478824;0.078369140625;0.001007080078125;1 A
1;10;6.02991998477592;0.07598876953125;0.000860595703124994;1 A
1;11;6.03479998476359;0.073486328125;0.000708007812499994;1 A
1;12;6.03967998475127;0.071044921875;0.000598144531249997;1 A
1;13;6.04455998473895;0.068634033203125;0.000479125976562494;1 A
1;14;6.04943998472663;0.066131591796875;0.000378417968750003;1 A
1;15;6.05431998471431;0.063720703125;0.000274658203125;1 A
1;16;6.05919998470199;0.061309814453125;0.000189208984374994;1 A
1;17;6.06407998468967;0.058868408203125;0.000103759765625003;1 A
1;18;6.06895998467735;0.056365966796875;6.10351562499445E-06;1 A
1;19;6.07383998466503;0.053985595703125;-6.40869140624972E-05;1 A
1;20;6.07871998465271;0.051544189453125;-0.000146484375000006;1 A
1;21;6.08359998464039;0.049114990234375;-0.000234985351562494;1 A
1;22;6.08847998462807;0.0466583251953125;-0.000311279296874994;1 A
1;23;6.09335998461574;0.0442291259765625;-0.000378417968750003;1 A
1;24;6.09823998460342;0.0417816162109375;-0.000454711914062503;1 A
1;25;6.1031199845911;0.03934326171875;-0.000524902343749994;1 A
1;26;6.10799998457878;0.0369049072265625;-0.0005950927734375;1 A
1;27;6.11287998456646;0.0344696044921875;-0.000650024414062506;1 A
1;28;6.11775998455414;0.0320343017578125;-0.000723266601562494;1 A
1;29;6.12263998454182;0.0295928955078125;-0.000799560546874994;1 A
1;30;6.1275199845295;0.0271636962890625;-0.000875854492187494;1 A
1;31;6.13239998451718;0.0246917724609375;-0.000939941406250006;1 A
1;32;6.13727998450486;0.0222900390625;-0.00101623535156251;1 A
1;33;6.14215998449254;0.0198486328125;-0.00108642578125;1 A
1;34;6.14703998448022;0.017376708984375;-0.001141357421875;1 A
1;35;6.1519199844679;0.01494140625;-0.00122985839843751;1 A
1;36;6.15679998445557;0.0125030517578125;-0.0012969970703125;1 A
1;37;6.16167998444325;0.0100738525390625;-0.00137939453124999;1 A
1;38;6.16655998443093;0.00762939453125;-0.0014617919921875;1 A
1;39;6.17143998441861;0.00518798828125;-0.00153503417968751;1 A
