Scan;Index;Time (s);WE(1).Potential (V);WE(1).Current (A);Current range
1;1;5.85916998520702;0.097900390625;0.00513916015625;1 A
1;2;5.86221998519932;0.095489501953125;0.00394592285156251;1 A
1;3;5.86526998519162;0.093017578125;0.00318603515625;1 A
1;4;5.86831998518392;0.09051513671875;0.0026092529296875;1 A
1;5;5.87136998517622;0.088134765625;0.00220947265625;1 A
1;6;5.87441998516852;0.085693359375;0.00186767578124999;1 A
1;7;5.87746998516081;0.083221435546875;0.00157470703125;1 A
1;8;5.88051998515311;0.080780029296875;0.00131835937499999;1 A
1;9;5.88356998514541;0.078399658203125;0.001116943359375;1 A
1;10;5.88661998513771;0.075958251953125;0.000924682617187506;1 A
1;11;5.88966998513001;0.073486328125;0.0007476806640625;1 A
1;12;5.89271998512231;0.071014404296875;0.000579833984375;1 A
1;13;5.89576998511461;0.068634033203125;0.000448608398437494;1 A
1;14;5.89881998510691;0.066162109375;0.000292968749999997;1 A
1;15;5.90186998509921;0.063720703125;0.000146484375000006;1 A
1;16;5.90491998509151;0.061309814453125;3.35693359374972E-05;1 A
1;17;5.90796998508381;0.058837890625;-8.23974609374944E-05;1 A
1;18;5.91101998507611;0.056396484375;-0.000201416015624997;1 A
1;19;5.91406998506841;0.053985595703125;-0.000311279296874994;1 A
1;20;5.91711998506071;0.05157470703125;-0.000433349609374994;1 A
1;21;5.92016998505301;0.0490875244140625;-0.000506591796874997;1 A
1;22;5.92321998504531;0.0466522216796875;-0.000631713867187494;1 A
1;23;5.92626998503761;0.0441986083984375;-0.000698852539062503;1 A
1;24;5.92931998502991;0.041754150390625;-0.000817871093750006;1 A
1;25;5.93236998502221;0.03931884765625;-0.00091552734375;1 A
1;26;5.93541998501451;0.0368988037109375;-0.00102844238281249;1 A
1;27;5.9384699850068;0.0344390869140625;-0.0011016845703125;1 A
1;28;5.9415199849991;0.031988525390625;-0.00121154785156249;1 A
1;29;5.9445699849914;0.0295654296875;-0.001300048828125;1 A
1;30;5.9476199849837;0.027081298828125;-0.0014068603515625;1 A
1;31;5.950669984976;0.02467041015625;-0.0014984130859375;1 A
1;32;5.9537199849683;0.022259521484375;-0.0015869140625;1 A
1;33;5.9567699849606;0.0198150634765625;-0.0017059326171875;1 A
1;34;5.9598199849529;0.0173431396484375;-0.0017578125;1 A
1;35;5.9628699849452;0.01492919921875;-0.0019073486328125;1 A
1;36;5.9659199849375;0.0124908447265625;-0.0019805908203125;1 A
1;37;5.9689699849298;0.010052490234375;-0.0021087646484375;1 A
1;38;5.9720199849221;0.0076019287109375;-0.0021942138671875;1 A
1;39;5.9750699849144;0.00518188476562501;-0.00229492187499999;1 A
1;40;5.9781199849067;0.0027130126953125;-0.0024078369140625;1 A
1;41;5.981169984899;0.000268554687500006;-0.00252685546875001;1 A
