Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A);Current range;Cutoffs
322.052784186895;0.09765625;0;1;0.21014404296875;100 mA;
322.054084186892;0.115997314453125;0.00129999999671782;2;0.2100830078125;100 mA;
322.055384186888;0.127899169921875;0.00259999999343563;3;0.2100830078125;100 mA;
322.056684186885;0.13665771484375;0.00389999999015345;4;0.210113525390625;100 mA;
322.057984186882;0.1436767578125;0.00519999998687126;5;0.210113525390625;100 mA;
322.059284186878;0.149566650390625;0.00649999998358908;6;0.2100830078125;100 mA;
322.060584186875;0.1546630859375;0.00779999998030689;7;0.21014404296875;100 mA;
322.061884186872;0.159149169921875;0.00909999997702471;8;0.210113525390625;100 mA;
322.063184186869;0.163177490234375;0.0103999999737425;9;0.2100830078125;100 mA;
322.064484186865;0.166778564453125;0.0116999999704603;10;0.2100830078125;100 mA;
322.065784186862;0.170166015625;0.0129999999671782;11;0.210113525390625;100 mA;
322.067084186859;0.173248291015625;0.014299999963896;12;0.21014404296875;100 mA;
322.068384186855;0.176116943359375;0.0155999999606138;13;0.2100830078125;100 mA;
322.069684186852;0.178802490234375;0.0168999999573316;14;0.2100830078125;100 mA;
322.070984186849;0.18133544921875;0.0181999999540494;15;0.210052490234375;100 mA;
322.072284186846;0.183746337890625;0.0194999999507672;16;0.210052490234375;100 mA;
322.073584186842;0.186004638671875;0.020799999947485;17;0.210052490234375;100 mA;
322.074884186839;0.18817138671875;0.0220999999442029;18;0.21014404296875;100 mA;
322.076184186836;0.190216064453125;0.0233999999409207;19;0.210113525390625;100 mA;
322.077484186833;0.19219970703125;0.0246999999376385;20;0.210113525390625;100 mA;
322.078784186829;0.194091796875;0.0259999999343563;21;0.2100830078125;100 mA;
322.080084186826;0.195892333984375;0.0272999999310741;22;0.210174560546875;100 mA;
322.081384186823;0.197662353515625;0.0285999999277919;23;0.210113525390625;100 mA;
322.082684186819;0.199371337890625;0.0298999999245098;24;0.2100830078125;100 mA;
322.083984186816;0.20098876953125;0.0311999999212276;25;0.210113525390625;100 mA;
322.085284186813;0.202606201171875;0.0324999999179454;26;0.210052490234375;100 mA;
322.08658418681;0.204132080078125;0.0337999999146632;27;0.2100830078125;100 mA;
322.087884186806;0.20562744140625;0.035099999911381;28;0.2100830078125;100 mA;
322.089184186803;0.207061767578125;0.0363999999080988;29;0.2100830078125;100 mA;
322.0904841868;0.208465576171875;0.0376999999048167;30;0.2100830078125;100 mA;
322.091784186796;0.2098388671875;0.0389999999015345;31;0.210113525390625;100 mA;
322.093084186793;0.211181640625;0.0402999998982523;32;0.2100830078125;100 mA;
322.09438418679;0.21246337890625;0.0415999998949701;33;0.210174560546875;100 mA;
322.095684186787;0.213714599609375;0.0428999998916879;34;0.21014404296875;100 mA;
322.096984186783;0.214996337890625;0.0441999998884057;35;0.210113525390625;100 mA;
322.09828418678;0.21624755859375;0.0454999998851235;36;0.210052490234375;100 mA;
322.099584186777;0.21746826171875;0.0467999998818414;37;0.210052490234375;100 mA;
322.100884186773;0.2186279296875;0.0480999998785592;38;0.210052490234375;100 mA;
322.10218418677;0.21978759765625;0.049399999875277;39;0.21014404296875;100 mA;
