Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A);Current range;Cutoffs
200.168752494622;0.088470458984375;0;1;0.170013427734375;100 mA;
200.170052494619;0.104339599609375;0.00129999999671782;2;0.1700439453125;100 mA;
200.171352494616;0.114990234375;0.00259999999343563;3;0.170013427734375;100 mA;
200.172652494613;0.123046875;0.00389999999015345;4;0.170013427734375;100 mA;
200.173952494609;0.129547119140625;0.00519999998687126;5;0.1700439453125;100 mA;
200.175252494606;0.134979248046875;0.00649999998358908;6;0.16998291015625;100 mA;
200.176552494603;0.1397705078125;0.00779999998030689;7;0.1700439453125;100 mA;
200.1778524946;0.143951416015625;0.00909999997702471;8;0.170013427734375;100 mA;
200.179152494596;0.147705078125;0.0103999999737425;9;0.170074462890625;100 mA;
200.180452494593;0.151123046875;0.0116999999704603;10;0.1700439453125;100 mA;
200.18175249459;0.15423583984375;0.0129999999671782;11;0.170013427734375;100 mA;
200.183052494586;0.1571044921875;0.014299999963896;12;0.1700439453125;100 mA;
200.184352494583;0.159820556640625;0.0155999999606138;13;0.1700439453125;100 mA;
200.18565249458;0.162322998046875;0.0168999999573316;14;0.170013427734375;100 mA;
200.186952494577;0.1646728515625;0.0181999999540494;15;0.1700439453125;100 mA;
200.188252494573;0.166900634765625;0.0194999999507672;16;0.170013427734375;100 mA;
200.18955249457;0.1690673828125;0.020799999947485;17;0.170013427734375;100 mA;
200.190852494567;0.17108154296875;0.0220999999442029;18;0.1700439453125;100 mA;
200.192152494563;0.1729736328125;0.0233999999409207;19;0.1700439453125;100 mA;
200.19345249456;0.174835205078125;0.0246999999376385;20;0.170074462890625;100 mA;
200.194752494557;0.1766357421875;0.0259999999343563;21;0.1700439453125;100 mA;
200.196052494554;0.178314208984375;0.0272999999310741;22;0.1700439453125;100 mA;
200.19735249455;0.179931640625;0.0285999999277919;23;0.170074462890625;100 mA;
200.198652494547;0.181488037109375;0.0298999999245098;24;0.1700439453125;100 mA;
200.199952494544;0.1829833984375;0.0311999999212276;25;0.170074462890625;100 mA;
200.20125249454;0.1844482421875;0.0324999999179454;26;0.1700439453125;100 mA;
200.202552494537;0.18585205078125;0.0337999999146632;27;0.1700439453125;100 mA;
200.203852494534;0.187225341796875;0.035099999911381;28;0.170013427734375;100 mA;
200.205152494531;0.188568115234375;0.0363999999080988;29;0.1700439453125;100 mA;
200.206452494527;0.189910888671875;0.0376999999048167;30;0.170074462890625;100 mA;
200.207752494524;0.191192626953125;0.0389999999015345;31;0.17010498046875;100 mA;
200.209052494521;0.192413330078125;0.0402999998982523;32;0.1700439453125;100 mA;
200.210352494517;0.193634033203125;0.0415999998949701;33;0.1700439453125;100 mA;
200.211652494514;0.194793701171875;0.0428999998916879;34;0.170074462890625;100 mA;
200.212952494511;0.195953369140625;0.0441999998884057;35;0.1700439453125;100 mA;
200.214252494508;0.197052001953125;0.0454999998851235;36;0.1700439453125;100 mA;
200.215552494504;0.198150634765625;0.0467999998818414;37;0.17010498046875;100 mA;
200.216852494501;0.199188232421875;0.0480999998785592;38;0.1700439453125;100 mA;
