Scan;Index;Time (s);WE(1).Potential (V);WE(1).Current (A);Current range
1;1;6.60926098331322;0.097930908203125;0.00263061523437499;1 A
1;2;6.61739098329269;0.095458984375;0.00189208984375;1 A
1;3;6.62552098327217;0.09295654296875;0.0014984130859375;1 A
1;4;6.63365098325164;0.090576171875;0.0012359619140625;1 A
1;5;6.64178098323111;0.088165283203125;0.00104370117187499;1 A
1;6;6.64991098321059;0.085723876953125;0.000891113281249994;1 A
1;7;6.65804098319006;0.083221435546875;0.0007781982421875;1 A
1;8;6.66617098316954;0.08087158203125;0.00067138671875;1 A
1;9;6.67430098314901;0.078369140625;0.000588989257812506;1 A
1;10;6.68243098312848;0.075927734375;0.0005035400390625;1 A
1;11;6.69056098310796;0.073516845703125;0.000439453125000003;1 A
1;12;6.69869098308743;0.071075439453125;0.000363159179687503;1 A
1;13;6.7068209830669;0.068603515625;0.000317382812500003;1 A
1;14;6.71495098304638;0.06622314453125;0.000256347656250003;1 A
1;15;6.72308098302585;0.063751220703125;0.000201416015624997;1 A
1;16;6.73121098300533;0.06134033203125;0.000155639648437497;1 A
1;17;6.7393409829848;0.058807373046875;9.1552734375E-05;1 A
1;18;6.74747098296427;0.056427001953125;7.01904296875056E-05;1 A
1;19;6.75560098294375;0.05401611328125;9.15527343750555E-06;1 A
1;20;6.76373098292322;0.051513671875;-2.44140625000056E-05;1 A
1;21;6.77186098290269;0.0491424560546875;-8.23974609374944E-05;1 A
1;22;6.77999098288217;0.046697998046875;-0.000115966796875006;1 A
1;23;6.78812098286164;0.0442626953125;-0.000164794921875003;1 A
1;24;6.79625098284112;0.0418304443359375;-0.000195312500000003;1 A
1;25;6.80438098282059;0.0394012451171875;-0.000244140625;1 A
1;26;6.81251098280006;0.0369384765625;-0.000277709960937497;1 A
1;27;6.82064098277954;0.03450927734375;-0.000323486328124997;1 A
1;28;6.82877098275901;0.0320709228515625;-0.000360107421875006;1 A
1;29;6.83690098273848;0.0296112060546875;-0.000402832031249994;1 A
1;30;6.84503098271796;0.027178955078125;-0.000439453125000003;1 A
1;31;6.85316098269743;0.0247406005859375;-0.000485229492187503;1 A
1;32;6.86129098267691;0.0222991943359375;-0.000521850585937497;1 A
1;33;6.86942098265638;0.019854736328125;-0.000573730468750006;1 A
1;34;6.87755098263585;0.0174346923828125;-0.000604248046875006;1 A
1;35;6.88568098261533;0.0150054931640625;-0.000653076171875003;1 A
1;36;6.8938109825948;0.012542724609375;-0.000689697265624997;1 A
1;37;6.90194098257427;0.0101104736328125;-0.000741577148437506;1 A
1;38;6.91007098255375;0.0076904296875;-0.0007781982421875;1 A
1;39;6.91820098253322;0.00525512695312499;-0.000833129882812506;1 A
1;40;6.9263309825127;0.00279541015625;-0.000866699218750003;1 A
1;41;6.93446098249217;0.000372314453124994;-0.000924682617187506;1 A
1;42;6.94259098247164;-0.00209655761718749;-0.000967407226562494;1 A
1;43;6.95072098245112;-0.00453796386718749;-0.001025390625;1 A
1;44;6.95885098243059;-0.0069610595703125;-0.00105895996093749;1 A
1;45;6.96698098241006;-0.0093658447265625;-0.001129150390625;1 A
1;46;6.97511098238954;-0.011834716796875;-0.00116882324218751;1 A
1;47;6.98324098236901;-0.014239501953125;-0.0012359619140625;1 A
1;48;6.99137098234849;-0.0167144775390625;-0.00128173828125;1 A
1;49;6.99950098232796;-0.0191253662109375;-0.00134887695312499;1 A
1;50;7.00763098230743;-0.021575927734375;-0.00139770507812501;1 A
1;51;7.01576098228691;-0.0240142822265625;-0.00146484375;1 A
1;52;7.02389098226638;-0.02646484375;-0.001513671875;1 A
1;53;7.03202098224585;-0.0289093017578125;-0.0015869140625;1 A
1;54;7.04015098222533;-0.0313018798828125;-0.0016510009765625;1 A
1;55;7.0482809822048;-0.0337677001953125;-0.00171508789062499;1 A
1;56;7.05641098218427;-0.036224365234375;-0.0017974853515625;1 A
1;57;7.06454098216375;-0.0386260986328125;-0.0018585205078125;1 A
1;58;7.07267098214322;-0.0410888671875;-0.00194702148437501;1 A
1;59;7.0808009821227;-0.0435302734375;-0.00200500488281249;1 A
1;60;7.08893098210217;-0.0459747314453125;-0.002093505859375;1 A
1;61;7.09706098208164;-0.048406982421875;-0.002154541015625;1 A
1;62;7.10519098206112;-0.050872802734375;-0.0022552490234375;1 A
1;63;7.11332098204059;-0.053314208984375;-0.0023223876953125;1 A
1;64;7.12145098202006;-0.055694580078125;-0.0024139404296875;1 A
1;65;7.12958098199954;-0.05816650390625;-0.00250244140625;1 A
1;66;7.13771098197901;-0.060638427734375;-0.00260314941406251;1 A
1;67;7.14584098195849;-0.063079833984375;-0.0026885986328125;1 A
1;68;7.15397098193796;-0.065460205078125;-0.00279541015625;1 A
1;69;7.16210098191743;-0.06793212890625;-0.002886962890625;1 A
1;70;7.17023098189691;-0.070404052734375;-0.0029937744140625;1 A
1;71;7.17836098187638;-0.07281494140625;-0.003094482421875;1 A
1;72;7.18649098185585;-0.075225830078125;-0.003216552734375;1 A
1;73;7.19462098183533;-0.077728271484375;-0.0033111572265625;1 A
1;74;7.2027509818148;-0.08013916015625;-0.00343933105468749;1 A
1;75;7.21088098179428;-0.08258056640625;-0.00354614257812499;1 A
1;76;7.21901098177375;-0.084991455078125;-0.00368347167968749;1 A
1;77;7.22714098175322;-0.08746337890625;-0.0037872314453125;1 A
1;78;7.2352709817327;-0.08984375;-0.0039398193359375;1 A
1;79;7.24340098171217;-0.09228515625;-0.00403747558593751;1 A
1;80;7.25153098169164;-0.094696044921875;-0.0041961669921875;1 A
1;81;7.25966098167112;-0.097137451171875;-0.00430908203124999;1 A
1;82;7.26779098165059;-0.099639892578125;-0.004473876953125;1 A
1;83;7.27592098163007;-0.10205078125;-0.0046051025390625;1 A
1;84;7.28405098160954;-0.1044921875;-0.00476684570312499;1 A
1;85;7.29218098158901;-0.106964111328125;-0.0048980712890625;1 A
1;86;7.30031098156849;-0.109375;-0.0050689697265625;1 A
1;87;7.30844098154796;-0.11181640625;-0.00521240234375001;1 A
1;88;7.31657098152743;-0.114288330078125;-0.00539245605468749;1 A
1;89;7.32470098150691;-0.11676025390625;-0.0055389404296875;1 A
1;90;7.33283098148638;-0.119171142578125;-0.00572509765625;1 A
1;91;7.34096098146586;-0.121612548828125;-0.0058868408203125;1 A
1;92;7.34909098144533;-0.124053955078125;-0.00608215332031251;1 A
1;93;7.3572209814248;-0.126434326171875;-0.00625000000000001;1 A
1;94;7.36535098140428;-0.12890625;-0.0064422607421875;1 A
1;95;7.37348098138375;-0.13134765625;-0.0066253662109375;1 A
1;96;7.38161098136322;-0.133758544921875;-0.00681457519531251;1 A
1;97;7.3897409813427;-0.136199951171875;-0.007037353515625;1 A
1;98;7.39787098132217;-0.138641357421875;-0.00721130371093751;1 A
1;99;7.40600098130164;-0.1409912109375;-0.00745239257812499;1 A
1;100;7.41413098128112;-0.143524169921875;-0.00762939453125;1 A
