Time (s);WE(1).Potential (V);WE(1).Current (A);Corrected time (s);Index;Current range;Overload
79.3262307997205;0.46038818359375;0.810760498046875;0;1;100 mA;Current overload
79.3362307996953;0.499114990234375;0.535003662109375;0.00999999997475243;2;100 mA;Current overload
79.34623079967;0.4991455078125;0.365936279296875;0.0199999999495049;3;100 mA;Current overload
79.3562307996448;0.4993896484375;0.26300048828125;0.0299999999242573;4;100 mA;
79.3662307996195;0.49951171875;0.212432861328125;0.0399999998990097;5;100 mA;
79.3762307995943;0.49951171875;0.175933837890625;0.0499999998737621;6;100 mA;
79.386230799569;0.499542236328125;0.148284912109375;0.0599999998485146;7;100 mA;
79.3962307995438;0.499603271484375;0.122161865234375;0.069999999823267;8;100 mA;
79.4062307995185;0.499755859375;0.09765625;0.0799999997980194;9;100 mA;
79.4162307994933;0.499725341796875;0.07659912109375;0.0899999997727718;10;100 mA;
79.426230799468;0.499725341796875;0.059844970703125;0.0999999997475243;11;100 mA;
79.4362307994428;0.49969482421875;0.0487060546875;0.109999999722277;12;100 mA;
79.4462307994175;0.499725341796875;0.03931884765625;0.119999999697029;13;100 mA;
79.4562307993923;0.499664306640625;0.033209228515625;0.129999999671782;14;100 mA;
79.4662307993671;0.49969482421875;0.0283050537109375;0.139999999646534;15;100 mA;
79.4762307993418;0.49969482421875;0.0257568359375;0.149999999621286;16;100 mA;
79.4862307993166;0.49969482421875;0.02252197265625;0.159999999596039;17;100 mA;
79.4962307992913;0.499664306640625;0.0207794189453125;0.169999999570791;18;100 mA;
79.5062307992661;0.49969482421875;0.018701171875;0.179999999545544;19;100 mA;
79.5162307992408;0.49969482421875;0.01749267578125;0.189999999520296;20;100 mA;
79.5262307992156;0.49969482421875;0.0162689208984375;0.199999999495049;21;100 mA;
79.5362307991903;0.499755859375;0.0151702880859375;0.209999999469801;22;100 mA;
79.5462307991651;0.49969482421875;0.0149139404296875;0.219999999444553;23;100 mA;
79.5562307991398;0.499725341796875;0.01402587890625;0.229999999419306;24;100 mA;
79.5662307991146;0.49969482421875;0.0136688232421875;0.239999999394058;25;100 mA;
79.5762307990893;0.499786376953125;0.012615966796875;0.249999999368811;26;100 mA;
79.5862307990641;0.499755859375;0.0126800537109375;0.259999999343563;27;100 mA;
79.5962307990388;0.49969482421875;0.01148681640625;0.269999999318316;28;100 mA;
79.6062307990136;0.499725341796875;0.0115936279296875;0.279999999293068;29;100 mA;
79.6162307989883;0.499755859375;0.0108062744140625;0.28999999926782;30;100 mA;
79.6262307989631;0.499755859375;0.010638427734375;0.299999999242573;31;100 mA;
