Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A);Current range
362.471127084848;-0.20623779296875;0;1;-0.0259765625;100 mA
362.481127084823;-0.216064453125;0.00999999997475243;2;-0.0259796142578125;100 mA
362.491127084798;-0.22320556640625;0.0199999999495049;3;-0.0259796142578125;100 mA
362.501127084773;-0.228912353515625;0.0299999999242573;4;-0.0259857177734375;100 mA
362.511127084747;-0.233734130859375;0.0399999998990097;5;-0.025982666015625;100 mA
362.521127084722;-0.237884521484375;0.0499999998737621;6;-0.0259796142578125;100 mA
362.531127084697;-0.241607666015625;0.0599999998485146;7;-0.0259857177734375;100 mA
362.541127084672;-0.24493408203125;0.069999999823267;8;-0.025982666015625;100 mA
362.551127084646;-0.24798583984375;0.0799999997980194;9;-0.025982666015625;100 mA
362.561127084621;-0.25079345703125;0.0899999997727718;10;-0.02598876953125;100 mA
362.571127084596;-0.25335693359375;0.0999999997475243;11;-0.0259765625;100 mA
362.581127084571;-0.255828857421875;0.109999999722277;12;-0.02598876953125;100 mA
362.591127084545;-0.258087158203125;0.119999999697029;13;-0.025982666015625;100 mA
362.60112708452;-0.260284423828125;0.129999999671782;14;-0.0259796142578125;100 mA
362.611127084495;-0.2623291015625;0.139999999646534;15;-0.02598876953125;100 mA
362.62112708447;-0.2642822265625;0.149999999621286;16;-0.0259857177734375;100 mA
362.631127084444;-0.266143798828125;0.159999999596039;17;-0.025982666015625;100 mA
362.641127084419;-0.2679443359375;0.169999999570791;18;-0.0259857177734375;100 mA
362.651127084394;-0.269683837890625;0.179999999545544;19;-0.025982666015625;100 mA
362.661127084369;-0.271331787109375;0.189999999520296;20;-0.02598876953125;100 mA
362.671127084343;-0.272918701171875;0.199999999495049;21;-0.0259857177734375;100 mA
362.681127084318;-0.27447509765625;0.209999999469801;22;-0.02598876953125;100 mA
362.691127084293;-0.275970458984375;0.219999999444553;23;-0.0259765625;100 mA
362.701127084268;-0.277435302734375;0.229999999419306;24;-0.0259857177734375;100 mA
362.711127084242;-0.278839111328125;0.239999999394058;25;-0.0259857177734375;100 mA
362.721127084217;-0.28021240234375;0.249999999368811;26;-0.025982666015625;100 mA
362.731127084192;-0.28155517578125;0.259999999343563;27;-0.025982666015625;100 mA
362.741127084167;-0.2828369140625;0.269999999318316;28;-0.025982666015625;100 mA
362.751127084141;-0.284088134765625;0.279999999293068;29;-0.025982666015625;100 mA
362.761127084116;-0.28533935546875;0.28999999926782;30;-0.025982666015625;100 mA
362.771127084091;-0.28656005859375;0.299999999242573;31;-0.0259857177734375;100 mA
362.781127084066;-0.287750244140625;0.309999999217325;32;-0.0259857177734375;100 mA
362.79112708404;-0.288909912109375;0.319999999192078;33;-0.0259857177734375;100 mA
362.801127084015;-0.290069580078125;0.32999999916683;34;-0.025982666015625;100 mA
362.81112708399;-0.291168212890625;0.339999999141583;35;-0.025982666015625;100 mA
362.821127083965;-0.292266845703125;0.349999999116335;36;-0.02598876953125;100 mA
362.831127083939;-0.293365478515625;0.359999999091087;37;-0.0259796142578125;100 mA
362.841127083914;-0.294403076171875;0.36999999906584;38;-0.0259857177734375;100 mA
362.851127083889;-0.29547119140625;0.379999999040592;39;-0.0259857177734375;100 mA
362.861127083864;-0.296478271484375;0.389999999015345;40;-0.025982666015625;100 mA
362.871127083838;-0.297454833984375;0.399999998990097;41;-0.0259857177734375;100 mA
362.881127083813;-0.2984619140625;0.40999999896485;42;-0.0259796142578125;100 mA
362.891127083788;-0.2994384765625;0.419999998939602;43;-0.025982666015625;100 mA
362.901127083763;-0.3004150390625;0.429999998914354;44;-0.0259857177734375;100 mA
362.911127083737;-0.301361083984375;0.439999998889107;45;-0.0259857177734375;100 mA
362.921127083712;-0.30230712890625;0.449999998863859;46;-0.025982666015625;100 mA
362.931127083687;-0.30322265625;0.459999998838612;47;-0.0259857177734375;100 mA
362.941127083662;-0.30413818359375;0.469999998813364;48;-0.0259796142578125;100 mA
362.951127083636;-0.3050537109375;0.479999998788116;49;-0.0259796142578125;100 mA
362.961127083611;-0.305938720703125;0.489999998762869;50;-0.025982666015625;100 mA
362.971127083586;-0.30682373046875;0.499999998737621;51;-0.025982666015625;100 mA
362.981127083561;-0.307708740234375;0.509999998712374;52;-0.0259796142578125;100 mA
362.991127083536;-0.308563232421875;0.519999998687126;53;-0.0259857177734375;100 mA
363.00112708351;-0.309417724609375;0.529999998661879;54;-0.0259796142578125;100 mA
363.011127083485;-0.310272216796875;0.539999998636631;55;-0.025982666015625;100 mA
363.02112708346;-0.31109619140625;0.549999998611383;56;-0.0259796142578125;100 mA
363.031127083435;-0.31195068359375;0.559999998586136;57;-0.025982666015625;100 mA
363.041127083409;-0.312744140625;0.569999998560888;58;-0.0259857177734375;100 mA
363.051127083384;-0.313568115234375;0.579999998535641;59;-0.0259796142578125;100 mA
363.061127083359;-0.31439208984375;0.589999998510393;60;-0.025982666015625;100 mA
363.071127083334;-0.315155029296875;0.599999998485146;61;-0.0259857177734375;100 mA
363.081127083308;-0.31597900390625;0.609999998459898;62;-0.0259765625;100 mA
363.091127083283;-0.316741943359375;0.61999999843465;63;-0.0259857177734375;100 mA
363.101127083258;-0.317535400390625;0.629999998409403;64;-0.0259857177734375;100 mA
363.111127083233;-0.318328857421875;0.639999998384155;65;-0.025982666015625;100 mA
363.121127083207;-0.319061279296875;0.649999998358908;66;-0.02598876953125;100 mA
363.131127083182;-0.319854736328125;0.65999999833366;67;-0.0259857177734375;100 mA
363.141127083157;-0.320587158203125;0.669999998308413;68;-0.0259796142578125;100 mA
363.151127083132;-0.32135009765625;0.679999998283165;69;-0.0259796142578125;100 mA
363.161127083106;-0.322113037109375;0.689999998257917;70;-0.025982666015625;100 mA
363.171127083081;-0.32281494140625;0.69999999823267;71;-0.025982666015625;100 mA
363.181127083056;-0.323577880859375;0.709999998207422;72;-0.0259796142578125;100 mA
363.191127083031;-0.324310302734375;0.719999998182175;73;-0.025982666015625;100 mA
363.201127083005;-0.325042724609375;0.729999998156927;74;-0.025982666015625;100 mA
