Time (s);WE(1).Potential (V);WE(1).Current (A);Corrected time (s);Index;Current range;Overload
5.52735898604476;-0.85540771484375;-2.3382568359375;0;1;1 A;Current overload
5.53735898601951;-0.89935302734375;-2.08160400390625;0.00999999997475243;2;1 A;Current overload
5.54735898599426;-1.00067138671875;-1.42364501953125;0.0199999999495049;3;1 A;
5.55735898596902;-1.00006103515625;-1.1810302734375;0.0299999999242573;4;1 A;
5.56735898594377;-1.0003662109375;-1.0357666015625;0.0399999998990097;5;1 A;
5.57735898591852;-0.99945068359375;-0.93475341796875;0.0499999998737621;6;1 A;
5.58735898589327;-0.999755859375;-0.8587646484375;0.0599999998485146;7;1 A;
5.59735898586803;-0.999755859375;-0.7989501953125;0.069999999823267;8;1 A;
5.60735898584278;-0.999755859375;-0.75042724609375;0.0799999997980194;9;1 A;
5.61735898581753;-0.999755859375;-0.7098388671875;0.0899999997727718;10;1 A;
5.62735898579228;-0.999755859375;-0.675048828125;0.0999999997475243;11;1 A;
5.63735898576704;-0.999755859375;-0.6451416015625;0.109999999722277;12;1 A;
5.64735898574179;-0.9991455078125;-0.618896484375;0.119999999697029;13;1 A;
5.65735898571654;-1.0003662109375;-0.59539794921875;0.129999999671782;14;1 A;
5.66735898569129;-0.999755859375;-0.57464599609375;0.139999999646534;15;1 A;
5.67735898566605;-0.999755859375;-0.55572509765625;0.149999999621286;16;1 A;
5.6873589856408;-0.999755859375;-0.5389404296875;0.159999999596039;17;1 A;
5.69735898561555;-0.999755859375;-0.52337646484375;0.169999999570791;18;1 A;
5.7073589855903;-0.999755859375;-0.509033203125;0.179999999545544;19;1 A;
5.71735898556506;-0.999755859375;-0.49591064453125;0.189999999520296;20;1 A;
5.72735898553981;-0.99945068359375;-0.483642578125;0.199999999495049;21;1 A;
5.73735898551456;-0.999755859375;-0.472381591796875;0.209999999469801;22;1 A;
5.74735898548931;-1.00006103515625;-0.461822509765625;0.219999999444553;23;1 A;
5.75735898546407;-0.99945068359375;-0.45196533203125;0.229999999419306;24;1 A;
5.76735898543882;-0.999755859375;-0.4427490234375;0.239999999394058;25;1 A;
5.77735898541357;-0.99945068359375;-0.43402099609375;0.249999999368811;26;1 A;
5.78735898538832;-0.99945068359375;-0.42584228515625;0.259999999343563;27;1 A;
5.79735898536308;-0.9991455078125;-0.418121337890625;0.269999999318316;28;1 A;
5.80735898533783;-0.999755859375;-0.4107666015625;0.279999999293068;29;1 A;
5.81735898531258;-0.99945068359375;-0.403839111328125;0.28999999926782;30;1 A;
5.82735898528733;-1.00006103515625;-0.397216796875;0.299999999242573;31;1 A;
5.83735898526209;-0.999755859375;-0.39093017578125;0.309999999217325;32;1 A;
5.84735898523684;-0.999755859375;-0.38494873046875;0.319999999192078;33;1 A;
5.85735898521159;-0.99945068359375;-0.379241943359375;0.32999999916683;34;1 A;
5.86735898518634;-0.999755859375;-0.373779296875;0.339999999141583;35;1 A;
5.8773589851611;-1.00006103515625;-0.368499755859375;0.349999999116335;36;1 A;
5.88735898513585;-0.999755859375;-0.363525390625;0.359999999091087;37;1 A;
5.8973589851106;-0.99945068359375;-0.358734130859375;0.36999999906584;38;1 A;
5.90735898508535;-1.00006103515625;-0.354095458984375;0.379999999040592;39;1 A;
5.9173589850601;-0.999755859375;-0.34967041015625;0.389999999015345;40;1 A;
5.92735898503486;-0.9991455078125;-0.345367431640625;0.399999998990097;41;1 A;
5.93735898500961;-1.0003662109375;-0.34124755859375;0.40999999896485;42;1 A;
5.94735898498436;-0.999755859375;-0.3372802734375;0.419999998939602;43;1 A;
5.95735898495911;-0.99945068359375;-0.33343505859375;0.429999998914354;44;1 A;
5.96735898493387;-0.999755859375;-0.329742431640625;0.439999998889107;45;1 A;
5.97735898490862;-0.99945068359375;-0.326171875;0.449999998863859;46;1 A;
5.98735898488337;-0.99945068359375;-0.322723388671875;0.459999998838612;47;1 A;
5.99735898485812;-0.999755859375;-0.319366455078125;0.469999998813364;48;1 A;
6.00735898483288;-0.9991455078125;-0.31610107421875;0.479999998788116;49;1 A;
6.01735898480763;-0.999755859375;-0.31298828125;0.489999998762869;50;1 A;
6.02735898478238;-0.999755859375;-0.309906005859375;0.499999998737621;51;1 A;
